#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:38+0000 #
#####################################################################
#
# seed = 28.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.658037112707075 2 9.830402778941878 12.494240722666792 1.0 1.181987563260922 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.658037112707075 2 9.830402778941878 12.494240722666792 1.0 1.181987563260922 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.266 0.184 0.0134 0.184 0.116 182 94.6 1.51e+04 94.6 123 0.266 0.199 0.00880 0.199 0.0938
2.658037112707075 2 9.830402778941878 12.494240722666792 1.0 1.181987563260922 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.266 0.184 0.0134 0.184 0.116 163 85.5 1.21e+04 85.5 110 0.266 0.199 0.00880 0.199 0.0938
3.658037112707075 5 10.557248874559232 16.697213479943297 3.0 0.1417636649015367 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.17 2.46 4.87 3.22 2.21 163 34.2 5.23e+03 0.00 72.3 5.17 2.47 4.83 3.22 2.20
4.658037112707075 5 10.557248874559232 16.697213479943297 3.0 0.1417636649015367 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.17 2.46 4.87 3.22 2.21 249 51.7 1.22e+04 0.00 110 6.96 4.47 2.52 3.54 1.59
5.658037112707075 5 10.557248874559232 16.697213479943297 3.0 0.1417636649015367 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.17 2.46 4.87 3.22 2.21 3.21e+04 1.48e+04 2.02e+08 1.99e+04 1.42e+04 6.96 4.47 2.52 3.54 1.59
6.658037112707075 5 10.557248874559232 16.697213479943297 3.0 0.1417636649015367 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.17 2.46 4.87 3.22 2.21 3.21e+04 1.48e+04 2.02e+08 1.99e+04 1.42e+04 6.96 4.47 2.52 3.54 1.59
7.658037112707075 8 8.586943224728346 19.23747024922158 5.0 0.07512747487563884 3.0 3.0 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 30.1 10.4 141 4.36 11.9 3.21e+04 9.26e+03 1.74e+08 117 1.32e+04 30.1 11.6 118 6.06 10.9
8.658037112707074 8 8.586943224728346 19.23747024922158 5.0 0.07512747487563884 3.0 3.0 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 30.1 10.4 141 4.36 11.9 3.21e+04 9.26e+03 1.74e+08 117 1.32e+04 70.6 19.8 532 10.7 23.1
