#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:39+0000 #
#####################################################################
#
# seed = 451.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.29130741551651673 2 11.62190790454341 11.902475952326235 1.0 0.16204089678389383 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.2913074155165167 2 11.62190790454341 11.902475952326235 1.0 0.16204089678389383 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.151 0.126 0.00120 0.126 0.0346 103 55.4 4.58e+03 55.4 67.7 0.151 0.113 0.00283 0.113 0.0532
2.291307415516517 2 11.62190790454341 11.902475952326235 1.0 0.16204089678389383 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.151 0.126 0.00120 0.126 0.0346 93.0 50.3 3.65e+03 50.3 60.4 0.151 0.113 0.00283 0.113 0.0532
3.291307415516517 5 12.308527169053743 13.537321538879615 3.0 0.08451570790614561 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.04 0.409 0.178 0.151 0.422 93.0 20.1 1.67e+03 0.00 40.9 1.04 0.403 0.183 0.151 0.427
4.291307415516517 5 12.308527169053743 13.537321538879615 3.0 0.08451570790614561 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.04 0.409 0.178 0.151 0.422 59.8 13.9 678 0.00 26.0 1.04 0.641 0.143 0.649 0.378
5.291307415516517 5 12.308527169053743 13.537321538879615 3.0 0.08451570790614561 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.04 0.409 0.178 0.151 0.422 1.52e+03 534 4.47e+05 146 669 1.04 0.641 0.143 0.649 0.378
6.291307415516517 5 12.308527169053743 13.537321538879615 3.0 0.08451570790614561 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.04 0.409 0.178 0.151 0.422 1.52e+03 534 4.47e+05 146 669 1.04 0.641 0.143 0.649 0.378
7.291307415516517 8 11.400410530313357 16.714952822289654 5.0 0.07614930152299068 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 19.0 6.47 73.0 0.845 8.55 1.52e+03 334 3.32e+05 31.7 576 19.0 6.61 71.0 0.991 8.43
8.291307415516517 8 11.400410530313357 16.714952822289654 5.0 0.07614930152299068 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 19.0 6.47 73.0 0.845 8.55 1.52e+03 334 3.32e+05 31.7 576 48.2 12.5 274 6.90 16.6
9.291307415516517 8 11.400410530313357 16.714952822289654 5.0 0.07614930152299068 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 19.0 6.47 73.0 0.845 8.55 1.52e+03 365 3.19e+05 78.7 565 48.2 17.2 235 15.3 15.3
10.291307415516517 8 11.400410530313357 16.714952822289654 5.0 0.07614930152299068 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 19.0 6.47 73.0 0.845 8.55 4.60e+06 1.48e+06 4.39e+12 3.53e+03 2.09e+06 48.2 17.2 235 15.3 15.3
11.291307415516517 8 11.400410530313357 16.714952822289654 5.0 0.07614930152299068 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 19.0 6.47 73.0 0.845 8.55 4.60e+06 1.48e+06 4.39e+12 3.53e+03 2.09e+06 48.2 17.2 235 15.3 15.3
12.291307415516517 8 11.400410530313357 16.714952822289654 5.0 0.07614930152299068 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 19.0 6.47 73.0 0.845 8.55 4.60e+06 1.48e+06 4.39e+12 3.53e+03 2.09e+06 48.2 17.2 235 15.3 15.3
13.291307415516517 11 9.90459089590446 18.809120168416555 7.0 0.05104923148283643 4.0 4.0 4.0 6.0 3.3 2.6 3.0 1.6 3.00 0.909 1.89 0.00 1.38 122 22.7 1.53e+03 3.28 39.2 4.60e+06 1.08e+06 3.55e+12 98.0 1.88e+06 122 30.4 1.40e+03 17.8 37.4
14.291307415516517 11 9.90459089590446 18.809120168416555 7.0 0.05104923148283643 4.0 4.0 4.0 6.0 3.3 2.6 3.0 1.6 3.00 0.909 1.89 0.00 1.38 122 22.7 1.53e+03 3.28 39.2 4.60e+06 1.08e+06 3.55e+12 98.0 1.88e+06 198 46.7 3.89e+03 17.8 62.4
15.291307415516517 11 9.90459089590446 18.809120168416555 7.0 0.05104923148283643 4.0 4.0 4.0 6.0 3.3 2.6 3.0 1.6 3.00 0.909 1.89 0.00 1.38 122 22.7 1.53e+03 3.28 39.2 4.60e+06 1.08e+06 3.55e+12 98.0 1.88e+06 222 62.4 6.67e+03 17.8 81.7
16.291307415516517 11 9.90459089590446 18.809120168416555 7.0 0.05104923148283643 4.0 4.0 4.0 6.0 3.3 2.6 3.0 1.6 3.00 0.909 1.89 0.00 1.38 122 22.7 1.53e+03 3.28 39.2 4.60e+06 1.08e+06 3.55e+12 59.3 1.88e+06 222 74.9 6.42e+03 58.5 80.1
17.291307415516517 11 9.90459089590446 18.809120168416555 7.0 0.05104923148283643 4.0 4.0 4.0 6.0 3.3 2.6 3.0 1.6 3.00 0.909 1.89 0.00 1.38 122 22.7 1.53e+03 3.28 39.2 3.00e+10 3.32e+09 8.24e+19 79.4 9.08e+09 222 74.9 6.42e+03 58.5 80.1
18.291307415516517 11 9.90459089590446 18.809120168416555 7.0 0.05104923148283643 4.0 4.0 4.0 6.0 3.3 2.6 3.0 1.6 3.00 0.909 1.89 0.00 1.38 122 22.7 1.53e+03 3.28 39.2 3.00e+10 3.32e+09 8.24e+19 79.4 9.08e+09 222 74.9 6.42e+03 58.5 80.1
19.291307415516517 11 9.90459089590446 18.809120168416555 7.0 0.05104923148283643 4.0 4.0 4.0 6.0 3.3 2.6 3.0 1.6 3.00 0.909 1.89 0.00 1.38 122 22.7 1.53e+03 3.28 39.2 3.00e+10 3.32e+09 8.24e+19 79.4 9.08e+09 222 74.9 6.42e+03 58.5 80.1
