#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:53+0000 #
#####################################################################
#
# seed = 445.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.6416584418580513 2 11.973162987416348 11.535131207776779 1.0 0.16506748843618765 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.6416584418580513 2 11.973162987416348 11.535131207776779 1.0 0.16506748843618765 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.124 0.113 0.000253 0.113 0.0159 85.3 46.4 3.02e+03 46.4 55.0 0.124 0.0933 0.00193 0.0933 0.0439
2.641658441858051 2 11.973162987416348 11.535131207776779 1.0 0.16506748843618765 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.124 0.113 0.000253 0.113 0.0159 76.8 42.2 2.40e+03 42.2 49.0 0.124 0.0933 0.00193 0.0933 0.0439
3.641658441858051 5 14.371922962914558 14.282819856368414 3.0 0.07133942058490357 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.33 0.435 0.279 0.124 0.528 76.8 16.9 1.13e+03 0.00 33.7 1.33 0.428 0.286 0.124 0.535
4.641658441858051 5 14.371922962914558 14.282819856368414 3.0 0.07133942058490357 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.33 0.435 0.279 0.124 0.528 76.7 17.2 1.12e+03 0.00 33.5 1.33 0.690 0.226 0.518 0.476
5.641658441858051 5 14.371922962914558 14.282819856368414 3.0 0.07133942058490357 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.33 0.435 0.279 0.124 0.528 2.47e+03 744 1.08e+06 201 1.04e+03 1.33 0.690 0.226 0.518 0.476
6.641658441858051 5 14.371922962914558 14.282819856368414 3.0 0.07133942058490357 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.33 0.435 0.279 0.124 0.528 2.47e+03 744 1.08e+06 201 1.04e+03 1.33 0.690 0.226 0.518 0.476
7.641658441858051 8 12.97593211545435 14.683744492079965 5.0 0.07838050757128862 3.0 3.0 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 2.69 0.644 0.862 0.142 0.928 2.47e+03 465 7.67e+05 39.3 876 2.69 0.804 0.773 0.509 0.879
8.641658441858052 8 12.97593211545435 14.683744492079965 5.0 0.07838050757128862 3.0 3.0 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 2.69 0.644 0.862 0.142 0.928 2.47e+03 465 7.67e+05 39.3 876 2.98 1.01 1.36 0.509 1.17
9.641658441858052 8 12.97593211545435 14.683744492079965 5.0 0.07838050757128862 3.0 3.0 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 2.69 0.644 0.862 0.142 0.928 2.47e+03 459 7.72e+05 16.5 879 2.98 1.17 1.40 0.721 1.18
10.641658441858052 8 12.97593211545435 14.683744492079965 5.0 0.07838050757128862 3.0 3.0 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 2.69 0.644 0.862 0.142 0.928 2.30e+03 317 6.42e+05 23.7 801 2.98 1.17 1.40 0.721 1.18
11.641658441858052 8 12.97593211545435 14.683744492079965 5.0 0.07838050757128862 3.0 3.0 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 2.69 0.644 0.862 0.142 0.928 2.30e+03 317 6.42e+05 23.7 801 2.98 1.17 1.40 0.721 1.18
12.641658441858052 8 12.97593211545435 14.683744492079965 5.0 0.07838050757128862 3.0 3.0 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 2.69 0.644 0.862 0.142 0.928 2.30e+03 317 6.42e+05 23.7 801 2.98 1.17 1.40 0.721 1.18
13.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.30e+03 230 4.72e+05 11.3 687 37.4 6.46 127 1.85 11.3
14.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.30e+03 230 4.72e+05 11.3 687 61.7 11.8 399 1.85 20.0
15.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.30e+03 230 4.72e+05 11.3 687 62.0 17.2 611 1.85 24.7
16.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.30e+03 248 4.67e+05 12.8 683 62.0 21.3 565 14.5 23.8
17.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.08e+08 2.82e+07 4.01e+15 192 6.33e+07 62.0 21.3 565 14.5 23.8
18.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.08e+08 2.82e+07 4.01e+15 192 6.33e+07 62.0 21.3 565 14.5 23.8
19.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.08e+08 2.82e+07 4.01e+15 192 6.33e+07 62.0 21.3 565 14.5 23.8
20.641658441858052 11 11.047619056535746 16.940332949529992 7.0 0.05360934568101112 4.0 4.0 4.0 6.0 3.5 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 37.4 6.08 131 0.518 11.4 2.08e+08 2.82e+07 4.01e+15 192 6.33e+07 62.0 21.3 565 14.5 23.8
21.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 2.08e+08 2.21e+07 3.23e+15 97.0 5.68e+07 214 44.2 3.51e+03 24.1 59.2
22.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 2.08e+08 2.21e+07 3.23e+15 97.0 5.68e+07 384 68.9 1.17e+04 24.1 108
23.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 2.08e+08 2.21e+07 3.23e+15 97.0 5.68e+07 408 93.6 1.99e+04 24.1 141
24.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 2.08e+08 2.21e+07 3.23e+15 97.0 5.68e+07 408 118 2.68e+04 24.1 164
25.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 2.08e+08 2.21e+07 3.23e+15 90.1 5.68e+07 408 137 2.57e+04 78.6 160
26.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 1.24e+17 9.38e+15 1.09e+33 485 3.30e+16 408 137 2.57e+04 78.6 160
27.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 1.24e+17 9.38e+15 1.09e+33 485 3.30e+16 408 137 2.57e+04 78.6 160
28.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 1.24e+17 9.38e+15 1.09e+33 485 3.30e+16 408 137 2.57e+04 78.6 160
29.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 1.24e+17 9.38e+15 1.09e+33 485 3.30e+16 408 137 2.57e+04 78.6 160
30.641658441858052 14 11.246530816460194 19.084190787826373 9.0 0.05000254479102397 5.0 5.0 5.0 6.0 3.4 1.6 3.0 1.3 3.00 0.929 1.92 0.00 1.38 214 32.2 3.81e+03 2.01 61.7 1.24e+17 9.38e+15 1.09e+33 485 3.30e+16 408 137 2.57e+04 78.6 160
31.000450642674718 17 10.30572902807558 21.008073471415592 11.0 0.0479737994197767 6.0 6.0 6.0 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 214 54.1 6.63e+03 9.79 81.4 1.24e+17 7.72e+15 8.99e+32 84.5 3.00e+16 408 141 2.21e+04 105 149
