#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 329.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.2227200495690118 2 7.53994371828998 9.554889799241732 1.0 0.45662261194928583 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.2227200495690118 2 7.53994371828998 9.554889799241732 1.0 0.45662261194928583 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 9.79e-07 0.101 0.000989 69.1 38.3 1.89e+03 38.3 43.5 0.100 0.0754 0.00126 0.0754 0.0355
2.222720049569012 2 7.53994371828998 9.554889799241732 1.0 0.45662261194928583 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 9.79e-07 0.101 0.000989 62.2 34.9 1.49e+03 34.9 38.6 0.100 0.0754 0.00126 0.0754 0.0355
3.222720049569012 5 3.0842418987863924 8.957331893167927 3.0 0.3181194999417365 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.101 6.10e-07 0.100 0.000781 62.2 13.9 738 0.00 27.2 0.100 0.0902 0.000497 0.100 0.0223
4.222720049569012 5 3.0842418987863924 8.957331893167927 3.0 0.3181194999417365 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.101 6.10e-07 0.100 0.000781 15.0 4.90 48.8 0.00 6.99 0.150 0.105 0.000750 0.100 0.0274
5.222720049569012 5 3.0842418987863924 8.957331893167927 3.0 0.3181194999417365 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.101 6.10e-07 0.100 0.000781 36.9 26.7 195 36.9 14.0 0.150 0.105 0.000750 0.100 0.0274
6.222720049569012 5 3.0842418987863924 8.957331893167927 3.0 0.3181194999417365 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.101 6.10e-07 0.100 0.000781 36.9 26.7 195 36.9 14.0 0.150 0.105 0.000750 0.100 0.0274
7.222720049569012 8 1.8367921289896776 9.840484617029416 5.0 0.08613098072475173 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.111 0.103 2.15e-05 0.100 0.00464 36.9 16.7 303 11.5 17.4 0.150 0.106 0.000440 0.100 0.0210
8.222720049569013 8 1.8367921289896776 9.840484617029416 5.0 0.08613098072475173 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.111 0.103 2.15e-05 0.100 0.00464 36.9 16.7 303 11.5 17.4 0.160 0.113 0.000795 0.105 0.0282
9.222720049569013 8 1.8367921289896776 9.840484617029416 5.0 0.08613098072475173 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.111 0.103 2.15e-05 0.100 0.00464 36.9 17.0 299 12.5 17.3 0.180 0.119 0.00107 0.105 0.0328
10.222720049569013 8 1.8367921289896776 9.840484617029416 5.0 0.08613098072475173 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.111 0.103 2.15e-05 0.100 0.00464 19.0 11.6 39.9 11.8 6.31 0.180 0.119 0.00107 0.105 0.0328
11.222720049569013 8 1.8367921289896776 9.840484617029416 5.0 0.08613098072475173 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.111 0.103 2.15e-05 0.100 0.00464 19.0 11.6 39.9 11.8 6.31 0.180 0.119 0.00107 0.105 0.0328
12.222720049569013 8 1.8367921289896776 9.840484617029416 5.0 0.08613098072475173 3.0 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.111 0.103 2.15e-05 0.100 0.00464 19.0 11.6 39.9 11.8 6.31 0.180 0.119 0.00107 0.105 0.0328
13.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 19.0 8.44 57.3 6.27 7.57 0.758 0.191 0.0389 0.110 0.197
14.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 19.0 8.44 57.3 6.27 7.57 0.758 0.234 0.0514 0.110 0.227
15.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 19.0 8.44 57.3 6.27 7.57 0.758 0.255 0.0530 0.110 0.230
16.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 20.7 9.34 71.1 6.27 8.43 0.758 0.271 0.0507 0.149 0.225
17.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 597 91.3 3.25e+04 17.7 180 0.758 0.271 0.0507 0.149 0.225
18.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 597 91.3 3.25e+04 17.7 180 0.758 0.271 0.0507 0.149 0.225
19.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 597 91.3 3.25e+04 17.7 180 0.758 0.271 0.0507 0.149 0.225
20.222720049569013 11 2.343065408269652 11.04703456202008 7.0 0.07062261953605244 4.0 7.0 4.4 3.5 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.758 0.179 0.0400 0.100 0.200 597 91.3 3.25e+04 17.7 180 0.758 0.271 0.0507 0.149 0.225
21.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 597 71.7 2.65e+04 9.38 163 4.62 0.583 1.39 0.244 1.18
22.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 597 71.7 2.65e+04 9.38 163 4.62 0.835 2.38 0.244 1.54
23.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 597 71.7 2.65e+04 9.38 163 4.62 0.963 2.53 0.244 1.59
24.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 597 71.7 2.65e+04 9.38 163 4.62 1.03 2.51 0.244 1.59
25.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 597 73.0 2.64e+04 10.1 162 4.62 1.07 2.45 0.325 1.57
26.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 7.41e+04 5.89e+03 3.87e+08 35.3 1.97e+04 4.62 1.07 2.45 0.325 1.57
27.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 7.41e+04 5.89e+03 3.87e+08 35.3 1.97e+04 4.62 1.07 2.45 0.325 1.57
28.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 7.41e+04 5.89e+03 3.87e+08 35.3 1.97e+04 4.62 1.07 2.45 0.325 1.57
29.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 7.41e+04 5.89e+03 3.87e+08 35.3 1.97e+04 4.62 1.07 2.45 0.325 1.57
30.222720049569013 14 2.3561130563642947 12.688193225510007 9.0 0.06321382278247525 5.0 7.0 4.1 4.0 5.0 2.0 3.00 0.929 1.92 0.00 1.38 4.62 0.511 1.43 0.106 1.20 7.41e+04 5.89e+03 3.87e+08 35.3 1.97e+04 4.62 1.07 2.45 0.325 1.57
31.222720049569013 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 7.41e+04 4.85e+03 3.20e+08 14.2 1.79e+04 45.9 4.00 120 0.373 10.9
32.22272004956901 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 7.41e+04 4.85e+03 3.20e+08 14.2 1.79e+04 53.0 6.85 261 0.373 16.2
33.22272004956901 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 7.41e+04 4.85e+03 3.20e+08 14.2 1.79e+04 53.0 9.21 343 0.373 18.5
34.22272004956901 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 7.41e+04 4.85e+03 3.20e+08 14.2 1.79e+04 53.0 10.4 350 0.373 18.7
35.22272004956901 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 7.41e+04 4.85e+03 3.20e+08 14.2 1.79e+04 53.0 11.0 345 0.373 18.6
36.22272004956901 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 7.41e+04 4.86e+03 3.20e+08 15.5 1.79e+04 53.0 11.4 337 1.20 18.3
37.22272004956901 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 3.61e+09 2.24e+08 7.63e+17 712 8.74e+08 53.0 11.4 337 1.20 18.3
38.22272004956901 17 1.7260508345279475 15.02486565362723 11.0 0.05792784584861551 6.0 7.0 4.0 3.3 4.0 1.8 3.00 0.941 1.93 0.00 1.39 45.9 3.54 122 0.111 11.0 3.61e+09 2.24e+08 7.63e+17 712 8.74e+08 53.0 11.4 337 1.20 18.3
