#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:52+0000 #
#####################################################################
#
# seed = 32.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.6392501115114819 2 10.86046264346177 12.34725457486119 1.0 0.24755846989438599 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.639250111511482 2 10.86046264346177 12.34725457486119 1.0 0.24755846989438599 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.224 0.163 0.00741 0.163 0.0861 153 80.2 1.06e+04 80.2 103 0.224 0.168 0.00623 0.168 0.0789
2.639250111511482 2 10.86046264346177 12.34725457486119 1.0 0.24755846989438599 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.224 0.163 0.00741 0.163 0.0861 138 72.6 8.45e+03 72.6 91.9 0.224 0.168 0.00623 0.168 0.0789
3.639250111511482 5 12.631596253952612 15.890924892818031 3.0 0.08086480168466843 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 4.33 1.40 3.32 0.295 1.82 138 29.0 3.69e+03 0.00 60.8 4.33 1.40 3.31 0.295 1.82
4.6392501115114815 5 12.631596253952612 15.890924892818031 3.0 0.08086480168466843 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 4.33 1.40 3.32 0.295 1.82 159 33.8 4.94e+03 0.00 70.3 4.33 2.46 2.59 2.04 1.61
5.6392501115114815 5 12.631596253952612 15.890924892818031 3.0 0.08086480168466843 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 4.33 1.40 3.32 0.295 1.82 1.71e+04 5.26e+03 5.44e+07 1.13e+03 7.38e+03 4.33 2.46 2.59 2.04 1.61
6.6392501115114815 5 12.631596253952612 15.890924892818031 3.0 0.08086480168466843 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 4.33 1.40 3.32 0.295 1.82 1.71e+04 5.26e+03 5.44e+07 1.13e+03 7.38e+03 4.33 2.46 2.59 2.04 1.61
7.6392501115114815 8 11.1310904718819 17.016255793340555 5.0 0.05513709804511449 3.0 3.0 3.0 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 50.7 7.32 309 0.465 17.6 1.71e+04 3.29e+03 3.85e+07 76.4 6.20e+03 50.7 7.98 300 1.96 17.3
8.639250111511481 8 11.1310904718819 17.016255793340555 5.0 0.05513709804511449 3.0 3.0 3.0 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 50.7 7.32 309 0.465 17.6 1.71e+04 3.29e+03 3.85e+07 76.4 6.20e+03 51.6 13.9 529 1.96 23.0
9.639250111511481 8 11.1310904718819 17.016255793340555 5.0 0.05513709804511449 3.0 3.0 3.0 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 50.7 7.32 309 0.465 17.6 1.71e+04 3.28e+03 3.85e+07 51.5 6.21e+03 51.6 18.9 504 8.60 22.5
10.639250111511481 8 11.1310904718819 17.016255793340555 5.0 0.05513709804511449 3.0 3.0 3.0 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 50.7 7.32 309 0.465 17.6 4.32e+06 5.41e+05 2.33e+12 341 1.53e+06 51.6 18.9 504 8.60 22.5
11.639250111511481 8 11.1310904718819 17.016255793340555 5.0 0.05513709804511449 3.0 3.0 3.0 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 50.7 7.32 309 0.465 17.6 4.32e+06 5.41e+05 2.33e+12 341 1.53e+06 51.6 18.9 504 8.60 22.5
12.639250111511481 8 11.1310904718819 17.016255793340555 5.0 0.05513709804511449 3.0 3.0 3.0 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 50.7 7.32 309 0.465 17.6 4.32e+06 5.41e+05 2.33e+12 341 1.53e+06 51.6 18.9 504 8.60 22.5
