#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:03+0000 #
#####################################################################
#
# seed = 406.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.9763160247787372 2 11.686874664960978 11.845116219838953 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.9763160247787372 2 11.686874664960978 11.845116219838953 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.145 0.124 0.000942 0.124 0.0307 99.6 53.6 4.23e+03 53.6 65.1 0.145 0.109 0.00263 0.109 0.0513
2.976316024778737 2 11.686874664960978 11.845116219838953 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.145 0.124 0.000942 0.124 0.0307 89.6 48.6 3.37e+03 48.6 58.0 0.145 0.109 0.00263 0.109 0.0513
3.017182040094759 5 15.149394509254435 11.670208399447787 3.0 2.0 2.0 2.0 0.40 0.21 0.016 0.15 0.13 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.145 0.122 0.000484 0.115 0.0220 89.6 19.4 1.55e+03 0.00 39.4 0.145 0.116 0.000945 0.115 0.0307
4.0171820400947595 5 15.149394509254435 11.670208399447787 3.0 2.0 2.0 2.0 0.40 0.21 0.016 0.15 0.13 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.145 0.113 0.000362 0.102 0.0190 89.6 19.4 1.55e+03 0.00 39.4 0.166 0.111 0.00117 0.102 0.0343
5.0171820400947595 5 15.149394509254435 11.670208399447787 3.0 2.0 2.0 2.0 0.40 0.21 0.016 0.15 0.13 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.145 0.113 0.000362 0.102 0.0190 32.8 22.8 137 29.1 11.7 0.166 0.113 0.000995 0.102 0.0315
6.0171820400947595 5 15.149394509254435 11.670208399447787 3.0 2.0 2.0 2.0 0.40 0.21 0.016 0.15 0.13 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.145 0.113 0.000362 0.102 0.0190 32.8 22.1 125 28.7 11.2 0.166 0.113 0.000995 0.102 0.0315
7.0171820400947595 8 15.93998156274217 13.490186125823985 5.0 3.0 3.0 3.0 0.64 0.23 0.038 0.23 0.20 6.0 3.3 3.6 3.0 1.9 3.00 0.875 1.84 0.00 1.36 0.145 0.114 0.000208 0.115 0.0144 32.8 13.8 202 10.0 14.2 0.166 0.114 0.000570 0.115 0.0239
8.01718204009476 8 15.93998156274217 13.490186125823985 5.0 3.0 3.0 3.0 0.64 0.23 0.038 0.23 0.20 6.0 3.3 3.6 3.0 1.9 3.00 0.875 1.84 0.00 1.36 0.843 0.228 0.0662 0.116 0.257 32.8 13.8 202 10.0 14.2 0.843 0.293 0.0838 0.142 0.290
