#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:44+0000 #
#####################################################################
#
# seed = 34.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.03802421631983122 2 11.20593597269151 12.189912881776026 1.0 0.18932977372679768 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.0380242163198312 2 11.20593597269151 12.189912881776026 1.0 0.18932977372679768 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.190 0.146 0.00390 0.146 0.0625 130 68.8 7.51e+03 68.8 86.7 0.190 0.143 0.00451 0.143 0.0671
2.0380242163198314 2 11.20593597269151 12.189912881776026 1.0 0.18932977372679768 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.190 0.146 0.00390 0.146 0.0625 117 62.3 6.00e+03 62.3 77.5 0.190 0.143 0.00451 0.143 0.0671
3.0380242163198314 5 12.87834499998048 14.971897670783045 3.0 0.0798706779648147 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.54 1.42 3.11 0.190 1.76 117 24.9 2.67e+03 0.00 51.6 3.54 1.42 3.12 0.190 1.77
4.038024216319831 5 12.87834499998048 14.971897670783045 3.0 0.0798706779648147 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.54 1.42 3.11 0.190 1.76 185 38.9 6.68e+03 0.00 81.7 3.70 2.47 2.27 3.15 1.51
5.038024216319831 5 12.87834499998048 14.971897670783045 3.0 0.0798706779648147 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.54 1.42 3.11 0.190 1.76 1.61e+04 6.20e+03 6.77e+07 464 8.23e+03 3.70 2.47 2.27 3.15 1.51
6.038024216319831 5 12.87834499998048 14.971897670783045 3.0 0.0798706779648147 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.54 1.42 3.11 0.190 1.76 1.61e+04 6.20e+03 6.77e+07 464 8.23e+03 3.70 2.47 2.27 3.15 1.51
7.038024216319831 8 11.61729829319211 17.550974087192827 5.0 0.061281378823998846 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 48.9 11.9 393 2.14 19.8 1.61e+04 3.88e+03 4.90e+07 88.0 7.00e+03 48.9 12.6 377 3.34 19.4
8.038024216319831 8 11.61729829319211 17.550974087192827 5.0 0.061281378823998846 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 48.9 11.9 393 2.14 19.8 1.61e+04 3.88e+03 4.90e+07 88.0 7.00e+03 88.5 23.2 1.06e+03 3.43 32.5
9.038024216319831 8 11.61729829319211 17.550974087192827 5.0 0.061281378823998846 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 48.9 11.9 393 2.14 19.8 1.61e+04 3.88e+03 4.90e+07 81.9 7.00e+03 88.5 31.9 956 31.7 30.9
10.038024216319831 8 11.61729829319211 17.550974087192827 5.0 0.061281378823998846 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 48.9 11.9 393 2.14 19.8 8.37e+06 1.81e+06 1.15e+13 901 3.39e+06 88.5 31.9 956 31.7 30.9
11.038024216319831 8 11.61729829319211 17.550974087192827 5.0 0.061281378823998846 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 48.9 11.9 393 2.14 19.8 8.37e+06 1.81e+06 1.15e+13 901 3.39e+06 88.5 31.9 956 31.7 30.9
12.038024216319831 8 11.61729829319211 17.550974087192827 5.0 0.061281378823998846 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 48.9 11.9 393 2.14 19.8 8.37e+06 1.81e+06 1.15e+13 901 3.39e+06 88.5 31.9 956 31.7 30.9
13.038024216319831 11 11.886263532407952 20.534178969375603 7.0 0.06244150424701314 4.0 5.0 2.5 2.3 2.0 1.5 3.00 0.909 1.89 0.00 1.38 256 61.2 9.57e+03 3.54 97.8 8.37e+06 1.32e+06 8.76e+12 63.0 2.96e+06 256 75.7 8.48e+03 48.9 92.1
