#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 372.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.35364081614406095 2 7.787204767587838 8.836583797854782 1.0 0.19421987471548474 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.353640816144061 2 7.787204767587838 8.836583797854782 1.0 0.19421987471548474 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.54e-06 0.101 0.00124 68.8 38.2 1.88e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.353640816144061 2 7.787204767587838 8.836583797854782 1.0 0.19421987471548474 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.54e-06 0.101 0.00124 62.0 34.8 1.48e+03 34.8 38.5 0.100 0.0751 0.00125 0.0751 0.0353
3.353640816144061 5 4.770593266134038 7.407937492800308 3.0 0.07403699294756806 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.28e-07 0.100 0.000793 62.0 13.9 732 0.00 27.1 0.100 0.0901 0.000499 0.100 0.0223
4.353640816144061 5 4.770593266134038 7.407937492800308 3.0 0.07403699294756806 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.28e-07 0.100 0.000793 15.1 4.91 49.1 0.00 7.01 0.150 0.105 0.000750 0.100 0.0274
5.353640816144061 5 4.770593266134038 7.407937492800308 3.0 0.07403699294756806 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.28e-07 0.100 0.000793 37.1 26.8 197 37.0 14.0 0.150 0.105 0.000750 0.100 0.0274
6.353640816144061 5 4.770593266134038 7.407937492800308 3.0 0.07403699294756806 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.28e-07 0.100 0.000793 37.1 26.8 197 37.0 14.0 0.150 0.105 0.000750 0.100 0.0274
7.353640816144061 8 2.0118970117949653 9.100159178621157 5.0 0.04786789871564874 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 0.119 0.103 4.35e-05 0.100 0.00660 37.1 16.8 306 11.5 17.5 0.150 0.106 0.000463 0.100 0.0215
8.353640816144061 8 2.0118970117949653 9.100159178621157 5.0 0.04786789871564874 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 0.119 0.103 4.35e-05 0.100 0.00660 37.1 16.8 306 11.5 17.5 0.160 0.113 0.000813 0.100 0.0285
