#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:52+0000 #
#####################################################################
#
# seed = 36.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.41203697937360517 2 11.447707418914714 12.03817154067544 1.0 0.1694526914359472 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.4120369793736052 2 11.447707418914714 12.03817154067544 1.0 0.1694526914359472 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.167 0.134 0.00210 0.134 0.0458 114 60.8 5.67e+03 60.8 75.3 0.167 0.125 0.00346 0.125 0.0588
2.412036979373605 2 11.447707418914714 12.03817154067544 1.0 0.1694526914359472 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.167 0.134 0.00210 0.134 0.0458 103 55.1 4.52e+03 55.1 67.2 0.167 0.125 0.00346 0.125 0.0588
3.412036979373605 5 13.152594054326352 13.97227185631084 3.0 0.07964327464115178 2.0 2.0 2.0 4.0 2.4 0.80 2.0 0.89 3.00 0.800 1.70 0.00 1.30 2.81 0.746 1.36 0.167 1.17 103 22.0 2.04e+03 0.00 45.2 2.81 0.742 1.37 0.167 1.17
4.412036979373605 5 13.152594054326352 13.97227185631084 3.0 0.07964327464115178 2.0 2.0 2.0 4.0 2.4 0.80 2.0 0.89 3.00 0.800 1.70 0.00 1.30 2.81 0.746 1.36 0.167 1.17 106 23.0 2.15e+03 0.00 46.4 2.81 1.25 1.17 0.925 1.08
5.412036979373605 5 13.152594054326352 13.97227185631084 3.0 0.07964327464115178 2.0 2.0 2.0 4.0 2.4 0.80 2.0 0.89 3.00 0.800 1.70 0.00 1.30 2.81 0.746 1.36 0.167 1.17 7.25e+03 1.81e+03 9.60e+06 257 3.10e+03 2.81 1.25 1.17 0.925 1.08
6.412036979373605 5 13.152594054326352 13.97227185631084 3.0 0.07964327464115178 2.0 2.0 2.0 4.0 2.4 0.80 2.0 0.89 3.00 0.800 1.70 0.00 1.30 2.81 0.746 1.36 0.167 1.17 7.25e+03 1.81e+03 9.60e+06 257 3.10e+03 2.81 1.25 1.17 0.925 1.08
7.412036979373605 8 11.377742315925918 16.504219765446287 5.0 0.05601258899466287 3.0 3.0 3.0 5.0 2.5 1.7 2.0 1.3 3.00 0.875 1.84 0.00 1.36 41.0 6.32 198 1.16 14.1 7.25e+03 1.13e+03 6.36e+06 52.3 2.52e+03 41.0 6.64 194 1.80 13.9
8.412036979373605 8 11.377742315925918 16.504219765446287 5.0 0.05601258899466287 3.0 3.0 3.0 5.0 2.5 1.7 2.0 1.3 3.00 0.875 1.84 0.00 1.36 41.0 6.32 198 1.16 14.1 7.25e+03 1.13e+03 6.36e+06 52.3 2.52e+03 46.9 12.1 388 1.80 19.7
