#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 131.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.08812457733622314 2 10.179526607645702 12.493545707852018 1.0 1.0 1.0 1.0 1.1 1.1 0.0 1.1 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.0881245773362231 2 10.179526607645702 12.493545707852018 1.0 1.0 1.0 1.0 1.1 1.1 0.0 1.1 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.266 0.184 0.0134 0.184 0.116 181 94.5 1.51e+04 94.5 123 0.266 0.199 0.00878 0.199 0.0937
2.088124577336223 2 10.179526607645702 12.493545707852018 1.0 1.0 1.0 1.0 1.1 1.1 0.0 1.1 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.266 0.184 0.0134 0.184 0.116 163 85.4 1.21e+04 85.4 110 0.266 0.199 0.00878 0.199 0.0937
3.088124577336223 5 11.164800416119359 14.353113089076553 3.0 2.0 2.0 2.0 2.8 0.78 1.8 0.14 1.3 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.683 0.290 0.0532 0.255 0.231 163 34.2 5.22e+03 0.00 72.2 0.683 0.296 0.0505 0.255 0.225
4.088124577336223 5 11.164800416119359 14.353113089076553 3.0 2.0 2.0 2.0 2.8 0.78 1.8 0.14 1.3 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.683 0.290 0.0532 0.255 0.231 23.5 6.59 106 0.00 10.3 0.683 0.406 0.0566 0.316 0.238
5.088124577336223 5 11.164800416119359 14.353113089076553 3.0 2.0 2.0 2.0 2.8 0.78 1.8 0.14 1.3 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.683 0.290 0.0532 0.255 0.231 388 128 2.38e+04 80.7 154 0.683 0.406 0.0566 0.316 0.238
6.088124577336223 5 11.164800416119359 14.353113089076553 3.0 2.0 2.0 2.0 2.8 0.78 1.8 0.14 1.3 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.683 0.290 0.0532 0.255 0.231 388 128 2.38e+04 80.7 154 0.683 0.406 0.0566 0.316 0.238
7.088124577336223 8 12.53821878543394 16.76043475849293 5.0 3.0 3.0 3.0 4.5 0.74 2.7 0.11 1.6 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 13.6 2.96 25.3 0.474 5.03 388 80.2 1.80e+04 15.3 134 13.6 3.03 24.8 0.657 4.98
8.088124577336224 8 12.53821878543394 16.76043475849293 5.0 3.0 3.0 3.0 4.5 0.74 2.7 0.11 1.6 5.0 2.3 2.2 2.0 1.5 3.00 0.875 1.84 0.00 1.36 13.6 2.96 25.3 0.474 5.03 388 80.2 1.80e+04 15.3 134 17.6 5.14 49.1 0.737 7.01
