#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:03+0000 #
#####################################################################
#
# seed = 437.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5551773645601288 2 7.5784192117133236 10.62124591411202 1.0 1.0 1.0 1.0 0.33 0.33 0.0 0.33 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.5551773645601288 2 7.5784192117133236 10.62124591411202 1.0 1.0 1.0 1.0 0.33 0.33 0.0 0.33 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.104 0.103 2.11e-06 0.103 0.00145 71.4 39.5 2.04e+03 39.5 45.2 0.104 0.0780 0.00134 0.0780 0.0367
2.555177364560129 2 7.5784192117133236 10.62124591411202 1.0 1.0 1.0 1.0 0.33 0.33 0.0 0.33 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.104 0.103 2.11e-06 0.103 0.00145 64.3 35.9 1.61e+03 35.9 40.1 0.104 0.0780 0.00134 0.0780 0.0367
3.555177364560129 5 5.256778574601265 10.450144140691071 3.0 2.0 2.0 2.0 0.83 0.27 0.14 0.10 0.37 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.239 0.129 0.00381 0.102 0.0617 64.3 14.4 789 0.00 28.1 0.239 0.119 0.00499 0.100 0.0706
4.555177364560128 5 5.256778574601265 10.450144140691071 3.0 2.0 2.0 2.0 0.83 0.27 0.14 0.10 0.37 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.239 0.129 0.00381 0.102 0.0617 20.9 6.08 85.7 0.00 9.26 0.239 0.154 0.00486 0.111 0.0697
5.555177364560128 5 5.256778574601265 10.450144140691071 3.0 2.0 2.0 2.0 0.83 0.27 0.14 0.10 0.37 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.239 0.129 0.00381 0.102 0.0617 122 50.7 1.96e+03 51.4 44.2 0.239 0.154 0.00486 0.111 0.0697
6.555177364560128 5 5.256778574601265 10.450144140691071 3.0 2.0 2.0 2.0 0.83 0.27 0.14 0.10 0.37 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.239 0.129 0.00381 0.102 0.0617 122 50.7 1.96e+03 51.4 44.2 0.239 0.154 0.00486 0.111 0.0697
7.555177364560128 8 3.2133309066473283 12.854305098989956 5.0 3.0 3.0 3.0 1.3 0.28 0.22 0.094 0.47 4.0 2.5 0.86 2.0 0.93 3.00 0.875 1.84 0.00 1.36 1.43 0.298 0.213 0.103 0.462 122 31.7 1.81e+03 14.2 42.5 1.43 0.314 0.208 0.158 0.456
8.555177364560128 8 3.2133309066473283 12.854305098989956 5.0 3.0 3.0 3.0 1.3 0.28 0.22 0.094 0.47 4.0 2.5 0.86 2.0 0.93 3.00 0.875 1.84 0.00 1.36 1.43 0.298 0.213 0.103 0.462 122 31.7 1.81e+03 14.2 42.5 1.43 0.408 0.263 0.158 0.512
