#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:44+0000 #
#####################################################################
#
# seed = 13.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.99708071100078 2 12.485723197119771 10.266796153084444 1.0 0.7539415461357639 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.0560260001886588 2 12.485723197119771 10.266796153084444 1.0 0.7539415461357639 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 2.03e-09 0.102 4.50e-05 5.40 2.70 14.6 2.70 3.82 0.102 0.102 2.03e-09 0.102 4.50e-05
2.056026000188659 2 12.485723197119771 10.266796153084444 1.0 0.7539415461357639 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 2.03e-09 0.102 4.50e-05 63.1 35.3 1.54e+03 35.3 39.3 0.102 0.0765 0.00129 0.0765 0.0360
3.056026000188659 5 16.3915021379351 11.080804984280128 3.0 0.08005648130267504 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.102 8.10e-10 0.102 2.85e-05 63.1 14.1 759 0.00 27.6 0.102 0.0918 0.000518 0.102 0.0227
4.056026000188659 5 16.3915021379351 11.080804984280128 3.0 0.08005648130267504 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.141 0.109 0.000309 0.102 0.0176 63.1 14.1 759 0.00 27.6 0.171 0.113 0.00208 0.102 0.0456
5.056026000188659 5 16.3915021379351 11.080804984280128 3.0 0.08005648130267504 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.141 0.109 0.000309 0.102 0.0176 64.1 36.2 534 45.8 23.1 0.171 0.120 0.00124 0.102 0.0353
6.056026000188659 5 16.3915021379351 11.080804984280128 3.0 0.08005648130267504 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.141 0.109 0.000309 0.102 0.0176 57.7 33.1 407 41.2 20.2 0.171 0.120 0.00124 0.102 0.0353
7.056026000188659 5 16.3915021379351 11.080804984280128 3.0 0.08005648130267504 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.141 0.109 0.000309 0.102 0.0176 57.7 33.1 407 41.2 20.2 0.171 0.120 0.00124 0.102 0.0353
8.056026000188659 8 17.49532523202324 13.959150247239547 5.0 0.05751449983864289 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 1.50 0.446 0.381 0.118 0.618 57.7 20.7 525 12.3 22.9 1.50 0.453 0.377 0.137 0.614
