#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 89.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.9007025343544353 2 9.541312605845748 7.542439039526388 1.0 1.0 1.0 1.0 0.44 0.44 0.0 0.44 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.9007025343544353 2 9.541312605845748 7.542439039526388 1.0 1.0 1.0 1.0 0.44 0.44 0.0 0.44 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.72e-06 0.101 0.00131 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.9007025343544353 2 9.541312605845748 7.542439039526388 1.0 1.0 1.0 1.0 0.44 0.44 0.0 0.44 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.72e-06 0.101 0.00131 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.0133861883933446 5 9.924869390340277 3.1811979589668944 3.0 2.0 2.0 2.0 1.1 0.49 0.17 0.28 0.41 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.90e-07 0.100 0.000831 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000498 0.100 0.0223
4.013386188393344 5 9.924869390340277 3.1811979589668944 3.0 2.0 2.0 2.0 1.1 0.49 0.17 0.28 0.41 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.93e-07 0.100 0.000832 61.9 13.9 731 0.00 27.0 0.150 0.100 0.00125 0.100 0.0353
5.013386188393344 5 9.924869390340277 3.1811979589668944 3.0 2.0 2.0 2.0 1.1 0.49 0.17 0.28 0.41 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.93e-07 0.100 0.000832 41.1 28.4 243 37.0 15.6 0.150 0.105 0.000748 0.100 0.0273
6.013386188393344 5 9.924869390340277 3.1811979589668944 3.0 2.0 2.0 2.0 1.1 0.49 0.17 0.28 0.41 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.93e-07 0.100 0.000832 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
7.013386188393344 8 11.388449420078114 1.6411921782801382 5.0 3.0 3.0 3.0 1.8 0.50 0.34 0.44 0.59 6.0 3.0 2.9 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 16.7 305 11.5 17.5 0.150 0.103 0.000434 0.100 0.0208
8.013386188393344 8 11.388449420078114 1.6411921782801382 5.0 3.0 3.0 3.0 1.8 0.50 0.34 0.44 0.59 6.0 3.0 2.9 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 16.7 305 11.5 17.5 0.150 0.109 0.000702 0.100 0.0265
9.013386188393344 8 11.388449420078114 1.6411921782801382 5.0 3.0 3.0 3.0 1.8 0.50 0.34 0.44 0.59 6.0 3.0 2.9 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 16.7 305 11.5 17.5 0.175 0.113 0.00107 0.100 0.0327
10.013386188393344 8 11.388449420078114 1.6411921782801382 5.0 3.0 3.0 3.0 1.8 0.50 0.34 0.44 0.59 6.0 3.0 2.9 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 17.4 11.3 34.2 11.7 5.85 0.175 0.114 0.000956 0.100 0.0309
11.013386188393344 8 11.388449420078114 1.6411921782801382 5.0 3.0 3.0 3.0 1.8 0.50 0.34 0.44 0.59 6.0 3.0 2.9 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
12.013386188393344 8 11.388449420078114 1.6411921782801382 5.0 3.0 3.0 3.0 1.8 0.50 0.34 0.44 0.59 6.0 3.0 2.9 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
13.013386188393344 8 11.388449420078114 1.6411921782801382 5.0 3.0 3.0 3.0 1.8 0.50 0.34 0.44 0.59 6.0 3.0 2.9 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
14.013386188393344 11 13.224018581209704 2.0138418856693807 7.0 3.0 3.0 3.0 2.4 0.50 0.52 0.17 0.72 6.0 3.1 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.15e-07 0.100 0.000561 15.7 7.64 43.2 5.74 6.57 0.175 0.110 0.000712 0.100 0.0267
15.013386188393344 11 13.224018581209704 2.0138418856693807 7.0 3.0 3.0 3.0 2.4 0.50 0.52 0.17 0.72 6.0 3.1 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.15e-07 0.100 0.000561 15.7 7.64 43.2 5.74 6.57 0.175 0.117 0.00107 0.100 0.0327
16.013386188393344 11 13.224018581209704 2.0138418856693807 7.0 3.0 3.0 3.0 2.4 0.50 0.52 0.17 0.72 6.0 3.1 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.15e-07 0.100 0.000561 15.7 7.64 43.2 5.74 6.57 0.188 0.118 0.00123 0.100 0.0351
17.013386188393344 11 13.224018581209704 2.0138418856693807 7.0 3.0 3.0 3.0 2.4 0.50 0.52 0.17 0.72 6.0 3.1 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.15e-07 0.100 0.000561 12.8 4.12 20.9 2.98 4.58 0.188 0.119 0.00119 0.100 0.0346
18.013386188393344 11 13.224018581209704 2.0138418856693807 7.0 3.0 3.0 3.0 2.4 0.50 0.52 0.17 0.72 6.0 3.1 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.15e-07 0.100 0.000561 12.8 5.99 15.4 5.64 3.93 0.188 0.119 0.00119 0.100 0.0346
19.013386188393344 11 13.224018581209704 2.0138418856693807 7.0 3.0 3.0 3.0 2.4 0.50 0.52 0.17 0.72 6.0 3.1 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.15e-07 0.100 0.000561 12.8 5.99 15.4 5.64 3.93 0.188 0.119 0.00119 0.100 0.0346
