#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:53+0000 #
#####################################################################
#
# seed = 291.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5881888136478213 2 8.675866486306347 12.120535413029762 1.0 0.17807079478272766 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.5881888136478213 2 8.675866486306347 12.120535413029762 1.0 0.17807079478272766 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.179 0.140 0.00294 0.140 0.0542 122 64.9 6.57e+03 64.9 81.1 0.179 0.134 0.00397 0.134 0.0630
2.5881888136478213 2 8.675866486306347 12.120535413029762 1.0 0.17807079478272766 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.179 0.140 0.00294 0.140 0.0542 110 58.8 5.24e+03 58.8 72.4 0.179 0.134 0.00397 0.134 0.0630
3.5881888136478213 5 8.599225356138717 16.1361790053897 3.0 0.1416577843482511 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 3.08 1.59 1.94 1.89 1.39 110 23.5 2.35e+03 0.00 48.4 3.08 1.59 1.95 1.89 1.40
4.588188813647822 5 8.599225356138717 16.1361790053897 3.0 0.1416577843482511 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 3.08 1.59 1.94 1.89 1.39 220 46.0 9.52e+03 0.00 97.6 4.15 2.78 0.809 2.72 0.900
5.588188813647822 5 8.599225356138717 16.1361790053897 3.0 0.1416577843482511 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 3.08 1.59 1.94 1.89 1.39 1.66e+04 8.34e+03 6.20e+07 1.02e+04 7.87e+03 4.15 2.78 0.809 2.72 0.900
6.588188813647822 5 8.599225356138717 16.1361790053897 3.0 0.1416577843482511 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 3.08 1.59 1.94 1.89 1.39 1.66e+04 8.34e+03 6.20e+07 1.02e+04 7.87e+03 4.15 2.78 0.809 2.72 0.900
7.588188813647822 8 8.835566633225307 18.91922374704536 5.0 0.10305975315662222 3.0 3.0 3.0 6.0 4.0 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 40.5 13.8 311 2.90 17.6 1.66e+04 5.21e+03 5.41e+07 104 7.35e+03 40.5 14.5 290 3.61 17.0
8.588188813647822 8 8.835566633225307 18.91922374704536 5.0 0.10305975315662222 3.0 3.0 3.0 6.0 4.0 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 40.5 13.8 311 2.90 17.6 1.66e+04 5.21e+03 5.41e+07 104 7.35e+03 102 26.9 1.20e+03 13.6 34.6
9.588188813647822 8 8.835566633225307 18.91922374704536 5.0 0.10305975315662222 3.0 3.0 3.0 6.0 4.0 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 40.5 13.8 311 2.90 17.6 1.66e+04 5.21e+03 5.41e+07 84.2 7.36e+03 102 37.0 1.05e+03 33.8 32.5
10.588188813647822 8 8.835566633225307 18.91922374704536 5.0 0.10305975315662222 3.0 3.0 3.0 6.0 4.0 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 40.5 13.8 311 2.90 17.6 5.76e+06 1.75e+06 6.56e+12 945 2.56e+06 102 37.0 1.05e+03 33.8 32.5
11.588188813647822 8 8.835566633225307 18.91922374704536 5.0 0.10305975315662222 3.0 3.0 3.0 6.0 4.0 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 40.5 13.8 311 2.90 17.6 5.76e+06 1.75e+06 6.56e+12 945 2.56e+06 102 37.0 1.05e+03 33.8 32.5
12.588188813647822 8 8.835566633225307 18.91922374704536 5.0 0.10305975315662222 3.0 3.0 3.0 6.0 4.0 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 40.5 13.8 311 2.90 17.6 5.76e+06 1.75e+06 6.56e+12 945 2.56e+06 102 37.0 1.05e+03 33.8 32.5
13.588188813647822 11 9.0679517840344 20.724886725742813 7.0 0.10477793126396304 4.0 4.0 4.0 7.0 4.4 4.1 5.0 2.0 3.00 0.909 1.89 0.00 1.38 231 50.1 7.18e+03 3.89 84.7 5.76e+06 1.27e+06 5.26e+12 49.5 2.29e+06 231 66.9 6.47e+03 38.7 80.4
