#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:03+0000 #
#####################################################################
#
# seed = 368.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.8052100928291501 2 8.966974891818456 7.723410637408119 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.8052100928291501 2 8.966974891818456 7.723410637408119 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.71e-06 0.101 0.00131 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.8052100928291503 2 8.966974891818456 7.723410637408119 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.71e-06 0.101 0.00131 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.8052100928291503 5 6.470616957078053 4.1008294666840355 3.0 2.0 2.0 2.0 0.53 0.21 0.047 0.10 0.22 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.92e-07 0.100 0.000832 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000498 0.100 0.0223
4.80521009282915 5 6.470616957078053 4.1008294666840355 3.0 2.0 2.0 2.0 0.53 0.21 0.047 0.10 0.22 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.92e-07 0.100 0.000832 15.0 4.91 49.1 0.00 7.00 0.150 0.105 0.000748 0.100 0.0273
5.80521009282915 5 6.470616957078053 4.1008294666840355 3.0 2.0 2.0 2.0 0.53 0.21 0.047 0.10 0.22 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.92e-07 0.100 0.000832 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
6.80521009282915 5 6.470616957078053 4.1008294666840355 3.0 2.0 2.0 2.0 0.53 0.21 0.047 0.10 0.22 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.92e-07 0.100 0.000832 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
7.002618147268726 8 5.293309998732088 3.1871195220520994 5.0 3.0 3.0 3.0 0.85 0.23 0.077 0.14 0.28 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 37.0 16.7 305 11.5 17.5 0.150 0.103 0.000434 0.100 0.0208
8.002618147268727 8 5.293309998732088 3.1871195220520994 5.0 3.0 3.0 3.0 0.85 0.23 0.077 0.14 0.28 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 37.0 16.7 305 11.5 17.5 0.150 0.109 0.000702 0.100 0.0265
9.002618147268727 8 5.293309998732088 3.1871195220520994 5.0 3.0 3.0 3.0 0.85 0.23 0.077 0.14 0.28 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 37.0 16.7 305 11.5 17.5 0.175 0.113 0.00107 0.100 0.0327
10.002618147268727 8 5.293309998732088 3.1871195220520994 5.0 3.0 3.0 3.0 0.85 0.23 0.077 0.14 0.28 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
11.002618147268727 8 5.293309998732088 3.1871195220520994 5.0 3.0 3.0 3.0 0.85 0.23 0.077 0.14 0.28 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
12.002618147268727 8 5.293309998732088 3.1871195220520994 5.0 3.0 3.0 3.0 0.85 0.23 0.077 0.14 0.28 6.0 3.5 2.6 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
13.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.91e-07 0.100 0.000944 15.7 7.64 43.3 5.74 6.58 0.175 0.111 0.000707 0.100 0.0266
14.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.92e-07 0.100 0.000945 15.7 7.64 43.3 5.74 6.58 0.175 0.115 0.000840 0.100 0.0290
15.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.92e-07 0.100 0.000945 15.7 7.64 43.3 5.74 6.58 0.176 0.118 0.00108 0.100 0.0328
16.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.92e-07 0.100 0.000945 15.7 7.64 43.3 5.74 6.58 0.188 0.119 0.00124 0.100 0.0352
17.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.92e-07 0.100 0.000945 12.8 6.12 15.9 5.67 3.98 0.188 0.119 0.00121 0.100 0.0347
18.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.92e-07 0.100 0.000945 12.8 6.04 15.6 5.67 3.95 0.188 0.119 0.00121 0.100 0.0347
19.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.92e-07 0.100 0.000945 12.8 6.04 15.6 5.67 3.95 0.188 0.119 0.00121 0.100 0.0347
20.002618147268727 11 5.363238787135876 4.619107914971082 7.0 3.0 3.0 3.0 1.2 0.24 0.11 0.15 0.33 6.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.103 0.100 8.92e-07 0.100 0.000945 12.8 6.04 15.6 5.67 3.95 0.188 0.119 0.00121 0.100 0.0347
21.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.103 0.101 1.25e-06 0.100 0.00112 12.8 5.54 17.2 4.48 4.15 0.188 0.118 0.00112 0.100 0.0334
22.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 12.8 5.54 17.2 4.48 4.15 0.229 0.129 0.00206 0.100 0.0454
23.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 12.8 5.54 17.2 4.48 4.15 0.229 0.130 0.00208 0.100 0.0457
24.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 12.8 5.54 17.2 4.48 4.15 0.229 0.130 0.00211 0.100 0.0459
25.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 12.8 5.54 17.2 4.48 4.15 0.229 0.130 0.00213 0.100 0.0461
26.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 17.5 5.36 36.0 2.72 6.00 0.229 0.130 0.00212 0.100 0.0461
27.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 15.7 5.20 32.5 2.72 5.70 0.229 0.130 0.00212 0.100 0.0461
28.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 15.7 5.20 32.5 2.72 5.70 0.229 0.130 0.00212 0.100 0.0461
29.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 15.7 5.20 32.5 2.72 5.70 0.229 0.130 0.00212 0.100 0.0461
30.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 15.7 5.20 32.5 2.72 5.70 0.229 0.130 0.00212 0.100 0.0461
31.002618147268727 12 5.517451178089459 5.473119093013442 7.0 4.0 4.0 4.0 1.3 0.25 0.12 0.12 0.35 6.0 3.5 3.2 3.0 1.8 3.00 0.917 1.72 0.00 1.31 0.229 0.111 0.00138 0.100 0.0372 15.7 5.20 32.5 2.72 5.70 0.229 0.130 0.00212 0.100 0.0461
32.00261814726873 15 5.9003283199186 7.576215492930158 9.0 5.0 5.0 5.0 1.6 0.25 0.16 0.11 0.40 7.0 3.6 3.4 4.0 1.8 3.00 0.933 1.78 0.00 1.33 3.91 0.410 0.972 0.100 0.986 15.7 4.16 30.2 1.47 5.49 3.91 0.425 0.963 0.103 0.981
33.00261814726873 15 5.9003283199186 7.576215492930158 9.0 5.0 5.0 5.0 1.6 0.25 0.16 0.11 0.40 7.0 3.6 3.4 4.0 1.8 3.00 0.933 1.78 0.00 1.33 3.91 0.410 0.972 0.100 0.986 15.7 4.16 30.2 1.47 5.49 3.91 0.675 1.32 0.103 1.15
34.00261814726873 15 5.9003283199186 7.576215492930158 9.0 5.0 5.0 5.0 1.6 0.25 0.16 0.11 0.40 7.0 3.6 3.4 4.0 1.8 3.00 0.933 1.78 0.00 1.33 3.91 0.410 0.972 0.100 0.986 15.7 4.16 30.2 1.47 5.49 3.91 0.716 1.30 0.103 1.14
35.00261814726873 15 5.9003283199186 7.576215492930158 9.0 5.0 5.0 5.0 1.6 0.25 0.16 0.11 0.40 7.0 3.6 3.4 4.0 1.8 3.00 0.933 1.78 0.00 1.33 3.91 0.410 0.972 0.100 0.986 15.7 4.16 30.2 1.47 5.49 3.91 0.737 1.29 0.103 1.13
