#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 193.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.42864342302786196 2 8.324741691199101 8.144330417667641 1.0 0.16083759659252866 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.428643423027862 2 8.324741691199101 8.144330417667641 1.0 0.16083759659252866 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.68e-06 0.101 0.00130 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.4286434230278617 2 8.324741691199101 8.144330417667641 1.0 0.16083759659252866 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.68e-06 0.101 0.00130 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.4286434230278617 5 4.860185716003263 5.8359600274257035 3.0 0.07552308263176682 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000498 0.100 0.0223
4.428643423027862 5 4.860185716003263 5.8359600274257035 3.0 0.07552308263176682 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 15.0 4.91 49.1 0.00 7.00 0.150 0.105 0.000748 0.100 0.0274
5.428643423027862 5 4.860185716003263 5.8359600274257035 3.0 0.07552308263176682 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0274
6.428643423027862 5 4.860185716003263 5.8359600274257035 3.0 0.07552308263176682 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0274
7.428643423027862 8 3.0741724860214212 6.785710596639067 5.0 0.07561438990224724 3.0 6.0 3.0 2.6 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.101 6.59e-07 0.100 0.000812 37.0 16.7 304 11.5 17.4 0.150 0.103 0.000432 0.100 0.0208
8.42864342302786 8 3.0741724860214212 6.785710596639067 5.0 0.07561438990224724 3.0 6.0 3.0 2.6 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.101 6.59e-07 0.100 0.000812 37.0 16.7 304 11.5 17.4 0.151 0.110 0.000711 0.100 0.0267
9.42864342302786 8 3.0741724860214212 6.785710596639067 5.0 0.07561438990224724 3.0 6.0 3.0 2.6 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.101 6.59e-07 0.100 0.000812 37.0 17.0 301 12.4 17.4 0.176 0.115 0.000968 0.100 0.0311
