#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 74.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.10227664496769129 2 9.766573762424239 7.510921417148261 1.0 1.0 1.0 1.0 0.86 0.86 0.0 0.86 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.1022766449676913 2 9.766573762424239 7.510921417148261 1.0 1.0 1.0 1.0 0.86 0.86 0.0 0.86 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.72e-06 0.101 0.00131 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.1022766449676915 2 9.766573762424239 7.510921417148261 1.0 1.0 1.0 1.0 0.86 0.86 0.0 0.86 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.72e-06 0.101 0.00131 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.1022766449676915 5 9.293673541904186 4.62281812477025 3.0 2.0 2.0 2.0 2.2 0.64 1.0 0.16 1.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.79e-07 0.100 0.000824 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000499 0.100 0.0223
4.1022766449676915 5 9.293673541904186 4.62281812477025 3.0 2.0 2.0 2.0 2.2 0.64 1.0 0.16 1.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.79e-07 0.100 0.000824 15.1 4.91 49.1 0.00 7.01 0.150 0.105 0.000748 0.100 0.0274
5.1022766449676915 5 9.293673541904186 4.62281812477025 3.0 2.0 2.0 2.0 2.2 0.64 1.0 0.16 1.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.79e-07 0.100 0.000824 37.0 26.8 197 37.0 14.0 0.150 0.105 0.000748 0.100 0.0274
6.1022766449676915 5 9.293673541904186 4.62281812477025 3.0 2.0 2.0 2.0 2.2 0.64 1.0 0.16 1.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.79e-07 0.100 0.000824 37.0 26.8 197 37.0 14.0 0.150 0.105 0.000748 0.100 0.0274
7.1022766449676915 8 7.897181622103462 7.196604243297621 5.0 3.0 3.0 3.0 3.4 0.62 1.6 0.12 1.2 4.0 2.8 0.79 2.5 0.89 3.00 0.875 1.84 0.00 1.36 0.113 0.103 1.95e-05 0.101 0.00441 37.0 16.8 305 11.5 17.5 0.150 0.105 0.000438 0.101 0.0209
8.102276644967692 8 7.897181622103462 7.196604243297621 5.0 3.0 3.0 3.0 3.4 0.62 1.6 0.12 1.2 4.0 2.8 0.79 2.5 0.89 3.00 0.875 1.84 0.00 1.36 0.113 0.103 1.95e-05 0.101 0.00441 37.0 16.8 305 11.5 17.5 0.159 0.113 0.000784 0.103 0.0280
9.102276644967692 8 7.897181622103462 7.196604243297621 5.0 3.0 3.0 3.0 3.4 0.62 1.6 0.12 1.2 4.0 2.8 0.79 2.5 0.89 3.00 0.875 1.84 0.00 1.36 0.113 0.103 1.95e-05 0.101 0.00441 37.0 17.0 301 12.5 17.4 0.180 0.118 0.00106 0.103 0.0326
10.102276644967692 8 7.897181622103462 7.196604243297621 5.0 3.0 3.0 3.0 3.4 0.62 1.6 0.12 1.2 4.0 2.8 0.79 2.5 0.89 3.00 0.875 1.84 0.00 1.36 0.113 0.103 1.95e-05 0.101 0.00441 19.1 11.5 38.3 11.8 6.19 0.180 0.118 0.00106 0.103 0.0326
11.102276644967692 8 7.897181622103462 7.196604243297621 5.0 3.0 3.0 3.0 3.4 0.62 1.6 0.12 1.2 4.0 2.8 0.79 2.5 0.89 3.00 0.875 1.84 0.00 1.36 0.113 0.103 1.95e-05 0.101 0.00441 19.1 11.5 38.3 11.8 6.19 0.180 0.118 0.00106 0.103 0.0326
12.102276644967692 8 7.897181622103462 7.196604243297621 5.0 3.0 3.0 3.0 3.4 0.62 1.6 0.12 1.2 4.0 2.8 0.79 2.5 0.89 3.00 0.875 1.84 0.00 1.36 0.113 0.103 1.95e-05 0.101 0.00441 19.1 11.5 38.3 11.8 6.19 0.180 0.118 0.00106 0.103 0.0326
13.102276644967692 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 19.1 8.35 55.6 6.21 7.46 0.879 0.298 0.0991 0.113 0.315
14.102276644967692 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 19.1 8.35 55.6 6.21 7.46 1.18 0.396 0.164 0.159 0.404
15.102276644967692 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 19.1 8.35 55.6 6.21 7.46 1.18 0.444 0.164 0.180 0.405
16.10227664496769 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 30.6 10.2 101 6.21 10.1 1.18 0.481 0.148 0.447 0.385
17.10227664496769 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 3.60e+03 895 2.22e+06 27.6 1.49e+03 1.18 0.481 0.148 0.447 0.385
18.10227664496769 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 3.60e+03 895 2.22e+06 27.6 1.49e+03 1.18 0.481 0.148 0.447 0.385
19.10227664496769 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 3.60e+03 895 2.22e+06 27.6 1.49e+03 1.18 0.481 0.148 0.447 0.385
20.10227664496769 11 7.560254271957479 9.915860941090806 7.0 4.0 4.0 4.0 4.7 0.61 2.1 0.13 1.5 6.0 3.1 1.5 3.0 1.2 3.00 0.909 1.89 0.00 1.38 0.879 0.287 0.103 0.102 0.321 3.60e+03 895 2.22e+06 27.6 1.49e+03 1.18 0.481 0.148 0.447 0.385
21.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 3.60e+03 703 1.86e+06 14.3 1.36e+03 14.5 2.10 18.2 0.586 4.26
22.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 3.60e+03 703 1.86e+06 14.3 1.36e+03 21.5 3.58 44.7 0.586 6.68
23.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 3.60e+03 703 1.86e+06 14.3 1.36e+03 21.5 4.32 48.6 0.586 6.97
24.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 3.60e+03 703 1.86e+06 14.3 1.36e+03 21.5 4.70 47.7 0.586 6.90
25.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 3.60e+03 708 1.85e+06 14.3 1.36e+03 21.5 4.98 45.6 1.18 6.76
26.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 1.48e+07 1.73e+06 1.98e+13 742 4.45e+06 21.5 4.98 45.6 1.18 6.76
27.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 1.48e+07 1.73e+06 1.98e+13 742 4.45e+06 21.5 4.98 45.6 1.18 6.76
28.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 1.48e+07 1.73e+06 1.98e+13 742 4.45e+06 21.5 4.98 45.6 1.18 6.76
29.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 1.48e+07 1.73e+06 1.98e+13 742 4.45e+06 21.5 4.98 45.6 1.18 6.76
30.10227664496769 14 6.968158546549934 12.22812994804644 9.0 5.0 5.0 5.0 6.0 0.62 2.7 0.12 1.6 6.0 3.4 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 14.5 1.95 18.7 0.108 4.32 1.48e+07 1.73e+06 1.98e+13 742 4.45e+06 21.5 4.98 45.6 1.18 6.76
31.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 1.48e+07 1.42e+06 1.65e+13 85.4 4.07e+06 21.5 5.46 41.5 2.31 6.44
32.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 1.48e+07 1.42e+06 1.65e+13 85.4 4.07e+06 23.2 5.97 55.6 2.31 7.46
33.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 1.48e+07 1.42e+06 1.65e+13 85.4 4.07e+06 29.2 6.42 74.1 2.31 8.61
34.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 1.48e+07 1.42e+06 1.65e+13 85.4 4.07e+06 29.2 6.65 77.5 2.31 8.80
35.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 1.48e+07 1.42e+06 1.65e+13 85.4 4.07e+06 29.2 6.77 77.5 2.31 8.81
36.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 1.48e+07 1.42e+06 1.65e+13 35.7 4.07e+06 29.2 6.85 76.8 2.31 8.77
37.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 4.46e+05 3.70e+04 1.29e+10 15.5 1.14e+05 29.2 6.85 76.8 2.31 8.77
38.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 4.46e+05 3.70e+04 1.29e+10 15.5 1.14e+05 29.2 6.85 76.8 2.31 8.77
39.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 4.46e+05 3.70e+04 1.29e+10 15.5 1.14e+05 29.2 6.85 76.8 2.31 8.77
40.10227664496769 17 8.106476492554153 13.709881542715133 11.0 6.0 6.0 6.0 7.3 0.62 3.2 0.10 1.8 6.0 3.6 1.7 4.0 1.3 3.00 0.941 1.93 0.00 1.39 14.5 2.97 23.5 0.534 4.85 4.46e+05 3.70e+04 1.29e+10 15.5 1.14e+05 29.2 6.85 76.8 2.31 8.77
