#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:53+0000 #
#####################################################################
#
# seed = 117.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.12971940320589948 2 12.464613475281068 9.580857521285445 1.0 0.48401576600657087 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.1297194032058995 2 12.464613475281068 9.580857521285445 1.0 0.48401576600657087 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 9.45e-07 0.101 0.000972 69.1 38.3 1.89e+03 38.3 43.5 0.100 0.0754 0.00126 0.0754 0.0355
2.1297194032058995 2 12.464613475281068 9.580857521285445 1.0 0.48401576600657087 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 9.45e-07 0.101 0.000972 62.2 34.9 1.49e+03 34.9 38.6 0.100 0.0754 0.00126 0.0754 0.0355
3.1297194032058995 5 15.89026546844401 7.296469954357413 3.0 0.09506367549684583 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.47e-07 0.100 0.000804 62.2 13.9 738 0.00 27.2 0.100 0.0902 0.000496 0.100 0.0223
4.1297194032058995 5 15.89026546844401 7.296469954357413 3.0 0.09506367549684583 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.47e-07 0.100 0.000804 15.0 4.90 48.8 0.00 6.98 0.150 0.105 0.000749 0.100 0.0274
5.1297194032058995 5 15.89026546844401 7.296469954357413 3.0 0.09506367549684583 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.47e-07 0.100 0.000804 36.8 26.7 195 36.8 13.9 0.150 0.105 0.000749 0.100 0.0274
6.1297194032058995 5 15.89026546844401 7.296469954357413 3.0 0.09506367549684583 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.47e-07 0.100 0.000804 36.8 26.7 195 36.8 13.9 0.150 0.105 0.000749 0.100 0.0274
7.1297194032058995 8 17.61921586735349 7.369469975276775 5.0 0.0660371459676077 3.0 3.0 3.0 6.0 3.3 2.5 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.20e-07 0.100 0.000648 36.8 16.7 302 11.5 17.4 0.150 0.103 0.000434 0.100 0.0208
8.1297194032059 8 17.61921586735349 7.369469975276775 5.0 0.0660371459676077 3.0 3.0 3.0 6.0 3.3 2.5 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.20e-07 0.100 0.000648 36.8 16.7 302 11.5 17.4 0.150 0.110 0.000704 0.100 0.0265
9.1297194032059 8 17.61921586735349 7.369469975276775 5.0 0.0660371459676077 3.0 3.0 3.0 6.0 3.3 2.5 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.20e-07 0.100 0.000648 36.8 16.9 299 12.3 17.3 0.175 0.114 0.000960 0.100 0.0310
10.1297194032059 8 17.61921586735349 7.369469975276775 5.0 0.0660371459676077 3.0 3.0 3.0 6.0 3.3 2.5 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.20e-07 0.100 0.000648 15.8 10.5 27.7 11.7 5.26 0.175 0.114 0.000960 0.100 0.0310
11.1297194032059 8 17.61921586735349 7.369469975276775 5.0 0.0660371459676077 3.0 3.0 3.0 6.0 3.3 2.5 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.20e-07 0.100 0.000648 15.8 10.5 27.7 11.7 5.26 0.175 0.114 0.000960 0.100 0.0310
12.1297194032059 8 17.61921586735349 7.369469975276775 5.0 0.0660371459676077 3.0 3.0 3.0 6.0 3.3 2.5 3.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.20e-07 0.100 0.000648 15.8 10.5 27.7 11.7 5.26 0.175 0.114 0.000960 0.100 0.0310
13.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 15.8 7.65 43.5 5.75 6.60 0.175 0.117 0.000848 0.101 0.0291
14.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 15.8 7.65 43.5 5.75 6.60 0.188 0.125 0.00125 0.101 0.0353
15.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 15.8 7.65 43.5 5.75 6.60 0.194 0.129 0.00164 0.101 0.0405
16.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 15.8 8.02 47.5 5.75 6.89 0.197 0.132 0.00180 0.101 0.0424
17.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 16.0 7.82 26.8 6.48 5.18 0.197 0.132 0.00180 0.101 0.0424
18.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 16.0 7.82 26.8 6.48 5.18 0.197 0.132 0.00180 0.101 0.0424
19.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 16.0 7.82 26.8 6.48 5.18 0.197 0.132 0.00180 0.101 0.0424
20.1297194032059 11 17.978579318051217 9.171799347105244 7.0 0.05833881416418133 4.0 4.0 4.0 7.0 3.6 3.3 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.155 0.107 0.000284 0.100 0.0169 16.0 7.82 26.8 6.48 5.18 0.197 0.132 0.00180 0.101 0.0424
21.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 16.0 6.14 31.7 3.61 5.63 0.512 0.162 0.0119 0.112 0.109
22.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 16.0 6.14 31.7 3.61 5.63 0.512 0.181 0.0169 0.112 0.130
23.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 16.0 6.14 31.7 3.61 5.63 0.512 0.191 0.0184 0.112 0.135
24.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 16.0 6.14 31.7 3.61 5.63 0.512 0.196 0.0187 0.112 0.137
25.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 16.7 6.50 38.0 3.61 6.17 0.512 0.199 0.0186 0.117 0.136
26.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 94.9 15.5 612 6.71 24.7 0.512 0.199 0.0186 0.117 0.136
27.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 94.9 15.5 612 6.71 24.7 0.512 0.199 0.0186 0.117 0.136
28.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 94.9 15.5 612 6.71 24.7 0.512 0.199 0.0186 0.117 0.136
29.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 94.9 15.5 612 6.71 24.7 0.512 0.199 0.0186 0.117 0.136
30.1297194032059 14 17.71339813197783 10.505125063524938 9.0 0.06444016633677141 4.0 4.0 4.0 7.0 3.9 3.1 4.0 1.7 3.00 0.929 1.92 0.00 1.38 0.512 0.142 0.0121 0.101 0.110 94.9 15.5 612 6.71 24.7 0.512 0.199 0.0186 0.117 0.136
31.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 94.9 12.7 534 3.47 23.1 6.53 1.16 4.71 0.193 2.17
32.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 94.9 12.7 534 3.47 23.1 12.0 1.84 11.5 0.193 3.39
33.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 94.9 12.7 534 3.47 23.1 12.0 2.19 12.6 0.193 3.55
34.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 94.9 12.7 534 3.47 23.1 12.0 2.37 12.4 0.193 3.53
35.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 94.9 12.7 534 3.47 23.1 12.0 2.46 12.2 0.193 3.49
36.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 94.9 15.6 679 3.47 26.1 12.0 2.53 11.9 0.495 3.45
37.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 2.15e+07 3.29e+06 5.42e+13 180 7.36e+06 12.0 2.53 11.9 0.495 3.45
38.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 2.15e+07 3.29e+06 5.42e+13 180 7.36e+06 12.0 2.53 11.9 0.495 3.45
39.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 2.15e+07 3.29e+06 5.42e+13 180 7.36e+06 12.0 2.53 11.9 0.495 3.45
40.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 2.15e+07 3.29e+06 5.42e+13 180 7.36e+06 12.0 2.53 11.9 0.495 3.45
41.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 2.15e+07 3.29e+06 5.42e+13 180 7.36e+06 12.0 2.53 11.9 0.495 3.45
42.1297194032059 17 16.309712588878178 12.1796720751338 11.0 0.06696484710295865 5.0 5.0 5.0 7.0 3.9 2.1 4.0 1.5 3.00 0.941 1.93 0.00 1.39 6.53 1.12 4.80 0.102 2.19 2.15e+07 3.29e+06 5.42e+13 180 7.36e+06 12.0 2.53 11.9 0.495 3.45
43.1297194032059 20 15.271080813217466 13.795962259662932 13.0 0.046912653936950204 6.0 6.0 6.0 7.0 3.9 2.3 4.0 1.5 3.00 0.950 1.94 0.00 1.39 74.6 6.78 333 0.112 18.2 2.15e+07 2.79e+06 4.71e+13 156 6.86e+06 74.6 7.99 324 1.38 18.0
44.1297194032059 20 15.271080813217466 13.795962259662932 13.0 0.046912653936950204 6.0 6.0 6.0 7.0 3.9 2.3 4.0 1.5 3.00 0.950 1.94 0.00 1.39 74.6 6.78 333 0.112 18.2 2.15e+07 2.79e+06 4.71e+13 156 6.86e+06 117 13.5 915 1.38 30.2
45.1297194032059 20 15.271080813217466 13.795962259662932 13.0 0.046912653936950204 6.0 6.0 6.0 7.0 3.9 2.3 4.0 1.5 3.00 0.950 1.94 0.00 1.39 74.6 6.78 333 0.112 18.2 2.15e+07 2.79e+06 4.71e+13 156 6.86e+06 117 17.4 1.20e+03 1.38 34.7
46.1297194032059 20 15.271080813217466 13.795962259662932 13.0 0.046912653936950204 6.0 6.0 6.0 7.0 3.9 2.3 4.0 1.5 3.00 0.950 1.94 0.00 1.39 74.6 6.78 333 0.112 18.2 2.15e+07 2.79e+06 4.71e+13 156 6.86e+06 117 19.4 1.24e+03 1.38 35.2
47.1297194032059 20 15.271080813217466 13.795962259662932 13.0 0.046912653936950204 6.0 6.0 6.0 7.0 3.9 2.3 4.0 1.5 3.00 0.950 1.94 0.00 1.39 74.6 6.78 333 0.112 18.2 2.15e+07 2.79e+06 4.71e+13 156 6.86e+06 117 20.5 1.23e+03 1.38 35.0
