#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 267.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.2371747909558668 2 7.566746156325035 10.57382552421534 1.0 0.35809868330413835 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.2371747909558668 2 7.566746156325035 10.57382552421534 1.0 0.35809868330413835 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.104 0.103 1.44e-06 0.103 0.00120 71.2 39.4 2.02e+03 39.4 45.0 0.104 0.0777 0.00134 0.0777 0.0365
2.2371747909558666 2 7.566746156325035 10.57382552421534 1.0 0.35809868330413835 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.104 0.103 1.44e-06 0.103 0.00120 64.1 35.8 1.60e+03 35.8 40.0 0.104 0.0777 0.00134 0.0777 0.0365
3.2371747909558666 5 5.363341401478911 13.208774420195889 3.0 0.08849705986521463 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.349 0.187 0.0136 0.106 0.116 64.1 14.3 784 0.00 28.0 0.349 0.177 0.0162 0.106 0.127
4.237174790955867 5 5.363341401478911 13.208774420195889 3.0 0.08849705986521463 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.349 0.187 0.0136 0.106 0.116 34.1 8.73 219 0.00 14.8 0.365 0.255 0.0121 0.273 0.110
5.237174790955867 5 5.363341401478911 13.208774420195889 3.0 0.08849705986521463 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.349 0.187 0.0136 0.106 0.116 290 129 1.53e+04 89.0 124 0.365 0.255 0.0121 0.273 0.110
6.237174790955867 5 5.363341401478911 13.208774420195889 3.0 0.08849705986521463 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.349 0.187 0.0136 0.106 0.116 290 129 1.53e+04 89.0 124 0.365 0.255 0.0121 0.273 0.110
7.237174790955867 8 5.397670696379863 15.772115878990792 5.0 0.07959359739451645 3.0 5.0 3.5 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 7.54 1.72 6.87 0.311 2.62 290 80.9 1.32e+04 20.1 115 7.54 1.76 6.72 0.357 2.59
8.237174790955866 8 5.397670696379863 15.772115878990792 5.0 0.07959359739451645 3.0 5.0 3.5 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 7.54 1.72 6.87 0.311 2.62 290 80.9 1.32e+04 20.1 115 7.99 2.71 10.9 1.19 3.31
9.237174790955866 8 5.397670696379863 15.772115878990792 5.0 0.07959359739451645 3.0 5.0 3.5 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 7.54 1.72 6.87 0.311 2.62 290 93.1 1.30e+04 50.1 114 7.99 3.43 9.01 2.67 3.00
10.237174790955866 8 5.397670696379863 15.772115878990792 5.0 0.07959359739451645 3.0 5.0 3.5 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 7.54 1.72 6.87 0.311 2.62 2.42e+05 5.09e+04 7.41e+09 621 8.61e+04 7.99 3.43 9.01 2.67 3.00
11.237174790955866 8 5.397670696379863 15.772115878990792 5.0 0.07959359739451645 3.0 5.0 3.5 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 7.54 1.72 6.87 0.311 2.62 2.42e+05 5.09e+04 7.41e+09 621 8.61e+04 7.99 3.43 9.01 2.67 3.00
12.237174790955866 8 5.397670696379863 15.772115878990792 5.0 0.07959359739451645 3.0 5.0 3.5 2.0 4.0 1.4 3.00 0.875 1.84 0.00 1.36 7.54 1.72 6.87 0.311 2.62 2.42e+05 5.09e+04 7.41e+09 621 8.61e+04 7.99 3.43 9.01 2.67 3.00
13.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.42e+05 3.70e+04 5.76e+09 42.3 7.59e+04 60.2 12.5 386 4.20 19.7
14.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.42e+05 3.70e+04 5.76e+09 42.3 7.59e+04 110 21.9 1.24e+03 4.20 35.3
15.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.42e+05 3.70e+04 5.76e+09 42.3 7.59e+04 110 27.7 1.44e+03 4.20 38.0
16.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.42e+05 3.70e+04 5.76e+09 42.3 7.59e+04 110 32.1 1.32e+03 18.2 36.3
17.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.26e+08 3.21e+07 5.41e+15 194 7.36e+07 110 32.1 1.32e+03 18.2 36.3
18.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.26e+08 3.21e+07 5.41e+15 194 7.36e+07 110 32.1 1.32e+03 18.2 36.3
19.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.26e+08 3.21e+07 5.41e+15 194 7.36e+07 110 32.1 1.32e+03 18.2 36.3
20.237174790955866 11 6.233667516972017 17.938803338425327 7.0 0.06800967950747731 4.0 6.0 3.6 2.9 4.0 1.7 3.00 0.909 1.89 0.00 1.38 60.2 11.3 410 2.01 20.3 2.26e+08 3.21e+07 5.41e+15 194 7.36e+07 110 32.1 1.32e+03 18.2 36.3
21.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 2.26e+08 2.52e+07 4.35e+15 110 6.60e+07 285 75.6 8.77e+03 39.1 93.6
22.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 2.26e+08 2.52e+07 4.35e+15 110 6.60e+07 705 122 3.70e+04 39.1 192
23.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 2.26e+08 2.52e+07 4.35e+15 110 6.60e+07 755 168 6.56e+04 39.1 256
24.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 2.26e+08 2.52e+07 4.35e+15 110 6.60e+07 755 197 7.12e+04 39.1 267
25.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 2.26e+08 2.52e+07 4.35e+15 106 6.60e+07 755 218 6.69e+04 165 259
26.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 5.60e+23 4.95e+22 2.22e+46 292 1.49e+23 755 218 6.69e+04 165 259
27.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 5.60e+23 4.95e+22 2.22e+46 292 1.49e+23 755 218 6.69e+04 165 259
28.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 5.60e+23 4.95e+22 2.22e+46 292 1.49e+23 755 218 6.69e+04 165 259
29.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 5.60e+23 4.95e+22 2.22e+46 292 1.49e+23 755 218 6.69e+04 165 259
30.237174790955866 14 7.109599721442359 20.35536761922415 9.0 0.0570721299499629 5.0 6.0 3.6 2.6 3.5 1.6 3.00 0.929 1.92 0.00 1.38 285 59.2 9.69e+03 5.39 98.4 5.60e+23 4.95e+22 2.22e+46 292 1.49e+23 755 218 6.69e+04 165 259
31.237174790955866 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 5.60e+23 4.07e+22 1.84e+46 64.4 1.36e+23 755 262 6.40e+04 210 253
32.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 5.60e+23 4.07e+22 1.84e+46 64.4 1.36e+23 1.40e+03 328 1.41e+05 210 375
33.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 5.60e+23 4.07e+22 1.84e+46 64.4 1.36e+23 1.82e+03 394 2.67e+05 210 517
34.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 5.60e+23 4.07e+22 1.84e+46 64.4 1.36e+23 1.87e+03 459 3.91e+05 210 625
35.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 5.60e+23 4.07e+22 1.84e+46 64.4 1.36e+23 1.87e+03 500 4.21e+05 210 649
36.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 5.60e+23 4.07e+22 1.84e+46 39.3 1.36e+23 1.87e+03 531 4.09e+05 295 640
37.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 3.86e+88 2.64e+87 8.72e+175 80.5 9.34e+87 1.87e+03 531 4.09e+05 295 640
38.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 3.86e+88 2.64e+87 8.72e+175 80.5 9.34e+87 1.87e+03 531 4.09e+05 295 640
39.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 3.86e+88 2.64e+87 8.72e+175 80.5 9.34e+87 1.87e+03 531 4.09e+05 295 640
40.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 3.86e+88 2.64e+87 8.72e+175 80.5 9.34e+87 1.87e+03 531 4.09e+05 295 640
41.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 3.86e+88 2.64e+87 8.72e+175 80.5 9.34e+87 1.87e+03 531 4.09e+05 295 640
42.23717479095586 17 7.6310714842210645 22.831029063311018 11.0 0.05531165972946416 6.0 6.0 3.6 2.5 3.0 1.6 3.00 0.941 1.93 0.00 1.39 496 131 3.37e+04 8.47 184 3.86e+88 2.64e+87 8.72e+175 80.5 9.34e+87 1.87e+03 531 4.09e+05 295 640
43.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 3.86e+88 2.25e+87 7.44e+175 25.4 8.62e+87 1.87e+03 496 3.52e+05 293 594
44.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 3.86e+88 2.25e+87 7.44e+175 25.4 8.62e+87 1.87e+03 515 3.60e+05 293 600
45.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 3.86e+88 2.25e+87 7.44e+175 25.4 8.62e+87 1.87e+03 535 4.04e+05 293 636
46.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 3.86e+88 2.25e+87 7.44e+175 25.4 8.62e+87 2.21e+03 554 4.64e+05 293 681
47.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 3.86e+88 2.25e+87 7.44e+175 25.4 8.62e+87 2.26e+03 574 5.26e+05 293 725
48.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 3.86e+88 2.25e+87 7.44e+175 25.4 8.62e+87 2.26e+03 586 5.44e+05 293 738
49.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 3.86e+88 2.25e+87 7.44e+175 18.8 8.62e+87 2.26e+03 595 5.44e+05 302 737
50.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 1.81e+137 9.25e+135 1.63e+273 17.2 4.03e+136 2.26e+03 595 5.44e+05 302 737
51.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 1.81e+137 9.25e+135 1.63e+273 17.2 4.03e+136 2.26e+03 595 5.44e+05 302 737
52.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 1.81e+137 9.25e+135 1.63e+273 17.2 4.03e+136 2.26e+03 595 5.44e+05 302 737
53.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 1.81e+137 9.25e+135 1.63e+273 17.2 4.03e+136 2.26e+03 595 5.44e+05 302 737
54.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 1.81e+137 9.25e+135 1.63e+273 17.2 4.03e+136 2.26e+03 595 5.44e+05 302 737
55.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 1.81e+137 9.25e+135 1.63e+273 17.2 4.03e+136 2.26e+03 595 5.44e+05 302 737
56.23717479095586 20 8.508451091398038 25.156209411130433 13.0 0.04710505975953023 7.0 6.0 3.9 2.4 4.0 1.6 3.00 0.950 1.94 0.00 1.39 496 156 3.20e+04 50.9 179 1.81e+137 9.25e+135 1.63e+273 17.2 4.03e+136 2.26e+03 595 5.44e+05 302 737
57.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.26e+03 534 4.96e+05 281 705
58.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.26e+03 536 4.95e+05 281 704
59.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.26e+03 538 4.97e+05 281 705
60.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.26e+03 541 5.04e+05 281 710
61.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.27e+03 543 5.12e+05 281 716
62.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.32e+03 546 5.21e+05 281 722
63.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.32e+03 547 5.24e+05 281 724
64.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.81e+137 8.04e+135 1.41e+273 5.42 3.76e+136 2.32e+03 548 5.24e+05 281 724
65.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.61e+82 7.01e+80 1.13e+163 1.83 3.36e+81 2.32e+03 548 5.24e+05 281 724
66.23717479095586 23 9.365499073357592 27.286390887358124 15.0 0.044086097963608226 8.0 6.0 4.0 2.7 5.0 1.7 3.00 0.957 1.95 0.00 1.40 496 152 2.83e+04 75.3 168 1.61e+82 7.01e+80 1.13e+163 1.83 3.36e+81 2.32e+03 548 5.24e+05 281 724
