#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:53+0000 #
#####################################################################
#
# seed = 218.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.3041360478535966 2 12.301773248828617 10.975622832336839 1.0 0.22265144111868138 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.3041360478535966 2 12.301773248828617 10.975622832336839 1.0 0.22265144111868138 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.108 0.105 1.85e-05 0.105 0.00431 74.2 40.9 2.22e+03 40.9 47.1 0.108 0.0810 0.00145 0.0810 0.0381
2.3041360478535964 2 12.301773248828617 10.975622832336839 1.0 0.22265144111868138 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.108 0.105 1.85e-05 0.105 0.00431 66.8 37.2 1.75e+03 37.2 41.9 0.108 0.0810 0.00145 0.0810 0.0381
3.3041360478535964 5 15.783122893129782 13.066470698829562 3.0 0.08057099903585752 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.315 0.160 0.00844 0.108 0.0919 66.8 14.9 852 0.00 29.2 0.315 0.150 0.0103 0.108 0.101
4.304136047853596 5 15.783122893129782 13.066470698829562 3.0 0.08057099903585752 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.315 0.160 0.00844 0.108 0.0919 26.8 7.26 136 0.00 11.7 0.315 0.207 0.00889 0.172 0.0943
5.304136047853596 5 15.783122893129782 13.066470698829562 3.0 0.08057099903585752 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.315 0.160 0.00844 0.108 0.0919 206 83.7 6.27e+03 66.4 79.2 0.315 0.207 0.00889 0.172 0.0943
6.304136047853596 5 15.783122893129782 13.066470698829562 3.0 0.08057099903585752 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.315 0.160 0.00844 0.108 0.0919 206 83.7 6.27e+03 66.4 79.2 0.315 0.207 0.00889 0.172 0.0943
7.304136047853596 8 16.89839964369896 15.410675376170671 5.0 0.06061842151279807 3.0 3.0 3.0 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 6.69 1.17 5.29 0.147 2.30 206 52.3 5.46e+03 16.8 73.9 6.69 1.20 5.22 0.235 2.29
8.304136047853596 8 16.89839964369896 15.410675376170671 5.0 0.06061842151279807 3.0 3.0 3.0 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 6.69 1.17 5.29 0.147 2.30 206 52.3 5.46e+03 16.8 73.9 6.69 1.81 6.97 0.235 2.64
9.304136047853596 8 16.89839964369896 15.410675376170671 5.0 0.06061842151279807 3.0 3.0 3.0 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 6.69 1.17 5.29 0.147 2.30 206 62.3 5.57e+03 38.8 74.6 6.69 2.27 6.16 1.57 2.48
