#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 239.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.16036039166877614 2 11.357612621339445 12.099258909801227 1.0 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.1603603916687761 2 11.357612621339445 12.099258909801227 1.0 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.175 0.139 0.00269 0.139 0.0519 120 63.8 6.32e+03 63.8 79.5 0.175 0.132 0.00382 0.132 0.0618
2.1603603916687764 2 11.357612621339445 12.099258909801227 1.0 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.175 0.139 0.00269 0.139 0.0519 108 57.8 5.04e+03 57.8 71.0 0.175 0.132 0.00382 0.132 0.0618
3.1603603916687764 5 14.993672776942304 13.311476811298741 3.0 2.0 2.0 2.0 0.44 0.20 0.026 0.13 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.217 0.147 0.00245 0.135 0.0495 108 23.1 2.26e+03 0.00 47.6 0.217 0.144 0.00280 0.135 0.0529
4.160360391668776 5 14.993672776942304 13.311476811298741 3.0 2.0 2.0 2.0 0.44 0.20 0.026 0.13 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.217 0.147 0.00245 0.135 0.0495 14.2 4.74 44.8 0.00 6.69 0.245 0.165 0.00390 0.135 0.0625
5.160360391668776 5 14.993672776942304 13.311476811298741 3.0 2.0 2.0 2.0 0.44 0.20 0.026 0.13 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.217 0.147 0.00245 0.135 0.0495 74.4 35.7 706 35.6 26.6 0.245 0.165 0.00390 0.135 0.0625
6.160360391668776 5 14.993672776942304 13.311476811298741 3.0 2.0 2.0 2.0 0.44 0.20 0.026 0.13 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.217 0.147 0.00245 0.135 0.0495 74.4 35.7 706 35.6 26.6 0.245 0.165 0.00390 0.135 0.0625
7.160360391668776 8 16.49815134670086 15.253003968406144 5.0 3.0 3.0 3.0 0.70 0.22 0.050 0.17 0.22 6.0 3.0 2.6 2.5 1.6 3.00 0.875 1.84 0.00 1.36 4.32 0.852 2.24 0.155 1.50 74.4 22.3 745 11.1 27.3 4.32 0.863 2.23 0.176 1.49
8.160360391668776 8 16.49815134670086 15.253003968406144 5.0 3.0 3.0 3.0 0.70 0.22 0.050 0.17 0.22 6.0 3.0 2.6 2.5 1.6 3.00 0.875 1.84 0.00 1.36 4.32 0.852 2.24 0.155 1.50 74.4 22.3 745 11.1 27.3 4.32 1.26 2.90 0.190 1.70
