#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 251.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.08596749559466055 2 12.486773843246418 9.743181284666711 1.0 1.0 1.0 1.0 0.78 0.78 0.0 0.78 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.0859674955946605 2 12.486773843246418 9.743181284666711 1.0 1.0 1.0 1.0 0.78 0.78 0.0 0.78 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 7.05e-07 0.101 0.000839 69.2 38.4 1.90e+03 38.4 43.6 0.101 0.0756 0.00126 0.0756 0.0355
2.0859674955946605 2 12.486773843246418 9.743181284666711 1.0 1.0 1.0 1.0 0.78 0.78 0.0 0.78 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 7.05e-07 0.101 0.000839 62.3 34.9 1.50e+03 34.9 38.7 0.101 0.0756 0.00126 0.0756 0.0355
3.0859674955946605 5 15.640311318303157 12.042531001575577 3.0 2.0 2.0 2.0 2.0 0.60 0.82 0.16 0.91 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.132 0.111 0.000159 0.108 0.0126 62.3 14.0 741 0.00 27.2 0.132 0.101 0.000931 0.108 0.0305
4.0859674955946605 5 15.640311318303157 12.042531001575577 3.0 2.0 2.0 2.0 2.0 0.60 0.82 0.16 0.91 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.132 0.111 0.000159 0.108 0.0126 17.5 5.40 62.6 0.00 7.91 0.177 0.124 0.00112 0.114 0.0334
5.0859674955946605 5 15.640311318303157 12.042531001575577 3.0 2.0 2.0 2.0 2.0 0.60 0.82 0.16 0.91 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.132 0.111 0.000159 0.108 0.0126 56.4 35.4 451 46.4 21.2 0.177 0.124 0.00112 0.114 0.0334
6.0859674955946605 5 15.640311318303157 12.042531001575577 3.0 2.0 2.0 2.0 2.0 0.60 0.82 0.16 0.91 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.132 0.111 0.000159 0.108 0.0126 56.4 35.4 451 46.4 21.2 0.177 0.124 0.00112 0.114 0.0334
7.0859674955946605 8 15.743561717452224 14.253081222104933 5.0 3.0 3.0 3.0 3.1 0.60 1.3 0.20 1.1 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 1.23 0.370 0.177 0.123 0.421 56.4 22.1 593 12.6 24.4 1.23 0.378 0.173 0.154 0.416
8.08596749559466 8 15.743561717452224 14.253081222104933 5.0 3.0 3.0 3.0 3.1 0.60 1.3 0.20 1.1 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 1.23 0.370 0.177 0.123 0.421 56.4 22.1 593 12.6 24.4 1.24 0.516 0.249 0.284 0.499
9.08596749559466 8 15.743561717452224 14.253081222104933 5.0 3.0 3.0 3.0 3.1 0.60 1.3 0.20 1.1 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 1.23 0.370 0.177 0.123 0.421 56.4 26.0 640 28.2 25.3 1.24 0.620 0.204 0.561 0.451
10.08596749559466 8 15.743561717452224 14.253081222104933 5.0 3.0 3.0 3.0 3.1 0.60 1.3 0.20 1.1 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 1.23 0.370 0.177 0.123 0.421 4.25e+03 1.06e+03 2.60e+06 84.3 1.61e+03 1.24 0.620 0.204 0.561 0.451
11.08596749559466 8 15.743561717452224 14.253081222104933 5.0 3.0 3.0 3.0 3.1 0.60 1.3 0.20 1.1 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 1.23 0.370 0.177 0.123 0.421 4.25e+03 1.06e+03 2.60e+06 84.3 1.61e+03 1.24 0.620 0.204 0.561 0.451
12.08596749559466 8 15.743561717452224 14.253081222104933 5.0 3.0 3.0 3.0 3.1 0.60 1.3 0.20 1.1 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 1.23 0.370 0.177 0.123 0.421 4.25e+03 1.06e+03 2.60e+06 84.3 1.61e+03 1.24 0.620 0.204 0.561 0.451
13.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+03 774 2.06e+06 12.8 1.44e+03 22.3 4.66 73.7 0.784 8.58
14.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+03 774 2.06e+06 12.8 1.44e+03 46.3 8.75 227 0.784 15.1
15.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+03 774 2.06e+06 12.8 1.44e+03 46.3 10.9 241 0.784 15.5
16.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+03 790 2.04e+06 12.8 1.43e+03 46.3 12.4 220 6.19 14.8
17.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+07 7.92e+06 2.82e+14 913 1.68e+07 46.3 12.4 220 6.19 14.8
18.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+07 7.92e+06 2.82e+14 913 1.68e+07 46.3 12.4 220 6.19 14.8
19.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+07 7.92e+06 2.82e+14 913 1.68e+07 46.3 12.4 220 6.19 14.8
20.08596749559466 11 16.129295659061658 16.729076359233883 7.0 4.0 4.0 4.0 4.3 0.60 1.7 0.17 1.3 6.0 2.9 2.5 3.0 1.6 3.00 0.909 1.89 0.00 1.38 22.3 4.47 75.3 0.392 8.68 4.25e+07 7.92e+06 2.82e+14 913 1.68e+07 46.3 12.4 220 6.19 14.8
21.08596749559466 14 14.911540220005403 18.35966842619761 9.0 5.0 5.0 5.0 5.5 0.60 2.2 0.17 1.5 6.0 3.1 2.1 3.0 1.5 3.00 0.929 1.92 0.00 1.38 101 18.2 1.19e+03 1.01 34.5 4.25e+07 6.22e+06 2.28e+14 323 1.51e+07 101 24.4 1.13e+03 11.4 33.5
