#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 494.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.988534000809669 2 7.783964852270126 8.842766996657184 1.0 0.19497213580812722 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.0306172357287813 2 7.783964852270126 8.842766996657184 1.0 0.19497213580812722 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.53e-06 0.101 0.00124 5.40 2.70 14.6 2.70 3.82 0.102 0.101 1.53e-06 0.101 0.00124
2.0306172357287813 2 7.783964852270126 8.842766996657184 1.0 0.19497213580812722 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.53e-06 0.101 0.00124 62.0 34.8 1.48e+03 34.8 38.5 0.100 0.0751 0.00125 0.0751 0.0353
3.0306172357287813 5 5.712873501111831 5.9899934240581825 3.0 0.08736305927416557 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.14e-07 0.100 0.000783 62.0 13.9 732 0.00 27.1 0.100 0.0901 0.000499 0.100 0.0223
4.030617235728782 5 5.712873501111831 5.9899934240581825 3.0 0.08736305927416557 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.75e-07 0.100 0.000822 62.0 13.9 732 0.00 27.1 0.150 0.100 0.00125 0.100 0.0353
5.030617235728782 5 5.712873501111831 5.9899934240581825 3.0 0.08736305927416557 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.75e-07 0.100 0.000822 41.1 29.2 264 41.0 16.2 0.150 0.105 0.000748 0.100 0.0274
6.030617235728782 5 5.712873501111831 5.9899934240581825 3.0 0.08736305927416557 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.75e-07 0.100 0.000822 36.9 26.8 196 36.9 14.0 0.150 0.105 0.000748 0.100 0.0274
7.030617235728782 5 5.712873501111831 5.9899934240581825 3.0 0.08736305927416557 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.75e-07 0.100 0.000822 36.9 26.8 196 36.9 14.0 0.150 0.105 0.000748 0.100 0.0274
8.030617235728782 8 3.0838333590855287 7.087511910633669 5.0 0.0923141128074195 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.11e-07 0.100 0.000641 36.9 16.7 304 11.5 17.4 0.150 0.103 0.000434 0.100 0.0208
9.030617235728782 8 3.0838333590855287 7.087511910633669 5.0 0.0923141128074195 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.11e-07 0.100 0.000641 36.9 16.7 304 11.5 17.4 0.175 0.113 0.00107 0.100 0.0327
10.030617235728782 8 3.0838333590855287 7.087511910633669 5.0 0.0923141128074195 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.11e-07 0.100 0.000641 12.1 4.81 23.8 4.39 4.88 0.175 0.114 0.000958 0.100 0.0309
11.030617235728782 8 3.0838333590855287 7.087511910633669 5.0 0.0923141128074195 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.11e-07 0.100 0.000641 15.7 10.5 27.6 11.7 5.25 0.175 0.114 0.000958 0.100 0.0309
12.030617235728782 8 3.0838333590855287 7.087511910633669 5.0 0.0923141128074195 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.11e-07 0.100 0.000641 15.7 10.5 27.6 11.7 5.25 0.175 0.114 0.000958 0.100 0.0309
13.030617235728782 8 3.0838333590855287 7.087511910633669 5.0 0.0923141128074195 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.11e-07 0.100 0.000641 15.7 10.5 27.6 11.7 5.25 0.175 0.114 0.000958 0.100 0.0309
14.030617235728782 11 2.594236414228796 8.530653417930305 7.0 0.07271739663938374 4.0 6.0 3.3 3.2 3.0 1.8 3.00 0.909 1.89 0.00 1.38 0.128 0.104 7.37e-05 0.100 0.00859 15.7 7.65 43.4 5.75 6.59 0.175 0.114 0.000713 0.100 0.0267
15.030617235728782 11 2.594236414228796 8.530653417930305 7.0 0.07271739663938374 4.0 6.0 3.3 3.2 3.0 1.8 3.00 0.909 1.89 0.00 1.38 0.128 0.104 7.37e-05 0.100 0.00859 15.7 7.65 43.4 5.75 6.59 0.175 0.120 0.000954 0.100 0.0309
