#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:40+0000 #
#####################################################################
#
# seed = 477.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.3697488626137748 2 8.55862475528395 12.042654499400166 1.0 0.16982359508835923 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.3697488626137748 2 8.55862475528395 12.042654499400166 1.0 0.16982359508835923 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.167 0.135 0.00213 0.135 0.0462 114 61.0 5.72e+03 61.0 75.6 0.167 0.125 0.00348 0.125 0.0590
2.3697488626137746 2 8.55862475528395 12.042654499400166 1.0 0.16982359508835923 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.167 0.135 0.00213 0.135 0.0462 103 55.3 4.56e+03 55.3 67.5 0.167 0.125 0.00348 0.125 0.0590
3.3697488626137746 5 5.859538875646128 15.482878959158494 3.0 0.07862594489004208 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 1.68 0.644 0.462 0.275 0.680 103 22.1 2.06e+03 0.00 45.4 1.68 0.641 0.467 0.275 0.684
4.369748862613775 5 5.859538875646128 15.482878959158494 3.0 0.07862594489004208 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 1.68 0.644 0.462 0.275 0.680 89.9 19.9 1.55e+03 0.00 39.4 1.68 1.06 0.334 1.00 0.578
5.369748862613775 5 5.859538875646128 15.482878959158494 3.0 0.07862594489004208 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 1.68 0.644 0.462 0.275 0.680 3.68e+03 1.31e+03 2.52e+06 597 1.59e+03 1.68 1.06 0.334 1.00 0.578
6.369748862613775 5 5.859538875646128 15.482878959158494 3.0 0.07862594489004208 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 1.68 0.644 0.462 0.275 0.680 3.68e+03 1.31e+03 2.52e+06 597 1.59e+03 1.68 1.06 0.334 1.00 0.578
7.369748862613775 8 6.000622708909311 18.467333100916864 5.0 0.08028995435768294 3.0 3.0 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 28.4 9.98 171 1.34 13.1 3.68e+03 819 1.90e+06 45.2 1.38e+03 28.4 10.2 166 1.63 12.9
8.369748862613775 8 6.000622708909311 18.467333100916864 5.0 0.08028995435768294 3.0 3.0 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 28.4 9.98 171 1.34 13.1 3.68e+03 819 1.90e+06 45.2 1.38e+03 76.6 19.6 684 11.1 26.2
9.369748862613775 8 6.000622708909311 18.467333100916864 5.0 0.08028995435768294 3.0 3.0 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 28.4 9.98 171 1.34 13.1 3.68e+03 846 1.86e+06 153 1.36e+03 76.6 27.1 592 24.2 24.3
