#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 93.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.42787115389680497 2 11.175391410935443 12.206457575186795 1.0 1.0 1.0 1.0 0.19 0.19 0.0 0.19 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.427871153896805 2 11.175391410935443 12.206457575186795 1.0 1.0 1.0 1.0 0.19 0.19 0.0 0.19 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.193 0.148 0.00418 0.148 0.0646 132 69.9 7.77e+03 69.9 88.1 0.193 0.145 0.00465 0.145 0.0682
2.427871153896805 2 11.175391410935443 12.206457575186795 1.0 1.0 1.0 1.0 0.19 0.19 0.0 0.19 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.193 0.148 0.00418 0.148 0.0646 119 63.3 6.21e+03 63.3 78.8 0.193 0.145 0.00465 0.145 0.0682
3.427871153896805 5 13.379708230686319 15.340535824282318 3.0 2.0 2.0 2.0 0.48 0.20 0.036 0.13 0.19 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.31 1.18 2.20 0.193 1.48 119 25.3 2.75e+03 0.00 52.5 3.31 1.18 2.20 0.193 1.48
4.427871153896805 5 13.379708230686319 15.340535824282318 3.0 2.0 2.0 2.0 0.48 0.20 0.036 0.13 0.19 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.31 1.18 2.20 0.193 1.48 151 32.1 4.43e+03 0.00 66.6 3.31 2.04 1.65 2.17 1.29
5.427871153896805 5 13.379708230686319 15.340535824282318 3.0 2.0 2.0 2.0 0.48 0.20 0.036 0.13 0.19 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.31 1.18 2.20 0.193 1.48 1.23e+04 4.18e+03 3.21e+07 447 5.66e+03 3.31 2.04 1.65 2.17 1.29
6.427871153896805 5 13.379708230686319 15.340535824282318 3.0 2.0 2.0 2.0 0.48 0.20 0.036 0.13 0.19 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.31 1.18 2.20 0.193 1.48 1.23e+04 4.18e+03 3.21e+07 447 5.66e+03 3.31 2.04 1.65 2.17 1.29
7.427871153896805 8 11.936381638544821 18.071319326436317 5.0 3.0 3.0 3.0 0.77 0.21 0.064 0.12 0.25 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 39.5 11.1 275 2.74 16.6 1.23e+04 2.61e+03 2.30e+07 72.7 4.80e+03 39.5 11.6 262 3.19 16.2
8.427871153896806 8 11.936381638544821 18.071319326436317 5.0 3.0 3.0 3.0 0.77 0.21 0.064 0.12 0.25 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 39.5 11.1 275 2.74 16.6 1.23e+04 2.61e+03 2.30e+07 72.7 4.80e+03 82.7 21.5 862 5.31 29.4
