#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:44+0000 #
#####################################################################
#
# seed = 97.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5288560945221015 2 12.23119104457179 8.872264870360668 1.0 0.19871293458196473 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.5288560945221015 2 12.23119104457179 8.872264870360668 1.0 0.19871293458196473 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.52e-06 0.101 0.00123 68.8 38.2 1.88e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.5288560945221015 2 12.23119104457179 8.872264870360668 1.0 0.19871293458196473 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.52e-06 0.101 0.00123 62.0 34.8 1.48e+03 34.8 38.5 0.100 0.0751 0.00125 0.0751 0.0353
3.5288560945221015 5 15.331886736397925 7.365129600260714 3.0 0.07410440902374416 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.55e-07 0.100 0.000809 62.0 13.9 732 0.00 27.1 0.100 0.0901 0.000498 0.100 0.0223
4.5288560945221015 5 15.331886736397925 7.365129600260714 3.0 0.07410440902374416 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.55e-07 0.100 0.000809 15.0 4.91 49.0 0.00 7.00 0.150 0.105 0.000749 0.100 0.0274
5.5288560945221015 5 15.331886736397925 7.365129600260714 3.0 0.07410440902374416 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.55e-07 0.100 0.000809 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000749 0.100 0.0274
6.5288560945221015 5 15.331886736397925 7.365129600260714 3.0 0.07410440902374416 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.55e-07 0.100 0.000809 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000749 0.100 0.0274
7.5288560945221015 8 18.39034800025931 8.434501310091726 5.0 0.05483545401062753 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.101 7.59e-07 0.100 0.000871 37.0 16.7 304 11.5 17.4 0.150 0.103 0.000433 0.100 0.0208
8.528856094522101 8 18.39034800025931 8.434501310091726 5.0 0.05483545401062753 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.101 7.59e-07 0.100 0.000871 37.0 16.7 304 11.5 17.4 0.151 0.110 0.000709 0.100 0.0266
9.528856094522101 8 18.39034800025931 8.434501310091726 5.0 0.05483545401062753 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.101 7.59e-07 0.100 0.000871 37.0 17.0 301 12.4 17.4 0.176 0.115 0.000966 0.100 0.0311
10.528856094522101 8 18.39034800025931 8.434501310091726 5.0 0.05483545401062753 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.101 7.59e-07 0.100 0.000871 16.1 10.6 28.4 11.7 5.33 0.176 0.115 0.000966 0.100 0.0311
11.528856094522101 8 18.39034800025931 8.434501310091726 5.0 0.05483545401062753 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.101 7.59e-07 0.100 0.000871 16.1 10.6 28.4 11.7 5.33 0.176 0.115 0.000966 0.100 0.0311
12.528856094522101 8 18.39034800025931 8.434501310091726 5.0 0.05483545401062753 3.0 5.0 2.8 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.101 7.59e-07 0.100 0.000871 16.1 10.6 28.4 11.7 5.33 0.176 0.115 0.000966 0.100 0.0311
13.528856094522101 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 16.1 7.71 44.4 5.79 6.66 0.176 0.112 0.000707 0.100 0.0266
14.528856094522101 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 16.1 7.71 44.4 5.79 6.66 0.176 0.116 0.000864 0.100 0.0294
15.528856094522101 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 16.1 7.71 44.4 5.79 6.66 0.178 0.119 0.00111 0.100 0.0334
16.5288560945221 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 16.1 8.02 47.6 5.79 6.90 0.189 0.121 0.00124 0.100 0.0352
17.5288560945221 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 12.8 6.17 15.9 5.73 3.99 0.189 0.121 0.00124 0.100 0.0352
18.5288560945221 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 12.8 6.17 15.9 5.73 3.99 0.189 0.121 0.00124 0.100 0.0352
19.5288560945221 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 12.8 6.17 15.9 5.73 3.99 0.189 0.121 0.00124 0.100 0.0352
20.5288560945221 11 19.449753666294473 9.50924992026991 7.0 0.05216434436977956 4.0 6.0 3.5 3.1 4.0 1.8 3.00 0.909 1.89 0.00 1.38 0.108 0.101 5.26e-06 0.100 0.00229 12.8 6.17 15.9 5.73 3.99 0.189 0.121 0.00124 0.100 0.0352
21.5288560945221 12 19.85569507971681 10.535478987253107 7.0 0.04205849305897343 5.0 6.0 3.3 3.0 4.0 1.7 3.00 0.917 1.72 0.00 1.31 0.357 0.123 0.00545 0.100 0.0738 12.8 5.66 17.7 4.51 4.20 0.357 0.140 0.00578 0.101 0.0760
22.5288560945221 12 19.85569507971681 10.535478987253107 7.0 0.04205849305897343 5.0 6.0 3.3 3.0 4.0 1.7 3.00 0.917 1.72 0.00 1.31 0.357 0.123 0.00545 0.100 0.0738 12.8 5.66 17.7 4.51 4.20 0.357 0.146 0.00578 0.101 0.0761
23.5288560945221 12 19.85569507971681 10.535478987253107 7.0 0.04205849305897343 5.0 6.0 3.3 3.0 4.0 1.7 3.00 0.917 1.72 0.00 1.31 0.357 0.123 0.00545 0.100 0.0738 12.8 5.66 17.7 4.51 4.20 0.357 0.149 0.00595 0.101 0.0772
