#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:53+0000 #
#####################################################################
#
# seed = 334.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.8755329933766594 2 7.501495501613941 10.086459652697812 1.0 2.3146023086653056 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.8755329933766594 2 7.501495501613941 10.086459652697812 1.0 2.3146023086653056 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 1.35e-07 0.102 0.000368 69.7 38.6 1.93e+03 38.6 43.9 0.101 0.0761 0.00128 0.0761 0.0358
2.8755329933766594 2 7.501495501613941 10.086459652697812 1.0 2.3146023086653056 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 1.35e-07 0.102 0.000368 62.7 35.1 1.52e+03 35.1 39.0 0.101 0.0761 0.00128 0.0761 0.0358
3.004319032917769 5 5.7532223633781445 9.832280586621135 3.0 0.07060469709913297 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.172 0.115 0.00102 0.101 0.0319 62.7 14.1 751 0.00 27.4 0.172 0.105 0.00188 0.100 0.0433
4.004319032917769 5 5.7532223633781445 9.832280586621135 3.0 0.07060469709913297 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.172 0.115 0.00102 0.101 0.0319 62.7 14.1 751 0.00 27.4 0.186 0.122 0.00317 0.100 0.0563
5.004319032917769 5 5.7532223633781445 9.832280586621135 3.0 0.07060469709913297 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.172 0.115 0.00102 0.101 0.0319 76.8 38.5 718 44.8 26.8 0.186 0.130 0.00202 0.100 0.0450
6.004319032917769 5 5.7532223633781445 9.832280586621135 3.0 0.07060469709913297 2.0 2.0 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.172 0.115 0.00102 0.101 0.0319 76.8 38.5 718 44.8 26.8 0.186 0.130 0.00202 0.100 0.0450
7.004319032917769 8 3.7870574889326845 13.135498323974328 5.0 0.05905824612926089 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 0.172 0.136 0.00145 0.137 0.0381 76.8 24.0 807 13.0 28.4 0.186 0.146 0.00162 0.172 0.0403
8.004319032917769 8 3.7870574889326845 13.135498323974328 5.0 0.05905824612926089 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 1.47 0.333 0.222 0.137 0.471 76.8 24.0 807 13.0 28.4 1.47 0.461 0.284 0.214 0.533
9.004319032917769 8 3.7870574889326845 13.135498323974328 5.0 0.05905824612926089 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 1.47 0.333 0.222 0.137 0.471 76.8 24.0 807 13.0 28.4 1.47 0.520 0.275 0.307 0.524
10.004319032917769 8 3.7870574889326845 13.135498323974328 5.0 0.05905824612926089 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 1.47 0.333 0.222 0.137 0.471 4.24e+03 768 2.12e+06 65.3 1.46e+03 1.47 0.550 0.253 0.352 0.503
11.004319032917769 8 3.7870574889326845 13.135498323974328 5.0 0.05905824612926089 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 1.47 0.333 0.222 0.137 0.471 3.81e+03 694 1.71e+06 65.3 1.31e+03 1.47 0.550 0.253 0.352 0.503
12.004319032917769 8 3.7870574889326845 13.135498323974328 5.0 0.05905824612926089 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 1.47 0.333 0.222 0.137 0.471 3.81e+03 694 1.71e+06 65.3 1.31e+03 1.47 0.550 0.253 0.352 0.503
13.004319032917769 8 3.7870574889326845 13.135498323974328 5.0 0.05905824612926089 3.0 3.0 3.0 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 1.47 0.333 0.222 0.137 0.471 3.81e+03 694 1.71e+06 65.3 1.31e+03 1.47 0.550 0.253 0.352 0.503
14.004319032917769 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 3.81e+03 504 1.30e+06 11.3 1.14e+03 24.9 5.30 91.8 0.661 9.58
15.004319032917769 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 3.81e+03 504 1.30e+06 11.3 1.14e+03 53.9 12.6 323 0.661 18.0
16.00431903291777 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 3.81e+03 504 1.30e+06 11.3 1.14e+03 53.9 13.9 307 4.97 17.5
17.00431903291777 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 1.30e+05 1.25e+04 1.53e+09 18.5 3.91e+04 53.9 14.5 293 7.38 17.1
18.00431903291777 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 1.22e+08 2.36e+07 2.31e+15 857 4.81e+07 53.9 14.5 293 7.38 17.1
19.00431903291777 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 1.22e+08 2.36e+07 2.31e+15 857 4.81e+07 53.9 14.5 293 7.38 17.1
20.00431903291777 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 1.22e+08 2.36e+07 2.31e+15 857 4.81e+07 53.9 14.5 293 7.38 17.1
21.00431903291777 11 3.649381934159985 16.04271763258297 7.0 0.06099860643249195 4.0 4.0 4.0 6.0 2.7 2.2 2.0 1.5 3.00 0.909 1.89 0.00 1.38 24.9 5.14 93.4 0.242 9.66 1.22e+08 2.36e+07 2.31e+15 857 4.81e+07 53.9 14.5 293 7.38 17.1
22.00431903291777 14 3.416143713412128 18.587488610983506 9.0 0.060970328301610026 5.0 5.0 5.0 6.0 3.3 1.8 3.0 1.3 3.00 0.929 1.92 0.00 1.38 111 18.1 980 0.923 31.3 1.22e+08 1.86e+07 1.88e+15 403 4.34e+07 111 25.5 943 19.4 30.7
23.00431903291777 14 3.416143713412128 18.587488610983506 9.0 0.060970328301610026 5.0 5.0 5.0 6.0 3.3 1.8 3.0 1.3 3.00 0.929 1.92 0.00 1.38 111 18.1 980 0.923 31.3 1.22e+08 1.86e+07 1.88e+15 403 4.34e+07 198 37.9 3.05e+03 19.4 55.3
