#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:53+0000 #
#####################################################################
#
# seed = 124.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.6432364967213056 2 11.336427802718688 7.887191270341658 1.0 0.17707788236547778 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.6432364967213056 2 11.336427802718688 7.887191270341658 1.0 0.17707788236547778 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.71e-06 0.101 0.00131 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.643236496721306 2 11.336427802718688 7.887191270341658 1.0 0.17707788236547778 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.71e-06 0.101 0.00131 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.643236496721306 5 12.587204679164936 3.902875393927797 3.0 0.09807814091872351 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.91e-07 0.100 0.000831 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000498 0.100 0.0223
4.643236496721306 5 12.587204679164936 3.902875393927797 3.0 0.09807814091872351 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.91e-07 0.100 0.000831 15.0 4.91 49.1 0.00 7.00 0.150 0.105 0.000748 0.100 0.0273
5.643236496721306 5 12.587204679164936 3.902875393927797 3.0 0.09807814091872351 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.91e-07 0.100 0.000831 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
6.643236496721306 5 12.587204679164936 3.902875393927797 3.0 0.09807814091872351 2.0 2.0 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.91e-07 0.100 0.000831 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
7.643236496721306 8 15.389240848946905 3.098327779779008 5.0 0.07277184400895377 3.0 3.0 3.0 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 16.7 305 11.5 17.5 0.150 0.103 0.000434 0.100 0.0208
8.643236496721306 8 15.389240848946905 3.098327779779008 5.0 0.07277184400895377 3.0 3.0 3.0 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 16.7 305 11.5 17.5 0.150 0.109 0.000702 0.100 0.0265
9.643236496721306 8 15.389240848946905 3.098327779779008 5.0 0.07277184400895377 3.0 3.0 3.0 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 17.0 301 12.3 17.4 0.175 0.114 0.000956 0.100 0.0309
10.643236496721306 8 15.389240848946905 3.098327779779008 5.0 0.07277184400895377 3.0 3.0 3.0 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
11.643236496721306 8 15.389240848946905 3.098327779779008 5.0 0.07277184400895377 3.0 3.0 3.0 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
12.643236496721306 8 15.389240848946905 3.098327779779008 5.0 0.07277184400895377 3.0 3.0 3.0 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
13.643236496721306 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 15.7 7.63 43.2 5.74 6.57 0.175 0.110 0.000712 0.100 0.0267
14.643236496721306 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 15.7 7.63 43.2 5.74 6.57 0.175 0.115 0.000837 0.100 0.0289
15.643236496721306 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 15.7 7.63 43.2 5.74 6.57 0.175 0.117 0.00107 0.100 0.0327
16.643236496721308 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 15.7 7.94 46.4 5.74 6.81 0.188 0.119 0.00120 0.100 0.0346
17.643236496721308 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 12.8 5.99 15.5 5.65 3.93 0.188 0.119 0.00120 0.100 0.0346
18.643236496721308 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 12.8 5.99 15.5 5.65 3.93 0.188 0.119 0.00120 0.100 0.0346
19.643236496721308 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 12.8 5.99 15.5 5.65 3.93 0.188 0.119 0.00120 0.100 0.0346
20.643236496721308 11 16.880217313316088 4.859770056315239 7.0 0.09015048996811613 4.0 4.0 4.0 6.0 3.3 1.8 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.07e-07 0.100 0.000554 12.8 5.99 15.5 5.65 3.93 0.188 0.119 0.00120 0.100 0.0346
21.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 12.8 5.50 17.0 4.46 4.13 0.188 0.118 0.00110 0.100 0.0332
22.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 12.8 5.50 17.0 4.46 4.13 0.188 0.114 0.00143 0.100 0.0378
23.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 12.8 5.50 17.0 4.46 4.13 0.188 0.112 0.00132 0.100 0.0364
24.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 12.8 5.50 17.0 4.46 4.13 0.188 0.111 0.00120 0.100 0.0346
25.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 12.8 5.50 17.0 4.46 4.13 0.182 0.111 0.00112 0.100 0.0335
26.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 14.2 3.87 21.8 2.24 4.67 0.182 0.110 0.00113 0.100 0.0336
27.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 14.2 3.87 21.8 2.24 4.67 0.182 0.110 0.00113 0.100 0.0336
28.016927865968558 12 17.276264176452 5.655848846299844 7.0 0.06912003970883883 5.0 5.0 5.0 6.0 3.3 1.9 3.0 1.4 3.00 0.917 1.72 0.00 1.31 0.107 0.101 4.07e-06 0.100 0.00202 14.2 3.87 21.8 2.24 4.67 0.182 0.110 0.00113 0.100 0.0336
