#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 86.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5723911059265852 2 9.148584053214776 12.350551187606818 1.0 1.0 1.0 1.0 0.25 0.25 0.0 0.25 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.5723911059265852 2 9.148584053214776 12.350551187606818 1.0 1.0 1.0 1.0 0.25 0.25 0.0 0.25 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.224 0.163 0.00751 0.163 0.0866 153 80.5 1.06e+04 80.5 103 0.224 0.168 0.00627 0.168 0.0792
2.5723911059265854 2 9.148584053214776 12.350551187606818 1.0 1.0 1.0 1.0 0.25 0.25 0.0 0.25 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.224 0.163 0.00751 0.163 0.0866 138 72.8 8.51e+03 72.8 92.3 0.224 0.168 0.00627 0.168 0.0792
3.5723911059265854 5 6.5516737452128755 14.945912340310276 3.0 2.0 2.0 2.0 0.62 0.25 0.065 0.14 0.26 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 4.05 0.965 2.99 0.224 1.73 138 29.1 3.72e+03 0.00 61.0 4.05 0.967 2.98 0.224 1.73
4.572391105926585 5 6.5516737452128755 14.945912340310276 3.0 2.0 2.0 2.0 0.62 0.25 0.065 0.14 0.26 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 4.05 0.965 2.99 0.224 1.73 108 23.4 2.23e+03 0.00 47.2 4.05 1.66 2.70 1.27 1.64
5.572391105926585 5 6.5516737452128755 14.945912340310276 3.0 2.0 2.0 2.0 0.62 0.25 0.065 0.14 0.26 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 4.05 0.965 2.99 0.224 1.73 1.08e+04 2.41e+03 2.20e+07 336 4.69e+03 4.05 1.66 2.70 1.27 1.64
6.572391105926585 5 6.5516737452128755 14.945912340310276 3.0 2.0 2.0 2.0 0.62 0.25 0.065 0.14 0.26 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 4.05 0.965 2.99 0.224 1.73 1.08e+04 2.41e+03 2.20e+07 336 4.69e+03 4.05 1.66 2.70 1.27 1.64
7.572391105926585 8 6.206569415871453 16.946476860950398 5.0 3.0 3.0 3.0 1.0 0.27 0.11 0.12 0.33 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 40.1 6.35 190 0.270 13.8 1.08e+04 1.50e+03 1.41e+07 53.2 3.76e+03 40.1 6.78 185 1.90 13.6
8.572391105926584 8 6.206569415871453 16.946476860950398 5.0 3.0 3.0 3.0 1.0 0.27 0.11 0.12 0.33 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 40.1 6.35 190 0.270 13.8 1.08e+04 1.50e+03 1.41e+07 53.2 3.76e+03 46.0 12.0 372 1.90 19.3
9.572391105926584 8 6.206569415871453 16.946476860950398 5.0 3.0 3.0 3.0 1.0 0.27 0.11 0.12 0.33 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 40.1 6.35 190 0.270 13.8 1.08e+04 1.51e+03 1.41e+07 63.8 3.76e+03 46.0 16.4 348 9.38 18.7
10.572391105926584 8 6.206569415871453 16.946476860950398 5.0 3.0 3.0 3.0 1.0 0.27 0.11 0.12 0.33 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 40.1 6.35 190 0.270 13.8 4.67e+06 6.22e+05 2.68e+12 554 1.64e+06 46.0 16.4 348 9.38 18.7
11.572391105926584 8 6.206569415871453 16.946476860950398 5.0 3.0 3.0 3.0 1.0 0.27 0.11 0.12 0.33 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 40.1 6.35 190 0.270 13.8 4.67e+06 6.22e+05 2.68e+12 554 1.64e+06 46.0 16.4 348 9.38 18.7
12.572391105926584 8 6.206569415871453 16.946476860950398 5.0 3.0 3.0 3.0 1.0 0.27 0.11 0.12 0.33 5.0 3.0 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 40.1 6.35 190 0.270 13.8 4.67e+06 6.22e+05 2.68e+12 554 1.64e+06 46.0 16.4 348 9.38 18.7
13.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 4.67e+06 4.53e+05 1.96e+12 11.3 1.40e+06 170 37.8 2.83e+03 13.2 53.2
14.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 4.67e+06 4.53e+05 1.96e+12 11.3 1.40e+06 285 60.1 8.38e+03 13.2 91.5
15.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 4.67e+06 4.53e+05 1.96e+12 11.3 1.40e+06 291 82.3 1.31e+04 13.2 115
16.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 4.67e+06 4.53e+05 1.96e+12 12.8 1.40e+06 291 101 1.26e+04 82.0 112
17.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 2.09e+16 2.05e+15 3.94e+31 72.9 6.27e+15 291 101 1.26e+04 82.0 112
18.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 2.09e+16 2.05e+15 3.94e+31 72.9 6.27e+15 291 101 1.26e+04 82.0 112
19.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 2.09e+16 2.05e+15 3.94e+31 72.9 6.27e+15 291 101 1.26e+04 82.0 112
20.572391105926584 11 5.8532393778255845 19.708384980805572 7.0 4.0 4.0 4.0 1.4 0.28 0.16 0.14 0.39 5.0 3.1 1.9 3.0 1.4 3.00 0.909 1.89 0.00 1.38 170 30.5 3.08e+03 4.05 55.5 2.09e+16 2.05e+15 3.94e+31 72.9 6.27e+15 291 101 1.26e+04 82.0 112
21.572391105926584 14 7.703399828661505 21.548697966819145 9.0 5.0 5.0 5.0 1.7 0.29 0.21 0.14 0.46 5.0 3.3 1.1 3.0 1.1 3.00 0.929 1.92 0.00 1.38 209 55.2 5.80e+03 9.43 76.1 2.09e+16 1.61e+15 3.10e+31 19.3 5.57e+15 291 111 1.11e+04 91.8 105
