#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:03+0000 #
#####################################################################
#
# seed = 325.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.32796976474001616 2 12.245590274729217 8.901216892175002 1.0 1.0 1.0 1.0 0.20 0.20 0.0 0.20 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.3279697647400162 2 12.245590274729217 8.901216892175002 1.0 1.0 1.0 1.0 0.20 0.20 0.0 0.20 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.51e-06 0.101 0.00123 68.9 38.2 1.88e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.327969764740016 2 12.245590274729217 8.901216892175002 1.0 1.0 1.0 1.0 0.20 0.20 0.0 0.20 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.51e-06 0.101 0.00123 62.0 34.8 1.48e+03 34.8 38.5 0.100 0.0751 0.00125 0.0751 0.0353
3.327969764740016 5 16.431897937065155 7.767429682198108 3.0 2.0 2.0 2.0 0.51 0.26 0.029 0.22 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.58e-07 0.100 0.000811 62.0 13.9 733 0.00 27.1 0.100 0.0901 0.000498 0.100 0.0223
4.327969764740017 5 16.431897937065155 7.767429682198108 3.0 2.0 2.0 2.0 0.51 0.26 0.029 0.22 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.58e-07 0.100 0.000811 15.0 4.91 49.0 0.00 7.00 0.150 0.105 0.000749 0.100 0.0274
5.327969764740017 5 16.431897937065155 7.767429682198108 3.0 2.0 2.0 2.0 0.51 0.26 0.029 0.22 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.58e-07 0.100 0.000811 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000749 0.100 0.0274
6.327969764740017 5 16.431897937065155 7.767429682198108 3.0 2.0 2.0 2.0 0.51 0.26 0.029 0.22 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.58e-07 0.100 0.000811 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000749 0.100 0.0274
7.327969764740017 8 18.103335716300663 9.786884485414753 5.0 3.0 3.0 3.0 0.81 0.28 0.070 0.17 0.26 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.107 0.102 5.76e-06 0.101 0.00240 37.0 16.7 304 11.5 17.4 0.150 0.105 0.000430 0.101 0.0207
8.327969764740017 8 18.103335716300663 9.786884485414753 5.0 3.0 3.0 3.0 0.81 0.28 0.070 0.17 0.26 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.107 0.102 5.76e-06 0.101 0.00240 37.0 16.7 304 11.5 17.4 0.156 0.112 0.000747 0.103 0.0273
9.327969764740017 8 18.103335716300663 9.786884485414753 5.0 3.0 3.0 3.0 0.81 0.28 0.070 0.17 0.26 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.107 0.102 5.76e-06 0.101 0.00240 37.0 17.0 301 12.4 17.3 0.178 0.117 0.00102 0.103 0.0319
10.327969764740017 8 18.103335716300663 9.786884485414753 5.0 3.0 3.0 3.0 0.81 0.28 0.070 0.17 0.26 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.107 0.102 5.76e-06 0.101 0.00240 17.6 11.1 33.9 11.8 5.82 0.178 0.117 0.00102 0.103 0.0319
11.327969764740017 8 18.103335716300663 9.786884485414753 5.0 3.0 3.0 3.0 0.81 0.28 0.070 0.17 0.26 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.107 0.102 5.76e-06 0.101 0.00240 17.6 11.1 33.9 11.8 5.82 0.178 0.117 0.00102 0.103 0.0319
12.327969764740017 8 18.103335716300663 9.786884485414753 5.0 3.0 3.0 3.0 0.81 0.28 0.070 0.17 0.26 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.107 0.102 5.76e-06 0.101 0.00240 17.6 11.1 33.9 11.8 5.82 0.178 0.117 0.00102 0.103 0.0319
13.327969764740017 11 17.899630731479025 10.702516676877579 7.0 4.0 4.0 4.0 1.1 0.29 0.11 0.12 0.33 7.0 3.8 4.2 4.0 2.0 3.00 0.909 1.89 0.00 1.38 0.546 0.143 0.0179 0.101 0.134 17.6 8.09 50.7 6.04 7.12 0.546 0.154 0.0176 0.104 0.133
