#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:03+0000 #
#####################################################################
#
# seed = 359.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.1052459249564448 2 8.562571846120317 7.954565986780788 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.1052459249564448 2 8.562571846120317 7.954565986780788 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.70e-06 0.101 0.00130 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.105245924956445 2 8.562571846120317 7.954565986780788 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.70e-06 0.101 0.00130 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.105245924956445 5 5.890249440531585 5.106955727624742 3.0 2.0 2.0 2.0 0.43 0.18 0.027 0.11 0.17 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.90e-07 0.100 0.000831 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000498 0.100 0.0223
4.105245924956445 5 5.890249440531585 5.106955727624742 3.0 2.0 2.0 2.0 0.43 0.18 0.027 0.11 0.17 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.90e-07 0.100 0.000831 15.0 4.91 49.1 0.00 7.00 0.150 0.105 0.000748 0.100 0.0273
5.105245924956445 5 5.890249440531585 5.106955727624742 3.0 2.0 2.0 2.0 0.43 0.18 0.027 0.11 0.17 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.90e-07 0.100 0.000831 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
6.105245924956445 5 5.890249440531585 5.106955727624742 3.0 2.0 2.0 2.0 0.43 0.18 0.027 0.11 0.17 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.90e-07 0.100 0.000831 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
7.105245924956445 8 4.201088562495123 6.561003385975554 5.0 3.0 3.0 3.0 0.68 0.20 0.045 0.11 0.21 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.14e-07 0.100 0.000643 37.0 16.7 305 11.5 17.5 0.150 0.103 0.000433 0.100 0.0208
8.105245924956446 8 4.201088562495123 6.561003385975554 5.0 3.0 3.0 3.0 0.68 0.20 0.045 0.11 0.21 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.14e-07 0.100 0.000643 37.0 16.7 305 11.5 17.5 0.150 0.110 0.000704 0.100 0.0265
9.105245924956446 8 4.201088562495123 6.561003385975554 5.0 3.0 3.0 3.0 0.68 0.20 0.045 0.11 0.21 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.14e-07 0.100 0.000643 37.0 17.0 301 12.3 17.4 0.175 0.114 0.000960 0.100 0.0310
10.105245924956446 8 4.201088562495123 6.561003385975554 5.0 3.0 3.0 3.0 0.68 0.20 0.045 0.11 0.21 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.14e-07 0.100 0.000643 15.8 10.5 27.8 11.7 5.27 0.175 0.114 0.000960 0.100 0.0310
11.105245924956446 8 4.201088562495123 6.561003385975554 5.0 3.0 3.0 3.0 0.68 0.20 0.045 0.11 0.21 5.0 2.8 2.5 2.5 1.6 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.14e-07 0.100 0.000643 15.8 10.5 27.8 11.7 5.27 0.175 0.114 0.000960 0.100 0.0310
