#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 121.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.1942324014526975 2 8.169982686440285 8.296757024945741 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.1942324014526975 2 8.169982686440285 8.296757024945741 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.67e-06 0.101 0.00129 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.1942324014526973 2 8.169982686440285 8.296757024945741 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.67e-06 0.101 0.00129 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.1942324014526973 5 4.4823369260084815 5.881010237286941 3.0 2.0 2.0 2.0 0.40 0.17 0.023 0.097 0.15 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000498 0.100 0.0223
4.194232401452697 5 4.4823369260084815 5.881010237286941 3.0 2.0 2.0 2.0 0.40 0.17 0.023 0.097 0.15 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 15.0 4.91 49.0 0.00 7.00 0.150 0.105 0.000748 0.100 0.0273
5.194232401452697 5 4.4823369260084815 5.881010237286941 3.0 2.0 2.0 2.0 0.40 0.17 0.023 0.097 0.15 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
6.194232401452697 5 4.4823369260084815 5.881010237286941 3.0 2.0 2.0 2.0 0.40 0.17 0.023 0.097 0.15 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.87e-07 0.100 0.000829 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
7.194232401452697 8 1.8234085257742647 6.789651674560011 5.0 3.0 3.0 3.0 0.64 0.20 0.039 0.15 0.20 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.27e-07 0.100 0.000653 37.0 16.7 304 11.5 17.4 0.150 0.103 0.000434 0.100 0.0208
8.194232401452698 8 1.8234085257742647 6.789651674560011 5.0 3.0 3.0 3.0 0.64 0.20 0.039 0.15 0.20 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.27e-07 0.100 0.000653 37.0 16.7 304 11.5 17.4 0.150 0.109 0.000702 0.100 0.0265
9.194232401452698 8 1.8234085257742647 6.789651674560011 5.0 3.0 3.0 3.0 0.64 0.20 0.039 0.15 0.20 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.27e-07 0.100 0.000653 37.0 16.9 301 12.3 17.4 0.175 0.114 0.000956 0.100 0.0309
10.194232401452698 8 1.8234085257742647 6.789651674560011 5.0 3.0 3.0 3.0 0.64 0.20 0.039 0.15 0.20 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.27e-07 0.100 0.000653 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
11.194232401452698 8 1.8234085257742647 6.789651674560011 5.0 3.0 3.0 3.0 0.64 0.20 0.039 0.15 0.20 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.27e-07 0.100 0.000653 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
12.194232401452698 8 1.8234085257742647 6.789651674560011 5.0 3.0 3.0 3.0 0.64 0.20 0.039 0.15 0.20 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.27e-07 0.100 0.000653 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
13.194232401452698 11 1.278955552514727 8.366486561287592 7.0 4.0 4.0 4.0 0.88 0.21 0.058 0.13 0.24 7.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.110 0.101 8.94e-06 0.100 0.00299 15.7 7.64 43.3 5.74 6.58 0.175 0.111 0.000697 0.100 0.0264
14.194232401452698 11 1.278955552514727 8.366486561287592 7.0 4.0 4.0 4.0 0.88 0.21 0.058 0.13 0.24 7.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.110 0.101 8.94e-06 0.100 0.00299 15.7 7.64 43.3 5.74 6.58 0.175 0.116 0.000856 0.101 0.0292
15.194232401452698 11 1.278955552514727 8.366486561287592 7.0 4.0 4.0 4.0 0.88 0.21 0.058 0.13 0.24 7.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.110 0.101 8.94e-06 0.100 0.00299 15.7 7.64 43.3 5.74 6.58 0.178 0.119 0.00111 0.101 0.0334
16.194232401452698 11 1.278955552514727 8.366486561287592 7.0 4.0 4.0 4.0 0.88 0.21 0.058 0.13 0.24 7.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.110 0.101 8.94e-06 0.100 0.00299 15.7 7.95 46.6 5.74 6.83 0.189 0.121 0.00125 0.101 0.0353
17.194232401452698 11 1.278955552514727 8.366486561287592 7.0 4.0 4.0 4.0 0.88 0.21 0.058 0.13 0.24 7.0 3.6 3.1 3.0 1.7 3.00 0.909 1.89 0.00 1.38 0.110 0.101 8.94e-06 0.100 0.00299 12.8 6.24 16.1 5.78 4.01 0.189 0.121 0.00125 0.101 0.0353
