#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 137.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.8615734325330286 2 8.148038804953602 11.679356940034584 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.8615734325330286 2 8.148038804953602 11.679356940034584 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.132 0.117 0.000469 0.117 0.0217 90.9 49.2 3.47e+03 49.2 58.9 0.132 0.0994 0.00219 0.0994 0.0468
2.861573432533029 2 8.148038804953602 11.679356940034584 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.132 0.117 0.000469 0.117 0.0217 81.8 44.7 2.75e+03 44.7 52.5 0.132 0.0994 0.00219 0.0994 0.0468
3.861573432533029 5 4.823489588144734 14.356902669186804 3.0 2.0 2.0 2.0 0.40 0.16 0.025 0.090 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.651 0.271 0.0558 0.132 0.236 81.8 17.9 1.29e+03 0.00 35.9 0.651 0.263 0.0591 0.132 0.243
4.861573432533029 5 4.823489588144734 14.356902669186804 3.0 2.0 2.0 2.0 0.40 0.16 0.025 0.090 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.651 0.271 0.0558 0.132 0.236 42.0 10.3 331 0.00 18.2 0.651 0.397 0.0476 0.353 0.218
5.861573432533029 5 4.823489588144734 14.356902669186804 3.0 2.0 2.0 2.0 0.40 0.16 0.025 0.090 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.651 0.271 0.0558 0.132 0.236 665 238 7.61e+04 117 276 0.651 0.397 0.0476 0.353 0.218
6.861573432533029 5 4.823489588144734 14.356902669186804 3.0 2.0 2.0 2.0 0.40 0.16 0.025 0.090 0.16 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.651 0.271 0.0558 0.132 0.236 665 238 7.61e+04 117 276 0.651 0.397 0.0476 0.353 0.218
7.861573432533029 8 3.0109101847505886 16.571262298537388 5.0 3.0 3.0 3.0 0.64 0.18 0.043 0.12 0.21 6.0 4.0 2.3 4.0 1.5 3.00 0.875 1.84 0.00 1.36 3.47 0.828 1.39 0.278 1.18 665 149 5.86e+04 23.7 242 3.47 0.907 1.29 0.465 1.14
8.861573432533028 8 3.0109101847505886 16.571262298537388 5.0 3.0 3.0 3.0 0.64 0.18 0.043 0.12 0.21 6.0 4.0 2.3 4.0 1.5 3.00 0.875 1.84 0.00 1.36 3.47 0.828 1.39 0.278 1.18 665 149 5.86e+04 23.7 242 4.09 1.34 2.52 0.465 1.59
9.861573432533028 8 3.0109101847505886 16.571262298537388 5.0 3.0 3.0 3.0 0.64 0.18 0.043 0.12 0.21 6.0 4.0 2.3 4.0 1.5 3.00 0.875 1.84 0.00 1.36 3.47 0.828 1.39 0.278 1.18 665 150 5.83e+04 28.6 241 4.09 1.67 2.30 1.39 1.52
10.861573432533028 8 3.0109101847505886 16.571262298537388 5.0 3.0 3.0 3.0 0.64 0.18 0.043 0.12 0.21 6.0 4.0 2.3 4.0 1.5 3.00 0.875 1.84 0.00 1.36 3.47 0.828 1.39 0.278 1.18 1.39e+04 2.63e+03 2.54e+07 90.1 5.04e+03 4.09 1.67 2.30 1.39 1.52
11.861573432533028 8 3.0109101847505886 16.571262298537388 5.0 3.0 3.0 3.0 0.64 0.18 0.043 0.12 0.21 6.0 4.0 2.3 4.0 1.5 3.00 0.875 1.84 0.00 1.36 3.47 0.828 1.39 0.278 1.18 1.39e+04 2.63e+03 2.54e+07 90.1 5.04e+03 4.09 1.67 2.30 1.39 1.52
12.861573432533028 8 3.0109101847505886 16.571262298537388 5.0 3.0 3.0 3.0 0.64 0.18 0.043 0.12 0.21 6.0 4.0 2.3 4.0 1.5 3.00 0.875 1.84 0.00 1.36 3.47 0.828 1.39 0.278 1.18 1.39e+04 2.63e+03 2.54e+07 90.1 5.04e+03 4.09 1.67 2.30 1.39 1.52
13.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 3.47 1.43 2.15 0.651 1.46 1.39e+04 1.91e+03 1.93e+07 12.9 4.39e+03 4.09 2.04 2.13 2.14 1.46
14.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 1.39e+04 1.91e+03 1.93e+07 12.9 4.39e+03 65.4 12.8 453 2.14 21.3
15.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 1.39e+04 1.91e+03 1.93e+07 12.9 4.39e+03 65.4 17.2 579 2.14 24.1
16.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 1.39e+04 1.91e+03 1.93e+07 12.9 4.39e+03 65.4 19.4 562 2.14 23.7
17.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 6.20e+07 1.01e+07 4.99e+14 393 2.23e+07 65.4 20.5 530 13.6 23.0
18.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 5.58e+07 9.09e+06 4.04e+14 393 2.01e+07 65.4 20.5 530 13.6 23.0
19.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 5.58e+07 9.09e+06 4.04e+14 393 2.01e+07 65.4 20.5 530 13.6 23.0
20.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 5.58e+07 9.09e+06 4.04e+14 393 2.01e+07 65.4 20.5 530 13.6 23.0
21.00229402739602 11 2.5193720944104205 18.961312503502395 7.0 4.0 4.0 4.0 0.88 0.19 0.063 0.099 0.25 6.0 4.0 2.6 4.0 1.6 3.00 0.909 1.89 0.00 1.38 34.8 6.55 157 0.651 12.5 5.58e+07 9.09e+06 4.04e+14 393 2.01e+07 65.4 20.5 530 13.6 23.0
