#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 234.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.6243130892987605 2 8.049558833723461 11.56389873613793 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.6243130892987605 2 8.049558833723461 11.56389873613793 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.126 0.114 0.000286 0.114 0.0169 86.3 46.9 3.10e+03 46.9 55.7 0.126 0.0944 0.00197 0.0944 0.0444
2.6243130892987603 2 8.049558833723461 11.56389873613793 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.126 0.114 0.000286 0.114 0.0169 77.7 42.6 2.46e+03 42.6 49.6 0.126 0.0944 0.00197 0.0944 0.0444
3.6243130892987603 5 8.280256511600845 14.55110256618423 3.0 2.0 2.0 2.0 0.41 0.21 0.020 0.16 0.14 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.970 0.418 0.132 0.314 0.363 77.7 17.0 1.16e+03 0.00 34.1 0.970 0.410 0.138 0.314 0.371
4.62431308929876 5 8.280256511600845 14.55110256618423 3.0 2.0 2.0 2.0 0.41 0.21 0.020 0.16 0.14 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.970 0.418 0.132 0.314 0.363 72.5 16.4 1.00e+03 0.00 31.6 0.970 0.659 0.0855 0.578 0.292
5.62431308929876 5 8.280256511600845 14.55110256618423 3.0 2.0 2.0 2.0 0.41 0.21 0.020 0.16 0.14 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.970 0.418 0.132 0.314 0.363 1.71e+03 672 5.05e+05 554 711 0.970 0.659 0.0855 0.578 0.292
6.62431308929876 5 8.280256511600845 14.55110256618423 3.0 2.0 2.0 2.0 0.41 0.21 0.020 0.16 0.14 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.970 0.418 0.132 0.314 0.363 1.71e+03 672 5.05e+05 554 711 0.970 0.659 0.0855 0.578 0.292
7.62431308929876 8 6.848224056237436 16.714757110357066 5.0 3.0 3.0 3.0 0.66 0.24 0.042 0.17 0.20 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 7.75 1.63 6.55 0.774 2.56 1.71e+03 420 4.09e+05 37.4 640 7.75 1.78 6.12 0.962 2.47
8.62431308929876 8 6.848224056237436 16.714757110357066 5.0 3.0 3.0 3.0 0.66 0.24 0.042 0.17 0.20 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 7.75 1.63 6.55 0.774 2.56 1.71e+03 420 4.09e+05 37.4 640 10.2 2.94 14.7 1.02 3.83
