#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 307.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.14758219001181816 2 12.07208173877611 8.60125868444856 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.1475821900118182 2 12.07208173877611 8.60125868444856 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.61e-06 0.101 0.00127 68.8 38.2 1.88e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.147582190011818 2 12.07208173877611 8.60125868444856 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.61e-06 0.101 0.00127 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.147582190011818 5 14.777365723740104 5.335253336277882 3.0 2.0 2.0 2.0 0.43 0.19 0.027 0.12 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.82e-07 0.100 0.000826 61.9 13.9 732 0.00 27.1 0.100 0.0900 0.000498 0.100 0.0223
4.147582190011818 5 14.777365723740104 5.335253336277882 3.0 2.0 2.0 2.0 0.43 0.19 0.027 0.12 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.82e-07 0.100 0.000826 15.0 4.91 49.0 0.00 7.00 0.150 0.105 0.000748 0.100 0.0274
5.147582190011818 5 14.777365723740104 5.335253336277882 3.0 2.0 2.0 2.0 0.43 0.19 0.027 0.12 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.82e-07 0.100 0.000826 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0274
6.147582190011818 5 14.777365723740104 5.335253336277882 3.0 2.0 2.0 2.0 0.43 0.19 0.027 0.12 0.17 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.82e-07 0.100 0.000826 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0274
7.147582190011818 8 16.742473846273672 4.275192798815265 5.0 3.0 3.0 3.0 0.69 0.20 0.048 0.12 0.22 6.0 3.5 2.9 4.0 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 37.0 16.7 304 11.5 17.4 0.150 0.103 0.000434 0.100 0.0208
8.147582190011818 8 16.742473846273672 4.275192798815265 5.0 3.0 3.0 3.0 0.69 0.20 0.048 0.12 0.22 6.0 3.5 2.9 4.0 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 37.0 16.7 304 11.5 17.4 0.150 0.109 0.000702 0.100 0.0265
9.147582190011818 8 16.742473846273672 4.275192798815265 5.0 3.0 3.0 3.0 0.69 0.20 0.048 0.12 0.22 6.0 3.5 2.9 4.0 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 37.0 16.9 301 12.3 17.4 0.175 0.114 0.000956 0.100 0.0309
10.147582190011818 8 16.742473846273672 4.275192798815265 5.0 3.0 3.0 3.0 0.69 0.20 0.048 0.12 0.22 6.0 3.5 2.9 4.0 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
11.147582190011818 8 16.742473846273672 4.275192798815265 5.0 3.0 3.0 3.0 0.69 0.20 0.048 0.12 0.22 6.0 3.5 2.9 4.0 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
12.147582190011818 8 16.742473846273672 4.275192798815265 5.0 3.0 3.0 3.0 0.69 0.20 0.048 0.12 0.22 6.0 3.5 2.9 4.0 1.7 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.30e-07 0.100 0.000656 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
13.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 15.7 7.63 43.2 5.74 6.57 0.175 0.110 0.000712 0.100 0.0267
14.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 15.7 7.63 43.2 5.74 6.57 0.175 0.115 0.000837 0.100 0.0289
15.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 15.7 7.63 43.2 5.74 6.57 0.175 0.117 0.00107 0.100 0.0327
16.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 15.7 7.94 46.4 5.74 6.81 0.188 0.119 0.00119 0.100 0.0346
17.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 12.8 5.99 15.4 5.64 3.93 0.188 0.119 0.00119 0.100 0.0346
18.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 12.8 5.99 15.4 5.64 3.93 0.188 0.119 0.00119 0.100 0.0346
19.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 12.8 5.99 15.4 5.64 3.93 0.188 0.119 0.00119 0.100 0.0346
20.147582190011818 11 16.041375208249626 2.3922972739004758 7.0 3.0 3.0 3.0 0.95 0.22 0.072 0.11 0.27 7.0 4.0 3.6 5.0 1.9 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.14e-07 0.100 0.000560 12.8 5.99 15.4 5.64 3.93 0.188 0.119 0.00119 0.100 0.0346
21.147582190011818 12 15.49805111614369 2.3041738105890914 7.0 3.0 3.0 3.0 1.0 0.22 0.079 0.12 0.28 8.0 4.0 4.2 4.5 2.0 3.00 0.917 1.72 0.00 1.31 0.102 0.100 2.88e-07 0.100 0.000536 12.8 5.49 17.0 4.46 4.13 0.188 0.117 0.00112 0.100 0.0334
22.147582190011818 12 15.49805111614369 2.3041738105890914 7.0 3.0 3.0 3.0 1.0 0.22 0.079 0.12 0.28 8.0 4.0 4.2 4.5 2.0 3.00 0.917 1.72 0.00 1.31 0.102 0.100 2.88e-07 0.100 0.000536 12.8 5.49 17.0 4.46 4.13 0.188 0.113 0.00148 0.100 0.0385
23.147582190011818 12 15.49805111614369 2.3041738105890914 7.0 3.0 3.0 3.0 1.0 0.22 0.079 0.12 0.28 8.0 4.0 4.2 4.5 2.0 3.00 0.917 1.72 0.00 1.31 0.102 0.100 2.88e-07 0.100 0.000536 12.8 5.49 17.0 4.46 4.13 0.188 0.111 0.00136 0.100 0.0369
