#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 118.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.3102541771652212 2 12.480975808262942 9.692170438693676 1.0 0.6546921768214131 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.3102541771652212 2 12.480975808262942 9.692170438693676 1.0 0.6546921768214131 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 7.85e-07 0.101 0.000886 69.2 38.4 1.90e+03 38.4 43.6 0.101 0.0755 0.00126 0.0755 0.0355
2.310254177165221 2 12.480975808262942 9.692170438693676 1.0 0.6546921768214131 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 7.85e-07 0.101 0.000886 62.3 34.9 1.50e+03 34.9 38.7 0.101 0.0755 0.00126 0.0755 0.0355
3.310254177165221 5 16.581853994798895 9.464524187700102 3.0 0.08494832567562162 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.103 0.101 2.09e-06 0.101 0.00145 62.3 14.0 740 0.00 27.2 0.103 0.0909 0.000515 0.100 0.0227
4.310254177165222 5 16.581853994798895 9.464524187700102 3.0 0.08494832567562162 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.103 0.101 2.09e-06 0.101 0.00145 15.1 4.93 49.5 0.00 7.04 0.152 0.106 0.000769 0.100 0.0277
5.310254177165222 5 16.581853994798895 9.464524187700102 3.0 0.08494832567562162 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.103 0.101 2.09e-06 0.101 0.00145 38.5 27.2 206 37.2 14.4 0.152 0.106 0.000769 0.100 0.0277
6.310254177165222 5 16.581853994798895 9.464524187700102 3.0 0.08494832567562162 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 0.103 0.101 2.09e-06 0.101 0.00145 38.5 27.2 206 37.2 14.4 0.152 0.106 0.000769 0.100 0.0277
7.310254177165222 8 18.36816846774148 11.842897681927342 5.0 0.05277602183688662 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.245 0.131 0.00324 0.101 0.0570 38.5 17.0 316 11.6 17.8 0.245 0.134 0.00347 0.102 0.0589
8.310254177165222 8 18.36816846774148 11.842897681927342 5.0 0.05277602183688662 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.245 0.131 0.00324 0.101 0.0570 38.5 17.0 316 11.6 17.8 0.272 0.155 0.00555 0.126 0.0745
9.310254177165222 8 18.36816846774148 11.842897681927342 5.0 0.05277602183688662 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.245 0.131 0.00324 0.101 0.0570 38.5 17.7 311 14.4 17.6 0.272 0.171 0.00549 0.158 0.0741
10.310254177165222 8 18.36816846774148 11.842897681927342 5.0 0.05277602183688662 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.245 0.131 0.00324 0.101 0.0570 86.9 30.4 993 14.4 31.5 0.272 0.171 0.00549 0.158 0.0741
11.310254177165222 8 18.36816846774148 11.842897681927342 5.0 0.05277602183688662 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.245 0.131 0.00324 0.101 0.0570 86.9 30.4 993 14.4 31.5 0.272 0.171 0.00549 0.158 0.0741
12.310254177165222 8 18.36816846774148 11.842897681927342 5.0 0.05277602183688662 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.245 0.131 0.00324 0.101 0.0570 86.9 30.4 993 14.4 31.5 0.272 0.171 0.00549 0.158 0.0741
