#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:44+0000 #
#####################################################################
#
# seed = 70.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.17869420544566883 2 11.652913703695255 11.875600247423856 1.0 0.1612796390208632 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.1786942054456688 2 11.652913703695255 11.875600247423856 1.0 0.1612796390208632 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.148 0.125 0.00107 0.125 0.0327 101 54.5 4.41e+03 54.5 66.4 0.148 0.111 0.00273 0.111 0.0523
2.1786942054456686 2 11.652913703695255 11.875600247423856 1.0 0.1612796390208632 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.148 0.125 0.00107 0.125 0.0327 91.3 49.5 3.51e+03 49.5 59.2 0.148 0.111 0.00273 0.111 0.0523
3.1786942054456686 5 13.608623913196828 15.24891813016169 3.0 0.07011744255447258 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 2.17 0.938 1.22 0.148 1.10 91.3 19.8 1.61e+03 0.00 40.1 2.17 0.932 1.23 0.148 1.11
4.178694205445669 5 13.608623913196828 15.24891813016169 3.0 0.07011744255447258 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 2.17 0.938 1.22 0.148 1.10 149 31.7 4.33e+03 0.00 65.8 2.33 1.59 0.859 2.12 0.927
5.178694205445669 5 13.608623913196828 15.24891813016169 3.0 0.07011744255447258 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 2.17 0.938 1.22 0.148 1.10 7.91e+03 3.26e+03 1.73e+07 522 4.16e+03 2.33 1.59 0.859 2.12 0.927
6.178694205445669 5 13.608623913196828 15.24891813016169 3.0 0.07011744255447258 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 2.17 0.938 1.22 0.148 1.10 7.91e+03 3.26e+03 1.73e+07 522 4.16e+03 2.33 1.59 0.859 2.12 0.927
7.178694205445669 8 12.583234839910972 17.68762951816 5.0 0.05866756899784736 3.0 5.0 2.5 2.3 2.5 1.5 3.00 0.875 1.84 0.00 1.36 32.8 8.93 213 1.91 14.6 7.91e+03 2.04e+03 1.28e+07 71.9 3.57e+03 32.8 9.34 206 2.15 14.3
8.17869420544567 8 12.583234839910972 17.68762951816 5.0 0.05866756899784736 3.0 5.0 2.5 2.3 2.5 1.5 3.00 0.875 1.84 0.00 1.36 32.8 8.93 213 1.91 14.6 7.91e+03 2.04e+03 1.28e+07 71.9 3.57e+03 66.8 17.4 595 2.22 24.4
9.17869420544567 8 12.583234839910972 17.68762951816 5.0 0.05866756899784736 3.0 5.0 2.5 2.3 2.5 1.5 3.00 0.875 1.84 0.00 1.36 32.8 8.93 213 1.91 14.6 7.91e+03 2.04e+03 1.27e+07 93.2 3.57e+03 66.8 23.8 529 25.2 23.0
