#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:03+0000 #
#####################################################################
#
# seed = 363.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.6696308425427622 2 7.5735865838911245 10.602094622237118 1.0 1.0 1.0 1.0 0.34 0.34 0.0 0.34 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.6696308425427622 2 7.5735865838911245 10.602094622237118 1.0 1.0 1.0 1.0 0.34 0.34 0.0 0.34 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.104 0.103 1.81e-06 0.103 0.00135 71.3 39.4 2.03e+03 39.4 45.1 0.104 0.0779 0.00134 0.0779 0.0366
2.6696308425427624 2 7.5735865838911245 10.602094622237118 1.0 1.0 1.0 1.0 0.34 0.34 0.0 0.34 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.104 0.103 1.81e-06 0.103 0.00135 64.2 35.9 1.60e+03 35.9 40.0 0.104 0.0779 0.00134 0.0779 0.0366
3.6696308425427624 5 3.147650003623394 11.06033368737594 3.0 2.0 2.0 2.0 0.86 0.38 0.099 0.23 0.31 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.104 0.102 1.66e-06 0.102 0.00129 64.2 14.4 787 0.00 28.1 0.104 0.0919 0.000500 0.101 0.0224
4.669630842542762 5 3.147650003623394 11.06033368737594 3.0 2.0 2.0 2.0 0.86 0.38 0.099 0.23 0.31 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.104 0.102 1.66e-06 0.102 0.00129 14.8 4.85 47.6 0.00 6.90 0.152 0.107 0.000776 0.101 0.0279
5.669630842542762 5 3.147650003623394 11.06033368737594 3.0 2.0 2.0 2.0 0.86 0.38 0.099 0.23 0.31 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.104 0.102 1.66e-06 0.102 0.00129 37.1 26.6 194 36.4 13.9 0.152 0.107 0.000776 0.101 0.0279
6.669630842542762 5 3.147650003623394 11.06033368737594 3.0 2.0 2.0 2.0 0.86 0.38 0.099 0.23 0.31 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.104 0.102 1.66e-06 0.102 0.00129 37.1 26.6 194 36.4 13.9 0.152 0.107 0.000776 0.101 0.0279
7.669630842542762 8 1.5458572274588032 12.64364233179989 5.0 3.0 3.0 3.0 1.4 0.39 0.21 0.36 0.45 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.277 0.128 0.00379 0.102 0.0615 37.1 16.6 300 11.4 17.3 0.277 0.131 0.00406 0.102 0.0637
8.669630842542762 8 1.5458572274588032 12.64364233179989 5.0 3.0 3.0 3.0 1.4 0.39 0.21 0.36 0.45 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.277 0.128 0.00379 0.102 0.0615 37.1 16.6 300 11.4 17.3 0.277 0.150 0.00582 0.119 0.0763
9.669630842542762 8 1.5458572274588032 12.64364233179989 5.0 3.0 3.0 3.0 1.4 0.39 0.21 0.36 0.45 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.277 0.128 0.00379 0.102 0.0615 37.1 17.3 295 14.2 17.2 0.277 0.165 0.00589 0.127 0.0767
10.669630842542762 8 1.5458572274588032 12.64364233179989 5.0 3.0 3.0 3.0 1.4 0.39 0.21 0.36 0.45 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.277 0.128 0.00379 0.102 0.0615 90.7 27.2 858 13.7 29.3 0.277 0.165 0.00589 0.127 0.0767
11.669630842542762 8 1.5458572274588032 12.64364233179989 5.0 3.0 3.0 3.0 1.4 0.39 0.21 0.36 0.45 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.277 0.128 0.00379 0.102 0.0615 90.7 27.2 858 13.7 29.3 0.277 0.165 0.00589 0.127 0.0767
12.669630842542762 8 1.5458572274588032 12.64364233179989 5.0 3.0 3.0 3.0 1.4 0.39 0.21 0.36 0.45 6.0 2.8 2.8 2.5 1.7 3.00 0.875 1.84 0.00 1.36 0.277 0.128 0.00379 0.102 0.0615 90.7 27.2 858 13.7 29.3 0.277 0.165 0.00589 0.127 0.0767
13.005447627417306 11 2.4699327366938983 13.935760211780606 7.0 3.0 3.0 3.0 1.9 0.40 0.31 0.12 0.55 6.0 3.1 2.1 3.0 1.4 3.00 0.909 1.89 0.00 1.38 2.53 0.436 0.573 0.104 0.757 90.7 19.8 763 11.3 27.6 2.53 0.463 0.556 0.138 0.746
14.005447627417306 11 2.4699327366938983 13.935760211780606 7.0 3.0 3.0 3.0 1.9 0.40 0.31 0.12 0.55 6.0 3.1 2.1 3.0 1.4 3.00 0.909 1.89 0.00 1.38 2.53 0.436 0.573 0.104 0.757 90.7 19.8 763 11.3 27.6 2.53 0.640 0.827 0.138 0.910
15.005447627417306 11 2.4699327366938983 13.935760211780606 7.0 3.0 3.0 3.0 1.9 0.40 0.31 0.12 0.55 6.0 3.1 2.1 3.0 1.4 3.00 0.909 1.89 0.00 1.38 2.53 0.436 0.573 0.104 0.757 90.7 19.8 763 11.3 27.6 2.53 0.728 0.839 0.138 0.916
16.005447627417304 11 2.4699327366938983 13.935760211780606 7.0 3.0 3.0 3.0 1.9 0.40 0.31 0.12 0.55 6.0 3.1 2.1 3.0 1.4 3.00 0.909 1.89 0.00 1.38 2.53 0.436 0.573 0.104 0.757 90.7 19.8 763 11.3 27.6 2.53 0.773 0.812 0.138 0.901
17.005447627417304 11 2.4699327366938983 13.935760211780606 7.0 3.0 3.0 3.0 1.9 0.40 0.31 0.12 0.55 6.0 3.1 2.1 3.0 1.4 3.00 0.909 1.89 0.00 1.38 2.53 0.436 0.573 0.104 0.757 2.18e+04 2.99e+03 4.70e+07 34.8 6.86e+03 2.53 0.795 0.786 0.360 0.886
