#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 213.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.36879735434265504 2 12.182909312465897 8.781432425530014 1.0 0.18796833441764013 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.368797354342655 3 12.330201109484653 10.606169593734071 2.0 0.10267130349380017 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.000914 5.33e-07 0.00134 0.000730 0.00 0.00 0.00 0.00 0.00 0.00141 0.000961 5.94e-07 0.00141 0.000771 262 175 2.29e+04 262 151
2.368797354342655 6 11.424356077600057 10.602268470562612 3.0 0.033869758668803526 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 1.04 0.183 0.176 0.00134 0.419 2.60e+03 683 1.64e+06 65.5 1.28e+03 1.04 0.202 0.168 0.0578 0.410 2.60e+03 543 1.03e+06 197 1.02e+03
3.368797354342655 9 10.426368997789004 11.384333561905658 4.0 0.02974181657902643 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 18.8 2.21 38.9 0.00114 6.23 179 44.2 4.51e+03 0.108 67.2 18.8 2.45 37.9 0.00114 6.16 262 78.1 1.05e+04 0.216 102
4.3687973543426555 12 10.744342770002484 14.10642027953534 6.0 0.031619567334535095 6.0 4.0 2.5 1.2 3.0 1.1 4.00 0.750 1.48 0.00 1.22 124 13.6 1.26e+03 0.0292 35.5 98.2 17.9 1.09e+03 0.00425 33.1 124 15.3 1.24e+03 0.598 35.3 262 50.5 8.06e+03 0.0577 89.8
5.3687973543426555 16 10.089900722395285 16.13138935662578 8.0 0.037888817756906626 7.0 5.0 2.9 2.4 3.0 1.5 4.00 0.688 1.30 0.00 1.14 142 22.1 2.05e+03 0.0795 45.3 69.7 14.0 519 0.110 22.8 143 34.7 2.77e+03 10.2 52.7 262 45.4 6.90e+03 0.168 83.1
6.3687973543426555 20 10.331120442605492 18.231853060021532 11.0 0.04065784847985222 8.0 5.0 2.9 2.2 3.0 1.5 5.00 0.800 1.75 0.00 1.32 221 31.5 3.67e+03 1.44 60.6 69.9 10.7 344 0.00604 18.5 266 59.2 7.38e+03 12.9 85.9 262 40.0 5.87e+03 0.00906 76.6
7.3687973543426555 20 10.331120442605492 18.231853060021532 10.0 0.04065784847985222 8.0 5.0 2.9 2.2 3.0 1.5 5.00 1.00 1.89 0.500 1.38 221 31.5 3.67e+03 1.44 60.6 72.8 3.84 279 0.00 16.7 487 116 2.26e+04 31.5 150 262 24.0 5.51e+03 0.00 74.3
8.368797354342655 22 10.56739760529551 17.90827655846422 11.0 0.03541488501781421 8.0 5.0 3.0 2.2 3.0 1.5 5.00 0.864 1.74 0.00 1.32 221 28.6 3.40e+03 0.570 58.3 62.0 7.45 357 0.00149 18.9 563 123 3.54e+04 4.77 188 262 24.0 3.93e+03 0.00264 62.7
9.368797354342655 23 10.675232262771985 18.69580824682506 11.0 0.03264391787635221 8.0 5.0 3.0 2.1 3.0 1.5 5.00 0.913 1.72 0.00 1.31 291 40.0 6.25e+03 1.04 79.1 72.8 6.13 243 0.226 15.6 608 162 5.68e+04 5.33 238 262 28.2 4.77e+03 0.305 69.1
10.368797354342655 27 10.610739797441001 20.98479962982165 13.0 0.030595644416258498 9.0 5.0 3.0 2.1 3.0 1.5 5.00 0.815 1.54 0.00 1.24 313 52.7 8.24e+03 4.21 90.8 72.8 8.40 266 0.175 16.3 629 172 5.93e+04 18.6 244 262 32.9 4.85e+03 0.321 69.6
11.368797354342655 30 11.234948374618103 22.632495779769286 15.0 0.030140411304753822 10.0 5.0 3.1 2.2 3.0 1.5 5.00 0.867 1.50 0.00 1.22 313 58.6 8.32e+03 5.90 91.2 72.8 7.27 240 0.528 15.5 823 193 7.10e+04 34.8 266 262 30.0 4.44e+03 0.622 66.6
12.368797354342655 31 11.032662740445296 23.04782144292173 15.0 0.03114509168157895 10.0 5.0 3.1 2.3 3.0 1.5 5.00 0.968 1.63 1.00 1.28 313 63.7 8.83e+03 6.46 94.0 72.8 6.70 227 0.401 15.1 1.54e+03 248 1.48e+05 50.9 384 262 28.8 4.32e+03 0.480 65.7
