#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 120.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5855298532794253 2 7.644026875325957 9.163704217508169 1.0 0.25376969967910806 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.5855298532794253 3 10.039184249571077 9.873996409096778 2.0 0.10596545758646954 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.000941 4.67e-07 0.00134 0.000683 0.00 0.00 0.00 0.00 0.00 0.00149 0.00104 5.94e-07 0.00149 0.000771 262 175 2.29e+04 262 151
2.585529853279425 6 10.518756541868848 9.525323213913238 3.0 0.04487648272953028 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00429 0.00168 2.75e-06 0.00134 0.00166 1.28e+03 353 3.87e+05 65.5 622 0.00444 0.00272 4.46e-06 0.00362 0.00211 1.28e+03 323 2.34e+05 197 484
3.585529853279425 9 12.471093860652225 9.377834578920242 4.0 0.02645709980770412 5.0 3.0 1.8 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 0.204 0.0237 0.00458 0.000152 0.0677 250 53.1 7.67e+03 4.27 87.6 0.204 0.0250 0.00452 0.000183 0.0673 262 86.0 1.24e+04 8.55 111
4.585529853279425 11 12.242411721901613 10.176038039085666 5.0 0.024850378890606668 5.0 4.0 2.2 1.4 2.0 1.2 3.00 0.727 1.02 0.00 1.01 4.75 0.451 2.03 0.000152 1.43 125 19.7 1.76e+03 1.31 41.9 4.75 0.489 2.00 0.000183 1.42 262 53.6 8.92e+03 2.41 94.5
5.585529853279425 13 12.55669018573432 12.050549984927345 6.0 0.023986867228334863 6.0 4.0 2.3 1.2 2.0 1.1 4.00 0.846 1.64 0.00 1.28 33.9 3.17 87.2 0.00134 9.34 72.1 16.4 872 0.0849 29.5 33.9 3.57 86.4 0.00433 9.29 262 52.3 8.14e+03 0.170 90.2
6.585529853279425 18 13.119449256526265 13.35301011296818 8.0 0.03321258539307904 6.0 5.0 3.0 2.1 3.0 1.5 4.00 0.667 1.18 0.00 1.08 33.9 2.57 63.0 0.00362 7.94 69.8 12.3 458 0.0610 21.4 38.7 5.40 132 0.220 11.5 262 40.9 6.33e+03 0.0783 79.6
7.585529853279425 21 13.025830151209355 13.970014443263906 11.0 0.03206047644814903 7.0 6.0 3.1 2.5 3.0 1.6 5.00 0.905 1.69 0.00 1.30 137 8.74 916 0.00429 30.3 69.9 8.85 352 0.00264 18.8 137 13.2 989 0.374 31.5 262 37.4 5.84e+03 0.00387 76.4
8.585529853279425 24 12.627180386261381 15.035812147066816 13.0 0.03525810575834522 8.0 7.0 3.7 3.4 3.5 1.9 5.00 0.833 1.62 0.00 1.27 240 17.8 3.04e+03 0.135 55.1 72.8 9.49 373 0.0552 19.3 240 30.5 3.93e+03 0.523 62.7 262 34.5 5.31e+03 0.151 72.9
9.585529853279425 27 12.658395591996427 16.560079003146416 14.0 0.03845392545360261 8.0 7.0 3.8 3.2 4.0 1.8 5.00 0.852 1.67 0.00 1.29 240 26.8 3.72e+03 0.374 61.0 72.8 8.08 282 0.0401 16.8 377 52.5 8.90e+03 1.26 94.4 262 32.4 4.82e+03 0.151 69.4
10.585529853279425 27 12.658395591996427 16.560079003146416 15.0 0.03845392545360261 8.0 7.0 3.8 3.2 4.0 1.8 5.00 1.00 1.85 0.00 1.36 240 26.8 3.72e+03 0.374 61.0 72.8 5.20 248 0.000741 15.8 594 99.8 3.16e+04 1.26 178 262 27.6 4.96e+03 0.00102 70.4
11.585529853279425 29 12.123687316626109 16.49051268042528 15.0 0.04130236437609169 8.0 8.0 3.9 3.6 4.0 1.9 5.00 0.931 1.78 0.00 1.33 240 25.0 3.50e+03 0.286 59.2 72.8 5.73 235 0.0786 15.3 778 133 5.72e+04 0.603 239 262 26.3 4.51e+03 0.0902 67.2
12.585529853279425 32 12.097281342033192 17.884703624035772 17.0 0.039126105723084455 9.0 8.0 3.8 3.7 4.0 1.9 5.00 0.875 1.73 0.00 1.31 320 35.2 5.92e+03 0.408 77.0 72.8 6.27 233 0.135 15.3 1.01e+03 178 9.98e+04 2.29 316 262 26.8 4.26e+03 0.154 65.3
13.585529853279425 34 12.006769205179765 18.622585385850442 18.0 0.041571487330777236 9.0 8.0 3.9 3.3 4.0 1.8 5.00 0.912 1.72 0.00 1.31 320 38.0 5.82e+03 0.523 76.3 72.8 6.33 223 0.164 14.9 1.02e+03 172 8.18e+04 3.47 286 262 26.4 4.07e+03 0.207 63.8
14.585529853279425 37 11.808547907260985 19.95082509903448 20.0 0.04382560344213777 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.892 1.71 0.00 1.31 320 54.2 8.55e+03 1.26 92.5 72.8 6.02 206 0.206 14.4 1.05e+03 210 1.15e+05 5.88 339 262 24.8 3.77e+03 0.243 61.4
15.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.947 1.78 0.00 1.33 320 58.9 9.17e+03 1.81 95.7 72.8 5.86 196 0.199 14.0 1.15e+03 237 1.29e+05 9.77 360 262 24.4 3.67e+03 0.388 60.6
16.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.88 195 0.181 14.0 1.69e+03 299 2.43e+05 9.77 493 262 24.6 3.67e+03 0.494 60.6
17.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.95 195 0.128 14.0 1.99e+03 341 3.47e+05 9.77 589 262 24.7 3.67e+03 0.370 60.6
18.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.93 196 0.115 14.0 2.23e+03 390 4.77e+05 9.77 691 262 24.7 3.68e+03 0.323 60.6
19.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 412 5.46e+05 9.77 739 262 24.7 3.68e+03 0.305 60.6
20.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
21.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
22.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
23.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
24.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
25.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
26.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
27.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
28.585529853279425 38 11.820071235971298 20.453361140324365 21.0 0.04332810808743978 9.0 8.0 3.9 3.6 4.0 1.9 5.00 0.974 1.81 0.00 1.35 320 58.9 9.17e+03 1.81 95.7 72.8 5.90 196 0.115 14.0 2.24e+03 424 5.89e+05 9.77 768 262 24.7 3.68e+03 0.305 60.6
