#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T15:50+0000 #
#####################################################################
#
# seed = 10.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5711645232847797 2 7.580938148657321 9.369016831144815 1.0 0.32757085692934773 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.5711645232847797 3 9.513821135369396 8.351048943003384 2.0 0.09907093140120725 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.000967 4.08e-07 0.00134 0.000639 0.00 0.00 0.00 0.00 0.00 0.00156 0.00112 5.94e-07 0.00156 0.000771 262 175 2.29e+04 262 151
2.5711645232847795 6 9.912987799688155 8.695205688143949 3.0 0.07846465268435625 3.0 4.0 2.7 1.1 3.0 1.0 2.00 0.667 1.07 0.00 1.03 0.00266 0.000931 1.10e-06 0.000782 0.00105 894 256 1.85e+05 65.5 430 0.00266 0.00101 1.20e-06 0.000907 0.00110 894 258 1.11e+05 197 333
3.5711645232847795 10 9.40787394767393 8.386344294268868 5.0 0.07834129846909613 5.0 5.0 3.2 0.84 3.0 0.92 4.00 0.600 1.60 0.00 1.26 0.00266 0.000559 8.10e-07 5.40e-05 0.000900 1.11e+03 142 1.33e+05 0.00 364 0.00813 0.00151 6.59e-06 0.000153 0.00257 1.11e+03 163 1.19e+05 7.11 344
4.5711645232847795 15 11.714391289923958 8.011309434317372 7.0 0.055697731058010826 6.0 7.0 3.7 2.6 3.0 1.6 4.00 0.600 1.26 0.00 1.12 0.00536 0.000739 2.22e-06 5.60e-05 0.00149 82.2 15.0 598 1.23 24.5 0.00559 0.00103 3.77e-06 5.60e-05 0.00194 262 35.8 4.76e+03 4.62 69.0
5.5711645232847795 18 11.78051682436321 8.559815628582625 9.0 0.0470353733280332 6.0 8.0 3.9 2.9 3.0 1.7 5.00 0.833 1.68 0.00 1.29 0.0451 0.00313 0.000112 5.17e-05 0.0106 65.6 9.90 468 0.299 21.6 0.0451 0.00427 0.000121 6.47e-05 0.0110 262 30.5 4.56e+03 0.448 67.6
6.5711645232847795 19 11.833484421902687 8.489388021077286 9.0 0.04964844962403505 6.0 9.0 4.3 4.0 4.0 2.0 5.00 0.947 1.83 0.00 1.35 0.0451 0.00297 0.000106 5.60e-05 0.0103 77.9 7.12 374 0.0888 19.3 0.101 0.0130 0.000754 6.09e-05 0.0275 262 25.6 4.06e+03 0.178 63.7
7.5711645232847795 22 12.859894978842334 9.32820821368191 11.0 0.04811121163542411 6.0 9.0 4.4 3.6 4.0 1.9 6.00 0.864 2.03 0.00 1.42 0.737 0.0366 0.0246 6.64e-05 0.157 50.7 8.06 222 0.0460 14.9 0.737 0.0412 0.0245 7.33e-05 0.156 262 26.5 3.74e+03 0.0874 61.1
8.571164523284779 25 12.916298016627715 9.917001948183328 12.0 0.054671831403891036 6.0 9.0 5.0 3.6 5.0 1.9 6.00 0.880 1.86 0.00 1.36 0.737 0.0499 0.0255 7.34e-05 0.160 65.1 6.81 263 0.114 16.2 0.794 0.143 0.0842 0.000181 0.290 262 23.9 4.13e+03 0.248 64.3
