#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T15:51+0000 #
#####################################################################
#
# seed = 261.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.06991097563003112 2 11.53495631224595 8.026700955380477 1.0 0.165074913953943 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.0699109756300311 3 9.422576378904495 8.220303329961245 2.0 0.09656238092880168 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.000895 5.80e-07 0.00134 0.000762 0.00 0.00 0.00 0.00 0.00 0.00135 0.000906 5.94e-07 0.00135 0.000771 262 175 2.29e+04 262 151
2.069910975630031 6 8.858728228778794 7.382354160815946 3.0 0.04336119940562358 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.00134 0.000481 4.43e-07 0.000108 0.000666 1.13e+04 2.86e+03 3.18e+07 65.5 5.63e+03 0.00155 0.000554 6.04e-07 0.000108 0.000777 1.13e+04 1.99e+03 2.09e+07 197 4.57e+03
3.069910975630031 9 7.706975133477676 8.822969611852121 4.0 0.03529110281245246 5.0 4.0 2.4 1.8 2.0 1.3 3.00 0.556 1.03 0.00 1.01 0.390 0.0449 0.0167 0.000201 0.129 1.25e+03 178 1.89e+05 6.30 435 0.390 0.0459 0.0167 0.000202 0.129 1.25e+03 197 1.64e+05 12.6 405
4.069910975630031 11 7.502084355165709 10.280692638214411 5.0 0.03544818001351847 5.0 5.0 2.4 2.1 2.0 1.4 4.00 0.818 1.56 0.00 1.25 2.83 0.295 0.719 0.00134 0.848 95.9 19.4 1.63e+03 0.0870 40.3 2.83 0.367 0.698 0.00397 0.836 262 50.4 8.67e+03 0.174 93.1
5.069910975630031 13 8.390882570878302 11.01112669498527 6.0 0.04140528887530425 6.0 6.0 2.8 2.9 2.0 1.7 4.00 0.769 1.36 0.00 1.17 2.83 0.288 0.609 0.00377 0.781 68.5 17.5 905 0.769 30.1 3.22 0.568 1.23 0.00726 1.11 262 52.1 8.16e+03 1.95 90.4
6.069910975630031 16 9.120074866391906 12.826634532777117 8.0 0.03380314964846561 7.0 7.0 2.9 2.9 2.5 1.7 5.00 0.813 1.76 0.00 1.33 32.3 2.36 64.3 0.00799 8.02 69.2 14.0 585 0.0264 24.2 32.3 2.97 63.1 0.0391 7.94 262 46.7 7.09e+03 0.0792 84.2
7.069910975630031 16 9.120074866391906 12.826634532777117 7.0 0.03380314964846561 7.0 7.0 2.9 2.9 2.5 1.7 5.00 1.00 1.73 1.00 1.32 32.3 2.36 64.3 0.00799 8.02 72.5 4.90 350 0.000531 18.7 35.6 5.60 127 0.879 11.3 262 30.1 6.77e+03 0.00228 82.3
8.06991097563003 19 8.518986383547178 12.985344205881752 9.0 0.040141240207552914 7.0 7.0 3.1 3.1 3.0 1.7 5.00 0.789 1.51 0.00 1.23 32.3 2.02 54.2 0.00872 7.36 58.8 8.88 388 0.00291 19.7 37.3 9.59 255 0.0674 16.0 262 28.8 4.46e+03 0.00646 66.8
9.06991097563003 22 8.97881386815499 14.295078777186484 11.0 0.046300511976610524 7.0 7.0 3.2 2.6 3.0 1.6 5.00 0.818 1.49 0.00 1.22 38.1 3.91 105 0.0123 10.3 72.6 6.29 287 0.0482 16.9 38.1 10.7 271 0.559 16.5 262 26.8 5.00e+03 0.0508 70.7
10.06991097563003 25 8.820625667718666 15.553264152745278 12.0 0.043337312977529574 7.0 7.0 3.2 2.3 3.0 1.5 5.00 0.840 1.56 0.00 1.25 117 9.67 641 0.0674 25.3 72.6 8.52 338 0.0340 18.4 117 18.1 884 1.00 29.7 262 31.5 5.06e+03 0.0463 71.2
11.06991097563003 27 9.404129174854681 16.519800109064516 13.0 0.039800108068376874 8.0 7.0 3.4 2.3 4.0 1.5 5.00 0.926 1.53 0.00 1.24 146 14.7 1.28e+03 0.390 35.8 71.8 7.65 291 0.252 17.1 150 34.0 2.38e+03 1.69 48.8 262 30.0 4.71e+03 0.385 68.6
12.06991097563003 30 9.270583871377678 17.552141411238683 16.0 0.04379978561672778 8.0 7.0 3.7 2.0 4.0 1.4 5.00 0.867 1.43 0.00 1.20 252 25.6 3.35e+03 0.454 57.9 72.2 6.63 250 0.408 15.8 264 56.3 6.98e+03 2.82 83.6 262 26.5 4.19e+03 0.552 64.7
