#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T18:44+0000 #
#####################################################################
#
# seed = 233.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
87.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
88.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
89.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
90.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
91.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
92.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
93.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
94.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
95.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
96.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
97.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
98.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
99.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
100.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
101.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
102.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
103.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
104.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
105.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
106.57366435735139 41 11.328792147429606 19.676835201543376 21.0 0.0551487131344579 8.0 8.0 8.0 10 4.9 5.5 5.0 2.3 6.00 0.976 2.17 0.00 1.47 184 21.0 1.54e+03 0.567 39.2 64.9 5.11 184 1.58 13.6 862 118 5.82e+04 32.1 241 272 19.0 2.91e+03 2.30 54.0
#####################################################################
# End of data export. Simulation finished at: 2025-03-05T18:44+0000 #
#####################################################################
