#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T15:52+0000 #
#####################################################################
#
# seed = 411.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.14099130258545944 2 11.108915172376959 7.759395809056812 1.0 0.20123639782657363 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.1409913025854594 3 10.676727192772661 10.171756390465347 2.0 0.13158832280864413 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.000893 5.86e-07 0.00134 0.000766 0.00 0.00 0.00 0.00 0.00 0.00134 0.000899 5.94e-07 0.00134 0.000771 262 175 2.29e+04 262 151
2.1409913025854594 6 10.317408878343816 10.045721603525811 3.0 0.04522890139098422 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.308 0.0717 0.0156 0.00134 0.125 1.92e+04 4.84e+03 9.19e+07 65.5 9.59e+03 0.308 0.112 0.0127 0.120 0.113 1.92e+04 3.31e+03 6.07e+07 197 7.79e+03
3.1409913025854594 9 8.678977144948277 11.712797086387788 4.0 0.03735749954888026 5.0 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 3.58 0.667 1.61 0.00134 1.27 177 43.9 4.43e+03 0.00669 66.6 3.58 0.749 1.53 0.308 1.24 262 77.9 1.04e+04 0.0134 102
4.140991302585459 11 9.176350540812983 12.762031536684207 5.0 0.036903421572829206 5.0 4.0 2.4 1.7 2.0 1.3 3.00 0.727 1.02 0.00 1.01 42.2 4.38 158 0.00154 12.6 121 19.7 1.67e+03 0.0103 40.9 42.2 5.28 153 1.99 12.4 262 54.1 8.98e+03 0.0206 94.8
5.140991302585459 16 8.505312988108995 14.955437565892613 8.0 0.0385585342915431 6.0 5.0 2.8 1.7 3.0 1.3 4.00 0.688 1.30 0.00 1.14 42.2 5.07 138 0.101 11.7 65.5 13.1 444 0.000239 21.1 45.7 8.57 231 1.10 15.2 262 40.9 6.11e+03 0.000359 78.2
6.140991302585459 19 9.308396444005133 16.544657759486874 10.0 0.03500293050396048 7.0 6.0 3.1 1.7 3.0 1.3 4.00 0.789 1.51 0.00 1.23 136 14.7 1.15e+03 0.163 33.9 74.8 11.6 512 0.0933 22.6 136 23.8 1.31e+03 2.19 36.2 262 39.3 6.26e+03 0.133 79.1
7.140991302585459 22 9.306198764129453 18.067005521465646 11.0 0.03847104106496879 7.0 6.0 3.2 2.1 3.0 1.4 4.00 0.818 1.68 0.00 1.30 289 31.2 4.49e+03 0.253 67.0 64.5 9.97 348 0.185 18.7 289 49.9 5.65e+03 8.98 75.2 262 34.7 5.21e+03 1.32 72.2
8.140991302585459 28 10.177450798440988 20.02469377932793 14.0 0.04260918655789822 8.0 7.0 3.4 2.1 3.5 1.5 4.00 0.750 1.45 0.00 1.21 289 40.1 4.56e+03 1.89 67.5 48.6 7.76 168 0.336 13.0 425 78.2 1.18e+04 53.1 108 262 30.0 4.37e+03 1.06 66.1
