#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 383.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.04808777957115007 2 12.462721227419834 9.569878905404828 1.0 0.4720239210302887 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.04808777957115 3 10.038132797473482 10.167107087069342 2.0 0.13867970946265767 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.00100 3.28e-07 0.00134 0.000573 0.00 0.00 0.00 0.00 0.00 0.00168 0.00123 5.94e-07 0.00168 0.000771 262 175 2.29e+04 262 151
2.04808777957115 6 9.770195318880432 11.168334128848487 3.0 0.05392772947689036 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.231 0.0436 0.00849 0.00225 0.0921 642 193 9.32e+04 65.5 305 0.231 0.0448 0.00837 0.00484 0.0915 642 216 5.72e+04 197 239
3.04808777957115 11 10.54464364758468 11.17930861955517 5.0 0.035766684468577774 6.0 4.0 2.0 1.0 2.0 1.0 3.00 0.455 0.873 0.00 0.934 5.29 0.508 2.52 0.00146 1.59 241 41.6 5.94e+03 4.27 77.1 5.29 0.554 2.48 0.0252 1.57 262 69.6 1.05e+04 8.54 102
4.04808777957115 16 10.499130766128738 11.831836504188153 9.0 0.03987532704593686 7.0 5.0 2.6 1.1 2.0 1.0 4.00 0.688 1.30 0.00 1.14 40.2 2.87 101 0.00231 10.0 59.1 12.1 486 0.00667 22.1 40.2 3.24 100 0.0258 10.0 262 39.6 5.94e+03 0.0100 77.1
5.04808777957115 21 9.789244817029305 13.490170202587608 11.0 0.042631257388118605 8.0 6.0 3.1 1.6 3.0 1.3 4.00 0.714 1.41 0.00 1.19 137 10.2 962 0.00954 31.0 57.5 10.5 318 0.00617 17.8 137 12.9 1.00e+03 0.0455 31.7 262 34.4 4.76e+03 0.0123 69.0
6.04808777957115 22 9.822224337725125 13.661021059039827 11.0 0.0446613172637433 7.0 6.0 3.4 1.8 3.5 1.3 5.00 0.955 2.05 0.00 1.43 137 9.78 921 0.0172 30.3 82.8 6.04 391 0.000357 19.8 177 21.9 2.32e+03 0.142 48.2 262 29.1 5.74e+03 0.00349 75.8
7.04808777957115 24 9.481284650300612 13.501766476801665 12.0 0.04872143701499269 7.0 8.0 3.9 3.1 4.0 1.8 5.00 0.875 1.59 0.00 1.26 137 8.96 848 0.00889 29.1 136 9.49 963 0.214 31.0 214 30.5 3.69e+03 0.128 60.8 262 26.4 4.90e+03 0.412 70.0
8.04808777957115 26 8.663726195253483 13.544625672681235 14.0 0.04494910867524899 7.0 8.0 4.1 3.5 4.0 1.9 6.00 0.923 1.91 0.00 1.38 137 8.28 786 0.00889 28.0 71.2 5.89 321 0.00693 17.9 214 35.8 4.87e+03 0.105 69.8 262 24.2 4.52e+03 0.0714 67.3
