#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 227.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8014223153166351 2 7.5018996988824505 10.097441703373892 1.0 2.054070121432529 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.801422315316635 3 8.002435696314222 11.698192529627955 2.0 0.12254974537689081 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.00122 4.11e-08 0.00134 0.000203 0.00 0.00 0.00 0.00 0.00 0.00232 0.00187 5.94e-07 0.00232 0.000771 262 175 2.29e+04 262 151
2.801422315316635 6 7.950948778913752 12.788910498930555 3.0 0.0408298017833425 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 2.63 0.459 1.13 0.00871 1.06 309 110 2.14e+04 65.5 146 2.63 0.496 1.09 0.110 1.04 309 161 1.90e+04 197 138
3.801422315316635 9 8.621055675994244 13.178720016417847 4.0 0.0361552958698905 5.0 3.0 1.8 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 20.0 2.53 43.6 0.0161 6.61 177 43.9 4.40e+03 0.784 66.3 20.0 3.13 41.7 0.0251 6.46 262 77.9 1.04e+04 1.57 102
4.043381159604141 12 8.831297856524118 14.667676096624328 6.0 0.048207061159853994 5.0 4.0 2.2 1.1 2.0 1.0 3.00 0.667 0.970 0.00 0.985 20.0 3.19 44.5 0.0669 6.67 65.1 17.9 905 0.610 30.1 22.6 5.31 72.1 0.618 8.49 262 54.5 8.36e+03 0.915 91.4
5.030079367055646 14 9.089319081568515 16.34267304907265 7.0 0.03975816895584617 6.0 4.0 2.1 1.1 2.0 1.0 3.00 0.786 1.26 0.00 1.12 110 11.5 842 0.123 29.0 48.8 12.9 416 0.604 20.4 110 15.8 862 1.94 29.4 262 50.2 7.50e+03 0.742 86.6
6.029180122592061 17 8.164260689069184 18.056710633453548 9.0 0.04106656891275366 7.0 5.0 2.7 1.6 3.0 1.3 3.00 0.824 1.28 0.00 1.13 110 16.7 924 1.10 30.4 49.1 12.1 292 0.0864 17.1 130 30.3 1.55e+03 22.9 39.4 262 46.3 6.32e+03 0.146 79.5
7.029180122592061 23 7.773025161353998 21.03742770174666 13.0 0.04646838040126415 8.0 6.0 3.0 2.6 3.0 1.6 3.00 0.739 1.11 0.00 1.05 110 25.4 1.34e+03 2.63 36.6 49.1 12.8 200 9.53 14.1 202 47.7 3.65e+03 27.4 60.4 262 39.8 4.82e+03 18.1 69.4
8.029180122592061 24 7.754222480763669 21.49792511512972 11.0 0.0484887447665365 8.0 7.0 3.2 2.8 3.0 1.7 4.00 0.958 1.69 0.00 1.30 262 49.4 5.98e+03 7.88 77.3 39.3 6.63 159 0.0426 12.6 564 109 1.79e+04 75.8 134 262 33.7 5.11e+03 0.0639 71.5
