#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 205.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8827252159853114 2 7.527751963102568 9.628530426472377 1.0 0.5444458809090202 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.8827252159853114 3 9.960443971934742 9.316287336396572 2.0 0.23471374616111404 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.00102 3.01e-07 0.00134 0.000548 0.00 0.00 0.00 0.00 0.00 0.00172 0.00128 5.94e-07 0.00172 0.000771 262 175 2.29e+04 262 151
2.882725215985311 6 8.639469324331648 9.29913424137393 3.0 0.051508400395938896 3.0 4.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 0.0190 0.00374 5.62e-05 0.000860 0.00750 585 179 7.71e+04 65.5 278 0.0190 0.00394 5.51e-05 0.00116 0.00742 585 207 4.81e+04 197 219
3.008825028685477 10 8.012401850967603 8.112611803277481 7.0 0.036965425554879104 5.0 4.0 2.2 1.1 2.0 1.0 2.00 0.400 0.489 0.00 0.699 0.0190 0.00274 3.62e-05 0.000196 0.00601 561 147 5.57e+04 55.7 236 0.0192 0.00472 6.11e-05 0.000366 0.00781 561 167 4.91e+04 59.5 221
4.002393583069391 13 9.517361858344504 8.904301218188543 7.0 0.040095941487723455 6.0 6.0 2.8 2.2 3.0 1.5 4.00 0.692 1.40 0.00 1.18 0.0245 0.00424 6.50e-05 0.000219 0.00806 103 21.6 1.18e+03 0.0213 34.4 0.0401 0.00771 0.000158 0.000227 0.0126 262 44.3 5.83e+03 0.0554 76.3
5.002393583069391 15 10.035438737832832 9.086230084044589 9.0 0.04626454787045014 6.0 7.0 3.2 3.0 3.0 1.7 4.00 0.867 1.27 1.00 1.13 0.0245 0.00495 7.19e-05 0.000219 0.00848 76.9 12.5 766 0.0250 27.7 0.0273 0.00917 0.000127 0.00329 0.0113 262 41.9 6.61e+03 0.0446 81.3
6.002393583069391 21 10.776956996207563 10.074008338370412 12.0 0.04797395583380411 6.0 7.0 3.8 3.4 4.0 1.8 6.00 0.714 2.01 0.00 1.42 0.393 0.0230 0.00724 0.000928 0.0851 67.5 11.9 340 0.342 18.4 0.393 0.0281 0.00736 0.00130 0.0858 262 29.9 3.48e+03 0.497 59.0
7.002393583069391 26 11.379129010477186 10.56701229674571 13.0 0.049680266630442144 7.0 8.0 4.2 5.1 5.0 2.3 7.00 0.769 2.18 0.00 1.48 0.803 0.0579 0.0300 0.000673 0.173 44.1 7.70 207 0.0103 14.4 0.832 0.124 0.0581 0.00144 0.241 262 23.0 3.10e+03 0.109 55.7
8.002393583069392 27 11.272457377673463 10.651489989385059 15.0 0.05159104611622838 7.0 9.0 4.6 5.9 5.0 2.4 7.00 0.963 2.27 0.00 1.51 0.803 0.0564 0.0289 0.000928 0.170 68.3 6.12 258 0.297 16.1 1.32 0.180 0.122 0.00159 0.349 262 21.9 3.33e+03 0.419 57.7
9.002393583069392 29 11.675927903547073 11.388946375936225 15.0 0.0439371504485348 7.0 9.0 4.4 6.1 5.0 2.5 9.00 0.931 3.14 0.00 1.77 15.7 0.598 8.48 0.00130 2.91 77.9 8.75 393 0.106 19.8 15.7 0.722 8.44 0.00199 2.91 262 22.9 3.29e+03 0.246 57.4
10.002393583069392 31 11.12168531587624 11.940206456438677 15.0 0.0469672987553303 8.0 9.0 4.5 5.7 5.0 2.4 9.00 0.903 2.82 0.00 1.68 15.7 0.637 7.96 0.00134 2.82 17.5 2.25 23.1 0.0122 4.81 18.1 2.30 32.0 0.00612 5.65 262 12.1 2.22e+03 0.0244 47.1
11.002393583069392 31 11.12168531587624 11.940206456438677 15.0 0.0469672987553303 8.0 9.0 4.5 5.7 5.0 2.4 9.00 0.968 2.83 1.00 1.68 15.7 0.637 7.96 0.00134 2.82 108 4.14 386 0.0679 19.6 17.2 2.42 30.8 0.00612 5.55 262 16.4 3.57e+03 0.0971 59.8
12.002393583069392 33 11.22515735148569 12.498063426263595 16.0 0.04090112235470935 8.0 9.0 4.6 6.6 5.0 2.6 9.00 0.909 2.71 0.00 1.65 112 4.01 386 0.00199 19.6 113 7.56 548 0.0441 23.4 112 5.77 397 0.00709 19.9 262 20.9 3.77e+03 0.0716 61.4
13.002393583069392 35 11.260689416658506 13.460468810912953 17.0 0.03798996416209064 8.0 9.0 4.5 6.4 5.0 2.5 9.00 0.943 2.64 0.00 1.63 187 12.2 1.60e+03 0.00329 40.0 102 7.33 398 0.0406 20.0 187 17.1 1.96e+03 0.0274 44.2 262 21.7 3.38e+03 0.0692 58.2
14.002393583069392 39 11.543308948534278 14.951408197253928 19.0 0.03745709569995336 9.0 9.0 4.6 5.9 5.0 2.4 9.00 0.872 2.43 0.00 1.56 228 21.6 2.96e+03 0.00986 54.4 98.8 5.87 321 0.0133 17.9 299 42.2 6.44e+03 0.112 80.3 262 17.8 2.88e+03 0.0223 53.6
15.002393583069392 40 11.615959005191737 15.486671357508106 20.0 0.03742010660052444 9.0 9.0 4.6 5.7 5.0 2.4 9.00 0.950 2.46 0.500 1.57 232 26.8 4.00e+03 0.0143 63.2 115 5.60 391 0.0122 19.8 425 70.1 1.59e+04 0.203 126 262 17.9 3.13e+03 0.0568 56.0
16.00239358306939 40 11.615959005191737 15.486671357508106 20.0 0.03742010660052444 9.0 9.0 4.6 5.7 5.0 2.4 9.00 1.00 2.41 1.00 1.55 232 26.8 4.00e+03 0.0143 63.2 77.5 3.53 232 0.000342 15.2 714 118 4.55e+04 0.203 213 262 15.4 3.25e+03 0.000783 57.0
17.00239358306939 40 11.615959005191737 15.486671357508106 20.0 0.03742010660052444 9.0 9.0 4.6 5.7 5.0 2.4 9.00 0.975 2.44 0.500 1.56 232 26.8 4.00e+03 0.0143 63.2 155 8.01 885 0.00814 29.7 837 134 7.06e+04 0.203 266 262 20.2 3.98e+03 0.0122 63.1
18.00239358306939 43 11.527158692440713 16.32883160530437 22.0 0.03724175948296606 10.0 9.0 4.6 5.8 5.0 2.4 9.00 0.907 2.32 0.00 1.52 248 31.3 4.88e+03 0.0190 69.8 78.3 5.61 293 0.00973 17.1 1.07e+03 147 9.21e+04 0.305 303 262 19.3 3.34e+03 0.0160 57.8
19.00239358306939 45 11.395556009189734 16.993310701801523 20.0 0.0389739343426389 10.0 9.0 4.7 5.3 5.0 2.3 9.00 0.933 2.34 0.00 1.53 301 37.5 6.27e+03 0.0245 79.2 78.3 5.21 277 0.00238 16.6 1.07e+03 165 1.08e+05 0.393 329 262 18.8 3.21e+03 0.00603 56.7
20.00239358306939 47 11.227091424311771 17.70510040533681 21.0 0.04070610920231174 10.0 9.0 4.7 5.2 5.0 2.3 9.00 0.936 2.10 1.00 1.45 329 46.2 8.05e+03 0.0556 89.7 78.4 5.13 270 0.0117 16.4 1.09e+03 182 1.14e+05 1.00 337 262 17.8 3.08e+03 0.0234 55.5
21.00239358306939 47 11.227091424311771 17.70510040533681 22.0 0.04070610920231174 10.0 9.0 4.7 5.2 5.0 2.3 9.00 0.979 2.11 1.00 1.45 329 46.2 8.05e+03 0.0556 89.7 78.4 5.03 269 0.00463 16.4 1.10e+03 205 1.30e+05 1.00 361 262 17.9 3.08e+03 0.00926 55.5
22.00239358306939 49 11.125315128415476 18.337992655764715 22.0 0.04243828406198458 10.0 9.0 4.9 5.0 5.0 2.2 9.00 0.939 2.10 1.00 1.45 329 54.4 9.59e+03 0.0694 97.9 78.2 4.96 257 0.0165 16.0 1.77e+03 244 2.05e+05 2.08 453 262 17.3 2.95e+03 0.0441 54.3
23.00239358306939 49 11.125315128415476 18.337992655764715 24.0 0.04243828406198458 10.0 9.0 4.9 5.0 5.0 2.2 9.00 0.980 2.06 1.00 1.44 329 54.4 9.59e+03 0.0694 97.9 76.8 4.92 248 0.0171 15.7 1.84e+03 290 2.89e+05 2.08 538 262 17.3 2.89e+03 0.0441 53.8
24.00239358306939 49 11.125315128415476 18.337992655764715 24.0 0.04243828406198458 10.0 9.0 4.9 5.0 5.0 2.2 9.00 0.980 2.23 1.00 1.49 329 54.4 9.59e+03 0.0694 97.9 75.6 4.94 239 0.0809 15.5 2.10e+03 314 3.61e+05 2.08 601 262 17.3 2.84e+03 0.0922 53.3
25.00239358306939 49 11.125315128415476 18.337992655764715 24.0 0.04243828406198458 10.0 9.0 4.9 5.0 5.0 2.2 9.00 0.980 2.23 1.00 1.49 329 54.4 9.59e+03 0.0694 97.9 75.6 4.90 239 0.0789 15.4 2.27e+03 341 4.47e+05 2.08 669 262 17.2 2.84e+03 0.0922 53.3
