#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 64.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.013366994626713202 2 9.169439638742872 12.358001163339075 1.0 0.2553023361712597 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.0133669946267132 3 8.591748500106306 10.141081030291817 2.0 0.12989731590495282 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0905 0.0310 0.00265 0.00134 0.0515 0.00 0.00 0.00 0.00 0.00 0.0918 0.0914 5.94e-07 0.0918 0.000771 262 175 2.29e+04 262 151
2.013366994626713 6 9.093354719614506 10.78091818295187 3.0 0.03461315562722856 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 1.74 0.305 0.495 0.00134 0.703 133 66.0 5.81e+03 65.5 76.2 1.74 0.336 0.475 0.0912 0.689 262 131 1.37e+04 132 117
3.013366994626713 9 8.949708200840576 12.878958589489505 4.0 0.038500938977674745 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 26.6 3.30 76.7 0.00173 8.76 177 44.0 4.46e+03 0.0107 66.8 26.6 3.69 74.4 1.27 8.62 262 77.9 1.04e+04 0.0214 102
4.013366994626713 13 9.414024747747261 15.080561851158059 7.0 0.05408358596567158 6.0 4.0 2.6 0.92 3.0 0.96 4.00 0.692 1.40 0.00 1.18 26.6 5.30 90.3 0.0905 9.50 65.5 16.4 635 0.000667 25.2 28.3 7.81 123 1.27 11.1 262 48.3 7.26e+03 0.00133 85.2
5.013366994626713 16 10.46223786713892 16.80813298148605 8.0 0.041084558143090776 7.0 5.0 3.1 1.5 3.0 1.2 4.00 0.750 1.53 0.00 1.24 88.9 11.6 525 1.10 22.9 52.4 14.0 495 0.144 22.2 88.9 19.5 556 19.1 23.6 262 48.6 7.19e+03 1.70 84.8
6.013366994626713 21 10.332258349582354 18.10813769590555 11.0 0.04669891209234776 7.0 6.0 3.6 2.7 4.0 1.7 4.00 0.714 1.31 0.00 1.15 255 23.6 3.30e+03 1.32 57.5 52.4 10.4 250 0.00592 15.8 255 38.0 3.77e+03 18.7 61.4 262 35.5 5.08e+03 0.0118 71.3
7.013366994626713 26 9.759829577983576 19.693054561859608 12.0 0.04120276175338853 8.0 8.0 4.2 5.1 4.0 2.3 4.00 0.769 1.46 0.00 1.21 329 34.1 6.29e+03 1.69 79.3 52.4 7.95 168 0.123 13.0 344 64.5 1.03e+04 14.0 102 262 31.6 4.43e+03 0.306 66.6
8.013366994626713 31 9.848156269997787 21.225203334909494 16.0 0.04225725186902318 9.0 8.0 4.5 5.8 4.0 2.4 4.00 0.839 1.54 0.00 1.24 329 48.0 8.34e+03 3.27 91.3 47.4 6.61 154 0.606 12.4 584 103 2.13e+04 38.6 146 262 28.2 4.09e+03 0.850 64.0
9.013366994626713 35 9.165769339100386 21.8254680003492 19.0 0.040514579857487944 9.0 10 4.8 6.8 5.0 2.6 4.00 0.857 1.60 0.00 1.26 329 49.6 7.63e+03 4.97 87.3 41.9 6.03 101 1.17 10.0 880 137 5.00e+04 38.6 224 262 25.1 3.39e+03 1.30 58.2
10.013366994626713 36 9.219355590535358 22.09713047393619 18.0 0.0416721392819876 9.0 10 4.9 6.5 5.0 2.5 5.00 0.972 1.91 0.00 1.38 329 56.0 8.86e+03 7.68 94.1 34.9 5.27 88.9 0.373 9.43 1.19e+03 194 9.84e+04 59.4 314 262 25.2 3.65e+03 0.577 60.4
11.013366994626713 38 8.89560575329676 22.27926741190019 19.0 0.04398725813098691 9.0 11 5.3 7.3 5.5 2.7 5.00 0.921 1.75 0.00 1.32 329 54.9 8.46e+03 7.68 92.0 45.5 5.29 104 0.247 10.2 1.40e+03 231 1.37e+05 50.4 370 262 22.9 3.28e+03 0.299 57.3
12.013366994626713 38 8.89560575329676 22.27926741190019 20.0 0.04398725813098691 9.0 11 5.3 7.3 5.5 2.7 5.00 1.03 1.81 1.00 1.35 329 54.9 8.46e+03 7.68 92.0 50.1 4.76 114 0.735 10.7 1.55e+03 307 2.46e+05 50.4 496 262 23.2 3.41e+03 0.951 58.4
13.013366994626713 38 8.89560575329676 22.27926741190019 20.0 0.04398725813098691 9.0 11 5.3 7.3 5.5 2.7 5.00 0.974 1.97 0.00 1.40 329 54.9 8.46e+03 7.68 92.0 51.0 4.94 121 0.308 11.0 2.63e+03 328 3.69e+05 50.4 607 262 23.1 3.42e+03 0.447 58.5
14.013366994626713 39 9.213872433395009 22.484742641655316 20.0 0.04240223779341072 9.0 11 5.2 7.5 5.0 2.7 5.00 0.949 1.89 0.00 1.38 329 54.0 8.27e+03 10.4 90.9 51.7 5.41 129 0.541 11.3 2.65e+03 375 4.42e+05 38.6 665 262 23.0 3.34e+03 0.742 57.8
15.013366994626713 39 9.213872433395009 22.484742641655316 20.0 0.04240223779341072 9.0 11 5.2 7.5 5.0 2.7 5.00 0.974 1.87 0.00 1.37 329 54.0 8.27e+03 10.4 90.9 44.3 5.04 105 0.674 10.3 2.75e+03 410 5.77e+05 38.6 760 262 22.5 3.18e+03 0.844 56.4
16.013366994626715 39 9.213872433395009 22.484742641655316 20.0 0.04240223779341072 9.0 11 5.2 7.5 5.0 2.7 5.00 0.974 1.87 0.00 1.37 329 54.0 8.27e+03 10.4 90.9 38.2 5.22 88.3 1.24 9.40 4.23e+03 442 9.60e+05 38.6 980 262 23.1 3.12e+03 1.36 55.9
17.013366994626715 39 9.213872433395009 22.484742641655316 20.0 0.04240223779341072 9.0 11 5.2 7.5 5.0 2.7 5.00 0.974 1.87 0.00 1.37 329 54.0 8.27e+03 10.4 90.9 40.9 4.49 78.1 1.22 8.84 2.09e+03 333 3.37e+05 38.6 580 262 21.3 3.08e+03 1.39 55.5
18.013366994626715 39 9.213872433395009 22.484742641655316 20.0 0.04240223779341072 9.0 11 5.2 7.5 5.0 2.7 5.00 0.974 1.87 0.00 1.37 329 54.0 8.27e+03 10.4 90.9 40.9 5.01 86.0 1.56 9.27 2.09e+03 334 3.37e+05 38.6 581 262 23.2 3.19e+03 2.04 56.5
19.013366994626715 40 9.12356637285774 22.700895281239347 21.0 0.04348947465990843 9.0 11 5.3 7.3 5.0 2.7 5.00 0.950 1.84 0.00 1.36 329 57.1 8.46e+03 10.7 92.0 40.6 5.39 85.1 1.41 9.22 2.11e+03 331 3.32e+05 47.6 576 262 23.5 3.11e+03 1.97 55.7
20.013366994626715 40 9.12356637285774 22.700895281239347 20.0 0.04348947465990843 9.0 11 5.3 7.3 5.0 2.7 5.00 0.975 1.87 0.00 1.37 329 57.1 8.46e+03 10.7 92.0 40.6 5.26 84.7 1.40 9.20 2.11e+03 335 3.35e+05 47.6 579 262 23.4 3.11e+03 1.99 55.7
21.013366994626715 41 9.190689163309928 23.090381036393474 21.0 0.04457671152640614 9.0 11 5.3 7.0 5.0 2.6 5.00 0.951 1.80 0.00 1.34 329 62.0 9.20e+03 11.0 95.9 40.6 5.24 83.3 1.33 9.13 2.11e+03 342 3.39e+05 62.2 582 262 22.9 3.04e+03 1.96 55.1
22.013366994626715 41 9.190689163309928 23.090381036393474 21.0 0.04457671152640614 9.0 11 5.3 7.0 5.0 2.6 5.00 0.976 1.82 0.00 1.35 329 62.0 9.20e+03 11.0 95.9 40.6 5.32 81.0 1.85 9.00 2.11e+03 357 3.73e+05 62.2 611 262 23.0 3.02e+03 2.23 55.0
23.013366994626715 41 9.190689163309928 23.090381036393474 21.0 0.04457671152640614 9.0 11 5.3 7.0 5.0 2.6 5.00 0.976 1.82 0.00 1.35 329 62.0 9.20e+03 11.0 95.9 43.2 5.14 83.1 1.58 9.12 2.47e+03 378 4.41e+05 62.2 664 262 22.7 3.05e+03 2.48 55.2
24.013366994626715 41 9.190689163309928 23.090381036393474 21.0 0.04457671152640614 9.0 11 5.3 7.0 5.0 2.6 5.00 0.976 1.82 0.00 1.35 329 62.0 9.20e+03 11.0 95.9 42.0 5.21 83.5 1.66 9.14 2.29e+03 382 4.40e+05 62.2 664 262 23.0 3.06e+03 2.28 55.3
25.013366994626715 41 9.190689163309928 23.090381036393474 21.0 0.04457671152640614 9.0 11 5.3 7.0 5.0 2.6 5.00 0.976 1.82 0.00 1.35 329 62.0 9.20e+03 11.0 95.9 43.6 5.19 85.4 1.53 9.24 2.54e+03 394 4.92e+05 62.2 702 262 22.9 3.07e+03 2.22 55.4
26.013366994626715 41 9.190689163309928 23.090381036393474 21.0 0.04457671152640614 9.0 11 5.3 7.0 5.0 2.6 5.00 0.976 1.82 0.00 1.35 329 62.0 9.20e+03 11.0 95.9 43.6 5.21 86.1 1.53 9.28 2.54e+03 394 4.92e+05 62.2 702 262 23.0 3.09e+03 2.31 55.5
