#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 327.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6824695516669892 2 10.719941709402882 12.394093551860925 1.0 0.2900891947590668 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.6824695516669892 3 9.070357055814094 12.485328416256403 2.0 0.11052664823048042 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0973 0.0333 0.00307 0.00134 0.0554 0.00 0.00 0.00 0.00 0.00 0.0986 0.0981 5.94e-07 0.0986 0.000771 262 175 2.29e+04 262 151
2.682469551666989 6 8.754863696587519 14.182197237099677 3.0 0.05067999142955828 4.0 3.0 2.3 1.1 3.0 1.0 2.00 0.667 1.07 0.00 1.03 1.15 0.212 0.212 0.0108 0.460 133 66.0 5.80e+03 65.5 76.2 1.15 0.248 0.197 0.104 0.443 262 131 1.37e+04 132 117
3.682469551666989 11 9.796920912948503 14.963875552597337 5.0 0.04628056927359615 6.0 5.0 2.7 2.0 3.0 1.4 3.00 0.455 0.873 0.00 0.934 1.77 0.384 0.351 0.0973 0.593 177 35.2 3.47e+03 4.68 58.9 1.77 0.616 0.444 0.298 0.666 262 63.7 8.61e+03 9.36 92.8
4.682469551666989 14 10.912261321267637 14.894573320640404 7.0 0.047842831470032696 7.0 6.0 3.4 2.6 3.0 1.6 4.00 0.857 1.67 0.00 1.29 1.77 0.306 0.295 0.0227 0.543 44.1 8.32 205 1.01 14.3 4.96 1.07 2.21 0.303 1.49 262 38.6 6.36e+03 1.51 79.7
5.029865322532664 19 12.65327822378988 16.337896397118307 11.0 0.04248143924094846 8.0 7.0 3.8 2.8 4.0 1.7 4.00 0.684 1.34 0.00 1.16 27.8 2.59 48.9 0.0236 7.00 79.8 11.2 444 0.00202 21.1 27.8 3.12 48.1 0.308 6.93 262 34.2 4.42e+03 0.00404 66.5
6.029865322532664 22 12.307010943561595 17.11437158208779 12.0 0.03979508872780515 8.0 8.0 4.2 4.0 4.0 2.0 5.00 0.818 2.25 0.00 1.50 137 9.53 868 0.0944 29.5 32.5 5.29 94.6 0.106 9.73 137 13.3 881 0.312 29.7 262 25.8 4.53e+03 0.159 67.3
7.029865322532664 25 12.145945418190859 18.164149797716547 13.0 0.03638182597348045 8.0 8.0 4.2 4.1 4.0 2.0 6.00 0.840 1.97 0.00 1.40 322 22.0 4.66e+03 0.120 68.3 73.8 9.98 403 0.811 20.1 322 34.4 5.55e+03 0.790 74.5 262 32.0 5.07e+03 1.11 71.2
8.029865322532665 28 12.551031751645638 18.707454611826137 14.0 0.0407476450902981 8.0 8.0 5.0 5.6 6.0 2.4 7.00 0.857 2.13 0.00 1.46 322 20.7 4.16e+03 0.523 64.5 113 8.49 595 0.166 24.4 458 55.7 1.31e+04 3.55 114 262 24.9 4.41e+03 0.182 66.4
9.029865322532665 28 12.551031751645638 18.707454611826137 14.0 0.0407476450902981 8.0 8.0 5.0 5.6 6.0 2.4 7.00 0.964 2.26 0.500 1.50 322 20.7 4.16e+03 0.523 64.5 105 4.37 405 0.0265 20.1 516 75.0 2.12e+04 5.54 146 262 18.0 3.85e+03 0.0611 62.0
10.029865322532665 30 12.383909643898194 19.732357755467874 15.0 0.03945025086617229 8.0 8.0 4.9 5.6 6.0 2.4 7.00 0.933 2.27 0.00 1.51 322 38.1 8.25e+03 0.948 90.8 112 7.58 473 0.200 21.8 571 113 3.61e+04 10.3 190 262 25.3 4.13e+03 0.357 64.2
11.029865322532665 33 12.18660829915381 21.091674235103834 17.0 0.04104520604684304 8.0 8.0 4.9 4.9 5.0 2.2 7.00 0.879 2.11 0.00 1.45 322 59.5 1.23e+04 1.77 111 110 7.20 414 0.792 20.4 724 155 5.54e+04 14.6 235 262 23.6 3.72e+03 1.56 61.0
12.029865322532665 33 12.18660829915381 21.091674235103834 17.0 0.04104520604684304 8.0 8.0 4.9 4.9 5.0 2.2 7.00 0.970 2.22 0.00 1.49 322 59.5 1.23e+04 1.77 111 112 7.11 420 1.81 20.5 1.34e+03 196 1.08e+05 9.36 328 262 23.6 3.74e+03 2.07 61.2
13.029865322532665 33 12.18660829915381 21.091674235103834 17.0 0.04104520604684304 8.0 8.0 4.9 4.9 5.0 2.2 7.00 0.970 2.22 0.00 1.49 322 59.5 1.23e+04 1.77 111 113 7.15 434 1.28 20.8 1.84e+03 246 1.98e+05 9.36 445 262 23.8 3.81e+03 1.80 61.7
14.029865322532665 33 12.18660829915381 21.091674235103834 17.0 0.04104520604684304 8.0 8.0 4.9 4.9 5.0 2.2 7.00 0.970 2.22 0.00 1.49 322 59.5 1.23e+04 1.77 111 113 7.16 445 0.742 21.1 1.87e+03 306 3.15e+05 9.36 561 262 23.9 3.86e+03 1.25 62.1
15.029865322532665 33 12.18660829915381 21.091674235103834 17.0 0.04104520604684304 8.0 8.0 4.9 4.9 5.0 2.2 7.00 0.970 2.22 0.00 1.49 322 59.5 1.23e+04 1.77 111 114 7.15 453 0.555 21.3 1.95e+03 355 4.32e+05 9.36 657 262 24.0 3.89e+03 0.723 62.3
16.029865322532665 34 12.011235881558285 21.568752996585143 18.0 0.04228900016947465 8.0 8.0 4.9 4.7 5.5 2.2 7.00 0.941 2.18 0.00 1.48 322 64.8 1.29e+04 1.91 114 114 6.94 442 0.541 21.0 1.96e+03 367 4.60e+05 12.0 678 262 23.3 3.80e+03 0.555 61.6
17.029865322532665 34 12.011235881558285 21.568752996585143 18.0 0.04228900016947465 8.0 8.0 4.9 4.7 5.5 2.2 7.00 1.00 2.30 0.00 1.52 322 64.8 1.29e+04 1.91 114 114 6.73 443 0.544 21.1 1.96e+03 381 4.73e+05 12.0 688 262 23.2 3.80e+03 0.556 61.7
18.029865322532665 34 12.011235881558285 21.568752996585143 18.0 0.04228900016947465 8.0 8.0 4.9 4.7 5.5 2.2 7.00 0.971 2.21 0.00 1.49 322 64.8 1.29e+04 1.91 114 114 6.93 442 0.547 21.0 2.32e+03 388 5.14e+05 12.0 717 262 23.4 3.80e+03 0.596 61.6
