#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T15:51+0000 #
#####################################################################
#
# seed = 159.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.12431301296113162 2 10.374843183425932 7.528261221763288 1.0 0.5396570011281051 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.1243130129611316 3 10.90216082351751 9.885904133079412 2.0 0.1606256415945876 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.000892 5.89e-07 0.00134 0.000768 0.00 0.00 0.00 0.00 0.00 0.00134 0.000896 5.94e-07 0.00134 0.000771 262 175 2.29e+04 262 151
2.1243130129611316 6 11.003826633641784 10.833070188099704 3.0 0.04684693248043642 3.0 4.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 2.34 0.405 0.904 0.00134 0.951 3.04e+04 7.64e+03 2.31e+08 65.5 1.52e+04 2.34 0.431 0.880 0.0813 0.938 3.04e+04 5.18e+03 1.53e+08 197 1.24e+04
3.1243130129611316 9 10.0369593478376 11.77878701112695 5.0 0.033928340465095616 5.0 5.0 2.4 1.5 2.0 1.2 4.00 0.667 1.75 0.00 1.32 17.9 2.26 35.0 0.00134 5.92 178 44.0 4.47e+03 0.00313 66.9 17.9 2.79 33.5 0.00772 5.78 262 78.0 1.05e+04 0.0125 102
4.124313012961132 12 11.343539835278484 13.566042243256966 7.0 0.03361056648298548 6.0 6.0 2.8 1.8 3.0 1.3 5.00 0.750 2.20 0.00 1.48 31.9 4.52 100 0.00453 10.0 69.9 19.0 1.06e+03 0.00304 32.6 31.9 6.41 116 0.999 10.7 262 56.7 8.93e+03 0.00983 94.5
5.124313012961132 17 12.53924428518848 16.1088572167157 9.0 0.030127509426601105 7.0 6.0 3.1 2.4 3.0 1.6 6.00 0.706 2.35 0.00 1.53 85.3 10.6 482 0.0807 22.0 72.6 13.6 605 0.00321 24.6 85.3 16.1 554 1.99 23.5 262 43.5 6.89e+03 0.00641 83.0
6.124313012961132 21 12.162149996325315 17.882661751895178 11.0 0.031576498317329574 7.0 6.0 3.4 2.6 3.0 1.6 6.00 0.762 2.09 0.00 1.45 85.3 17.4 838 1.20 29.0 112 10.4 667 0.00665 25.8 105 31.0 1.35e+03 11.2 36.8 262 33.2 5.56e+03 0.0133 74.6
7.124313012961132 25 12.88876396572033 19.780393376192063 12.0 0.03684196542724193 7.0 7.0 3.8 3.1 4.0 1.7 6.00 0.880 1.94 0.00 1.39 226 30.2 2.61e+03 2.34 51.1 74.9 8.59 304 0.0218 17.4 226 59.6 4.38e+03 29.8 66.2 262 32.5 5.08e+03 0.0332 71.3
8.124313012961132 27 12.746363707134499 20.804863569518574 15.0 0.03813087229209739 8.0 7.0 3.9 3.0 4.0 1.7 6.00 0.926 1.76 1.00 1.33 358 51.6 8.47e+03 11.2 92.0 74.9 7.22 267 0.168 16.3 390 108 1.37e+04 84.3 117 262 29.3 4.66e+03 0.188 68.3
9.124313012961132 29 12.208979053755385 20.477038593386318 17.0 0.04095538135077127 8.0 7.0 3.9 3.3 4.0 1.8 6.00 0.897 2.17 0.00 1.47 358 48.0 8.04e+03 2.34 89.7 74.9 7.52 235 2.31 15.3 684 149 4.36e+04 31.9 209 262 27.2 4.07e+03 2.53 63.8
