#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T15:51+0000 #
#####################################################################
#
# seed = 365.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.23957234207151767 2 12.284525526287885 11.015353691941415 1.0 0.2155542732828411 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.2395723420715177 3 10.308094627159404 9.535963653484892 2.0 0.06697287673221282 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00617 0.00295 7.79e-06 0.00134 0.00279 0.00 0.00 0.00 0.00 0.00 0.00751 0.00706 5.94e-07 0.00751 0.000771 262 175 2.29e+04 262 151
2.2395723420715177 6 9.884992797702088 10.463692425853708 3.0 0.036850481182781135 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0160 0.00414 3.87e-05 0.00134 0.00622 159 72.6 7.16e+03 65.5 84.6 0.0160 0.00620 3.50e-05 0.00685 0.00592 262 136 1.39e+04 145 118
3.2395723420715177 9 11.908081506114806 11.333411899999627 4.0 0.0298305741908078 5.0 4.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 1.78 0.209 0.350 0.00134 0.591 212 48.4 5.93e+03 0.372 77.0 1.78 0.222 0.345 0.0160 0.587 262 81.8 1.14e+04 0.745 107
4.239572342071518 14 12.947517257963995 13.21914812783965 7.0 0.02954584132933284 6.0 5.0 2.6 1.6 3.0 1.3 4.00 0.643 1.32 0.00 1.15 15.5 1.29 17.0 0.00384 4.12 76.0 15.1 770 0.0282 27.7 15.5 1.56 16.7 0.0194 4.08 262 41.4 5.90e+03 0.0423 76.8
5.239572342071518 18 11.498435845879895 15.245622480018474 9.0 0.03075482446502676 6.0 5.0 2.8 1.4 3.0 1.2 4.00 0.722 1.27 0.00 1.13 54.4 5.14 172 0.0458 13.1 69.1 12.3 547 0.00264 23.4 54.4 6.28 177 0.200 13.3 262 36.8 5.98e+03 0.00555 77.4
6.239572342071518 21 11.420781014591311 16.835609611101592 10.0 0.02976203161092164 7.0 5.0 2.9 1.5 3.0 1.2 4.00 0.810 1.46 0.00 1.21 87.9 10.0 475 0.126 21.8 51.9 10.5 334 0.459 18.3 87.9 16.1 621 8.32 24.9 262 36.2 5.61e+03 0.811 74.9
7.239572342071518 26 9.648190388323203 18.286175765762167 13.0 0.029598330770517423 8.0 6.0 3.2 2.1 3.0 1.5 4.00 0.769 1.30 0.00 1.14 223 17.9 2.17e+03 0.391 46.5 51.6 8.06 187 0.136 13.7 223 31.0 2.88e+03 4.55 53.7 262 30.2 4.37e+03 0.661 66.1
8.239572342071519 32 10.201009918850781 19.190086277878592 16.0 0.03642871479448298 8.0 9.0 3.8 3.4 4.0 1.8 4.00 0.781 1.40 0.00 1.18 356 26.6 5.40e+03 0.581 73.5 52.2 6.73 158 0.207 12.6 366 52.2 9.62e+03 2.98 98.1 262 25.8 3.83e+03 0.489 61.9
