#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 244.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.368355717807588 2 8.459035988829884 8.031388835681737 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.368355717807588 3 10.574167056469951 8.226017940370147 2.0 2.0 2.0 0.25 0.17 0.011 0.17 0.11 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00180 2.34e-06 0.00268 0.00153 0.00 0.00 0.00 0.00 0.00 0.00271 0.00182 2.40e-06 0.00271 0.00155 274 183 2.51e+04 274 158
2.368355717807588 6 10.155542730558226 8.336536055003366 4.0 4.0 4.0 0.49 0.17 0.037 0.070 0.19 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00268 0.00104 1.65e-06 0.000429 0.00128 1.17e+04 2.97e+03 3.41e+07 68.5 5.84e+03 0.00312 0.00119 2.27e-06 0.000429 0.00151 1.17e+04 2.07e+03 2.24e+07 206 4.73e+03
3.368355717807588 11 9.794717230213452 8.56642531904148 6.0 6.0 6.0 0.91 0.18 0.074 0.064 0.27 4.0 2.2 1.2 2.0 1.1 3.00 0.455 0.873 0.00 0.934 0.0555 0.00935 0.000329 0.000407 0.0181 1.30e+03 148 1.65e+05 3.30 406 0.0555 0.0124 0.000384 0.000450 0.0196 1.30e+03 168 1.49e+05 6.60 386
4.368355717807588 13 8.801960993028182 9.286185600103343 6.0 6.0 6.0 1.1 0.18 0.090 0.076 0.30 5.0 2.6 2.1 2.0 1.4 4.00 0.846 1.47 0.00 1.21 0.0555 0.00965 0.000286 0.000450 0.0169 100 16.9 1.51e+03 0.0669 38.9 0.114 0.0234 0.00144 0.00296 0.0380 274 44.6 8.28e+03 0.128 91.0
5.368355717807588 19 8.829545155132092 10.478548725937205 7.0 7.0 7.0 1.6 0.19 0.14 0.060 0.37 7.0 3.3 3.2 3.0 1.8 5.00 0.684 1.45 0.00 1.20 0.903 0.0631 0.0424 0.000450 0.206 86.5 11.6 538 0.0128 23.2 0.903 0.0728 0.0422 0.00111 0.205 274 33.8 5.23e+03 0.0483 72.3
6.368355717807588 23 9.056242062818049 11.633339010667772 7.0 7.0 7.0 1.9 0.20 0.17 0.061 0.41 8.0 3.7 4.4 3.0 2.1 7.00 0.870 2.39 0.00 1.55 8.40 0.480 3.07 0.00296 1.75 81.9 10.2 506 0.361 22.5 8.40 0.545 3.05 0.0356 1.75 274 31.8 5.06e+03 0.474 71.2
7.368355717807588 26 9.118409533791036 12.358360149138928 7.0 7.0 7.0 2.1 0.20 0.19 0.063 0.44 9.0 4.0 6.4 3.5 2.5 8.00 0.885 2.83 0.00 1.68 8.40 0.456 2.71 0.0155 1.65 50.4 8.23 199 0.148 14.1 9.30 0.976 5.73 0.0299 2.39 274 24.9 3.29e+03 0.160 57.4
8.368355717807589 33 7.999832138188767 14.210252932189212 8.0 8.0 8.0 2.7 0.21 0.24 0.065 0.49 9.0 4.2 6.2 4.0 2.5 9.00 0.788 2.67 0.00 1.63 81.2 4.43 216 0.0323 14.7 61.0 7.52 199 0.0469 14.1 81.2 5.22 214 0.164 14.6 274 23.0 3.28e+03 0.0951 57.3
