#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 327.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6824695516669892 2 10.719941709402882 12.394093551860925 1.0 1.0 1.0 0.29 0.29 0.0 0.29 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.6824695516669892 3 9.070357055814094 12.485328416256403 2.0 2.0 2.0 0.44 0.27 0.053 0.27 0.23 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.195 0.0669 0.0124 0.00268 0.111 0.00 0.00 0.00 0.00 0.00 0.198 0.197 2.40e-06 0.198 0.00155 274 183 2.51e+04 274 158
2.682469551666989 6 8.754863696587519 14.182197237099677 4.0 4.0 4.0 0.87 0.25 0.12 0.078 0.35 3.0 2.3 1.1 3.0 1.0 2.00 0.667 1.07 0.00 1.03 2.30 0.425 0.854 0.0217 0.924 139 69.0 6.35e+03 68.5 79.7 2.30 0.498 0.793 0.208 0.890 274 137 1.50e+04 138 123
3.682469551666989 11 9.796920912948503 14.963875552597337 6.0 6.0 6.0 1.6 0.27 0.23 0.091 0.48 5.0 2.7 2.0 3.0 1.4 3.00 0.455 0.873 0.00 0.934 3.56 0.772 1.42 0.195 1.19 185 36.8 3.80e+03 4.90 61.7 3.56 1.24 1.79 0.598 1.34 274 66.7 9.43e+03 9.79 97.1
4.682469551666989 14 10.912261321267637 14.894573320640404 7.0 7.0 7.0 2.0 0.27 0.29 0.10 0.54 6.0 3.4 2.6 3.0 1.6 4.00 0.857 1.67 0.00 1.29 3.56 0.614 1.19 0.0455 1.09 46.2 8.71 224 1.06 15.0 9.95 2.15 8.93 0.608 2.99 274 40.4 6.96e+03 1.58 83.4
5.029865322532664 19 12.65327822378988 16.337896397118307 8.0 8.0 8.0 2.8 0.28 0.40 0.082 0.64 7.0 3.8 2.8 4.0 1.7 4.00 0.684 1.34 0.00 1.16 55.8 5.20 197 0.0474 14.0 83.5 11.7 486 0.00211 22.0 55.8 6.27 194 0.618 13.9 274 35.8 4.84e+03 0.00423 69.5
6.029865322532664 22 12.233075172650683 16.89849344306319 8.0 8.0 8.0 3.2 0.29 0.47 0.093 0.69 8.0 4.3 4.6 4.0 2.1 5.00 0.818 2.25 0.00 1.50 170 12.6 1.40e+03 0.190 37.4 34.0 5.53 104 0.111 10.2 170 20.1 1.56e+03 0.626 39.5 274 27.0 4.96e+03 0.166 70.4
7.029865322532664 26 12.312278825648425 17.66874131709276 8.0 8.0 8.0 3.8 0.29 0.56 0.089 0.75 8.0 4.6 4.6 5.0 2.2 6.00 0.808 1.84 0.00 1.36 170 14.9 1.25e+03 0.218 35.4 79.7 10.3 522 0.579 22.9 256 31.5 3.49e+03 2.86 59.1 274 32.4 5.44e+03 1.02 73.7
8.029865322532665 29 12.468760563718192 17.610284601568452 8.0 8.0 8.0 4.2 0.30 0.63 0.087 0.79 9.0 5.0 5.0 5.0 2.2 7.00 0.862 2.19 0.00 1.48 170 13.5 1.14e+03 0.240 33.7 105 6.08 414 0.276 20.3 301 46.4 7.74e+03 3.02 88.0 274 22.3 4.19e+03 0.314 64.7
9.029865322532665 29 12.468760563718192 17.610284601568452 8.0 8.0 8.0 4.2 0.30 0.63 0.087 0.79 9.0 5.0 5.0 5.0 2.2 7.00 1.03 1.89 1.00 1.38 170 13.5 1.14e+03 0.240 33.7 101 4.72 368 0.0407 19.2 341 60.1 1.26e+04 4.54 112 274 18.8 3.83e+03 0.0929 61.9
10.029865322532665 33 12.471390027350155 18.767503067628557 8.0 8.0 8.0 4.8 0.30 0.71 0.086 0.85 9.0 5.1 4.9 5.0 2.2 8.00 0.848 2.13 1.00 1.46 204 22.8 2.20e+03 0.598 46.9 105 7.49 390 0.0982 19.7 394 67.2 1.38e+04 8.30 118 274 22.9 3.68e+03 0.196 60.7
11.029865322532665 37 11.803455107505481 19.904986653746104 8.0 8.0 8.0 5.4 0.31 0.80 0.083 0.90 9.0 5.0 4.7 5.0 2.2 8.00 0.865 2.06 1.00 1.44 358 39.4 5.98e+03 2.30 77.3 116 6.49 395 0.535 19.9 390 87.9 1.61e+04 29.0 127 274 20.9 3.56e+03 0.871 59.7
12.029865322532665 42 11.446188169566122 20.922504320712374 8.0 8.0 8.0 6.1 0.31 0.92 0.081 0.96 10 5.1 5.8 5.5 2.4 8.00 0.857 1.88 1.00 1.37 664 66.1 1.76e+04 3.52 133 106 6.17 302 1.10 17.4 664 140 4.06e+04 31.2 201 274 19.6 2.99e+03 2.09 54.7
13.029865322532665 42 11.446188169566122 20.922504320712374 8.0 8.0 8.0 6.1 0.31 0.92 0.081 0.96 10 5.1 5.8 5.5 2.4 8.00 1.02 1.93 1.00 1.39 664 66.1 1.76e+04 3.52 133 113 5.12 330 0.273 18.2 1.26e+03 207 1.00e+05 33.8 317 274 18.4 3.09e+03 0.586 55.6
14.029865322532665 43 11.352875765723143 21.372464021927975 9.0 9.0 9.0 6.2 0.32 0.94 0.083 0.97 10 5.1 5.9 5.0 2.4 8.00 0.953 1.85 1.00 1.36 664 80.0 2.55e+04 3.56 160 113 5.64 325 0.445 18.0 1.83e+03 287 2.05e+05 39.9 453 274 18.9 3.07e+03 0.692 55.4
15.029865322532665 44 11.494943499151397 21.488664400993056 9.0 9.0 9.0 6.4 0.32 0.96 0.085 0.98 10 5.2 6.0 5.5 2.4 8.00 0.955 1.81 1.00 1.35 664 72.5 1.88e+04 3.85 137 114 5.56 315 0.376 17.8 1.90e+03 348 3.17e+05 48.4 563 274 18.7 3.00e+03 0.648 54.8
