#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 298.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.982264707507704 2 12.433229346954615 9.426070609640158 1.0 1.0 1.0 0.36 0.36 0.0 0.36 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.065619311082819 2 12.433229346954615 9.426070609640158 1.0 1.0 1.0 0.36 0.36 0.0 0.36 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00160 2.34e-06 0.00160 0.00153 0.00 0.00 0.00 0.00 0.00 0.00268 0.00160 2.34e-06 0.00160 0.00153 274 137 3.76e+04 137 194
2.065619311082819 5 15.234382480202322 10.647546232710907 3.0 3.0 3.0 0.90 0.35 0.15 0.22 0.39 3.0 2.0 1.0 2.0 1.0 1.00 0.200 0.200 0.00 0.447 0.0108 0.00508 2.85e-05 0.00268 0.00534 849 493 1.69e+05 493 411 0.0108 0.00519 2.79e-05 0.00320 0.00528 849 449 1.36e+05 274 369
3.0091972364703956 8 12.398505917169798 11.702806186533254 4.0 4.0 4.0 1.4 0.34 0.26 0.090 0.51 4.0 2.3 1.1 2.0 1.0 2.00 0.500 0.571 0.00 0.756 0.180 0.0260 0.00388 0.00213 0.0623 226 109 8.81e+03 87.2 93.8 0.191 0.0724 0.00905 0.00782 0.0951 274 152 1.05e+04 174 102
4.0053758704421965 10 13.686042238468412 12.462393070288039 5.0 5.0 5.0 1.8 0.34 0.34 0.073 0.58 5.0 2.6 1.8 3.0 1.3 3.00 0.600 1.16 0.00 1.07 0.512 0.112 0.0352 0.00882 0.188 226 43.3 5.81e+03 4.15 76.2 0.575 0.188 0.0510 0.101 0.226 274 80.3 1.23e+04 6.23 111
5.0053758704421965 14 14.830494807361912 13.42475703026403 6.0 6.0 6.0 2.5 0.34 0.48 0.079 0.69 6.0 3.4 3.3 3.5 1.8 3.00 0.643 1.17 0.00 1.08 5.75 0.528 2.30 0.00882 1.52 92.4 25.1 1.12e+03 0.845 33.5 5.75 0.650 2.27 0.106 1.51 274 55.1 7.09e+03 11.6 84.2
6.0053758704421965 17 15.439789233784271 14.558859097067836 6.0 6.0 6.0 3.0 0.35 0.59 0.082 0.77 7.0 3.8 3.9 4.0 2.0 3.00 0.882 1.11 1.00 1.05 5.75 0.694 2.18 0.0228 1.48 52.5 9.23 290 2.12 17.0 6.85 1.75 5.48 0.385 2.34 274 35.6 6.11e+03 4.18 78.2
7.0053758704421965 19 15.89998551045914 15.430110170156079 7.0 7.0 7.0 3.4 0.35 0.66 0.090 0.81 8.0 4.1 5.3 4.0 2.3 3.00 1.00 1.11 1.00 1.05 18.2 2.32 26.1 0.0942 5.10 51.1 12.5 344 2.23 18.6 18.2 5.28 43.8 2.12 6.62 274 44.7 6.07e+03 4.47 77.9
8.005375870442197 22 16.619260273281864 16.636596080400725 8.0 8.0 8.0 3.9 0.35 0.77 0.079 0.88 8.0 4.2 5.2 4.0 2.3 3.00 0.773 1.04 0.00 1.02 54.7 4.96 148 0.137 12.2 51.2 10.7 244 0.365 15.6 54.7 8.55 169 1.62 13.0 274 38.1 5.34e+03 1.07 73.1
9.005375870442197 27 17.094457632873112 17.893944033301516 8.0 8.0 8.0 4.8 0.36 0.95 0.078 0.98 9.0 4.7 5.4 5.0 2.3 3.00 0.815 1.08 0.00 1.04 54.7 5.74 140 0.385 11.8 51.3 7.61 176 0.273 13.3 71.3 14.5 440 2.12 21.0 274 29.2 4.28e+03 0.547 65.4
10.005375870442197 31 17.200619890836347 19.17477145968343 8.0 8.0 8.0 5.5 0.37 1.1 0.083 1.0 9.0 4.8 5.4 5.0 2.3 3.00 0.871 1.18 0.00 1.09 269 17.1 2.60e+03 1.12 51.0 51.3 6.86 145 0.658 12.0 269 30.2 2.98e+03 5.48 54.6 274 27.5 3.88e+03 0.929 62.3
