#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 368.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8052100928291501 2 8.966974891818456 7.723410637408119 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.8052100928291501 3 10.659844248921575 9.46168732932422 2.0 2.0 2.0 0.32 0.19 0.032 0.19 0.18 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00179 2.37e-06 0.00268 0.00154 0.00 0.00 0.00 0.00 0.00 0.00270 0.00180 2.40e-06 0.00270 0.00155 274 183 2.51e+04 274 158
2.8052100928291503 6 10.350069239739328 8.614661762799805 4.0 4.0 4.0 0.64 0.18 0.067 0.060 0.26 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0391 0.0125 0.000309 0.00268 0.0176 2.16e+04 5.43e+03 1.16e+08 68.5 1.08e+04 0.0391 0.0228 0.000319 0.0321 0.0179 2.16e+04 3.71e+03 7.68e+07 206 8.76e+03
3.8052100928291503 9 10.44909881449249 9.633571038431281 5.0 5.0 5.0 0.96 0.18 0.10 0.050 0.32 4.0 2.4 1.5 3.0 1.2 3.00 0.556 1.03 0.00 1.01 0.419 0.0549 0.0189 0.00217 0.137 199 47.7 5.43e+03 0.0510 73.7 0.419 0.0670 0.0184 0.00217 0.135 274 83.0 1.18e+04 0.102 109
4.80521009282915 12 12.298747699012594 12.041409631955199 6.0 6.0 6.0 1.3 0.18 0.14 0.049 0.37 4.0 2.5 1.5 3.0 1.2 4.00 0.750 1.48 0.00 1.22 1.71 0.259 0.256 0.0167 0.506 68.4 18.0 948 0.0252 30.8 1.71 0.304 0.248 0.0745 0.498 274 56.2 9.12e+03 0.152 95.5
5.80521009282915 17 13.295492833498272 13.2069581032752 6.0 6.0 6.0 1.8 0.19 0.19 0.046 0.44 6.0 2.8 2.8 3.0 1.7 4.00 0.647 1.24 0.00 1.11 30.8 2.04 55.3 0.0307 7.43 84.2 13.7 698 0.265 26.4 30.8 2.31 54.5 0.235 7.38 274 39.9 6.55e+03 0.530 80.9
6.006110385052257 23 13.994047016458456 15.176980719215065 7.0 7.0 7.0 2.4 0.19 0.26 0.045 0.51 8.0 3.7 5.2 3.0 2.3 4.00 0.696 1.31 0.00 1.15 30.8 3.41 79.9 0.0922 8.94 54.7 9.97 236 0.115 15.4 32.6 5.07 114 0.547 10.7 274 35.4 5.32e+03 0.205 73.0
7.006110385052257 28 13.839911464874016 16.64020477742287 8.0 8.0 8.0 3.0 0.20 0.32 0.055 0.57 9.0 3.9 5.2 3.5 2.3 4.00 0.786 1.36 0.00 1.17 177 10.4 1.16e+03 0.249 34.0 54.7 7.08 161 0.287 12.7 177 14.5 1.27e+03 0.654 35.6 274 29.6 4.47e+03 0.480 66.9
8.006110385052256 29 13.864438335015677 16.723832874676916 8.0 8.0 8.0 3.1 0.20 0.33 0.054 0.58 9.0 4.1 6.3 4.0 2.5 5.00 0.966 1.61 1.00 1.27 177 10.1 1.12e+03 0.263 33.4 40.8 3.36 102 0.0410 10.1 238 26.6 3.07e+03 1.20 55.4 274 23.6 4.78e+03 0.0768 69.1
9.006110385052256 33 15.378818252121686 17.136557948124256 9.0 9.0 9.0 3.5 0.21 0.38 0.058 0.62 9.0 4.1 5.8 3.0 2.4 6.00 0.909 1.71 1.00 1.31 177 8.93 989 0.263 31.5 38.3 4.78 102 0.0288 10.1 286 38.6 6.95e+03 0.849 83.4 274 23.5 3.93e+03 0.0458 62.7
10.006110385052256 35 15.273798854025978 17.420171494501048 9.0 9.0 9.0 3.7 0.21 0.40 0.061 0.63 9.0 4.3 6.9 3.0 2.6 6.00 0.943 1.76 1.00 1.33 177 13.5 1.74e+03 0.263 41.7 60.8 5.60 171 0.128 13.1 332 51.3 9.65e+03 1.01 98.2 274 24.5 4.25e+03 0.251 65.2
11.006110385052256 38 15.291756938271039 17.95849702104649 9.0 9.0 9.0 4.0 0.21 0.44 0.058 0.66 9.0 4.6 7.4 4.0 2.7 6.00 0.921 1.59 1.00 1.26 310 17.9 3.32e+03 0.483 57.6 61.8 5.25 198 0.111 14.1 336 58.1 1.19e+04 1.60 109 274 23.6 4.10e+03 0.169 64.0
12.003417833853895 43 14.981265671033857 18.865741329755643 9.0 9.0 9.0 4.6 0.21 0.50 0.061 0.70 10 5.1 9.2 4.0 3.0 6.00 0.953 1.62 1.00 1.27 499 36.5 1.02e+04 0.653 101 61.1 5.93 177 0.176 13.3 556 82.5 2.19e+04 2.87 148 274 22.7 3.59e+03 0.394 59.9
13.003417833853895 44 15.001289370993346 19.126069474571366 9.0 9.0 9.0 4.7 0.21 0.51 0.062 0.71 10 5.2 9.0 4.0 3.0 6.00 0.977 1.74 1.00 1.32 499 31.7 8.18e+03 0.662 90.5 50.4 4.10 123 0.142 11.1 1.13e+03 103 4.81e+04 3.03 219 274 20.3 3.52e+03 0.199 59.3
14.003417833853895 44 15.001289370993346 19.126069474571366 9.0 9.0 9.0 4.7 0.21 0.51 0.062 0.71 10 5.2 9.0 4.0 3.0 6.00 0.977 1.65 1.00 1.28 499 36.3 9.11e+03 0.662 95.4 51.6 3.64 126 0.156 11.2 1.97e+03 196 1.80e+05 3.03 424 274 19.2 3.54e+03 0.244 59.5
15.003417833853895 45 14.924920469000995 19.139690855158463 9.0 9.0 9.0 4.8 0.22 0.52 0.064 0.72 11 5.4 9.7 5.0 3.1 6.00 0.956 1.63 1.00 1.28 499 35.6 8.92e+03 0.671 94.4 46.7 4.02 124 0.115 11.1 1.99e+03 225 2.38e+05 2.87 487 274 19.2 3.45e+03 0.195 58.8
16.003417833853895 48 14.769711407288874 19.652395126039906 9.0 9.0 9.0 5.1 0.22 0.56 0.068 0.75 12 5.7 9.9 5.0 3.2 6.00 0.979 1.60 1.00 1.26 499 49.3 1.32e+04 0.932 115 46.6 4.35 114 0.146 10.7 1.99e+03 282 2.99e+05 3.55 546 274 20.5 3.42e+03 0.256 58.5
17.003417833853895 50 14.586038215624551 20.211588040571865 9.0 9.0 9.0 5.3 0.22 0.58 0.069 0.76 12 5.6 10 5.0 3.2 6.00 0.940 1.57 0.500 1.25 499 53.4 1.37e+04 1.29 117 46.5 4.83 114 0.128 10.7 1.92e+03 261 2.48e+05 4.33 498 274 21.0 3.30e+03 0.218 57.4
18.003417833853895 51 14.649576741415222 20.510063976903417 9.0 9.0 9.0 5.4 0.22 0.59 0.071 0.77 12 5.5 10 5.0 3.2 6.00 0.961 1.64 1.00 1.28 655 67.3 2.11e+04 1.56 145 46.5 3.46 85.2 0.0528 9.23 1.92e+03 287 2.73e+05 4.75 523 274 18.9 3.25e+03 0.0922 57.0
19.003417833853895 51 14.649576741415222 20.510063976903417 9.0 9.0 9.0 5.4 0.22 0.59 0.071 0.77 12 5.5 10 5.0 3.2 6.00 0.980 1.62 1.00 1.27 655 65.4 2.03e+04 1.56 143 59.4 4.28 146 0.0732 12.1 2.45e+03 347 4.20e+05 4.75 648 274 19.1 3.26e+03 0.169 57.1
20.003417833853895 51 14.649576741415222 20.510063976903417 9.0 9.0 9.0 5.4 0.22 0.59 0.071 0.77 12 5.5 10 5.0 3.2 6.00 0.980 1.62 1.00 1.27 655 65.4 2.03e+04 1.56 143 46.6 4.02 87.7 0.205 9.37 3.32e+03 417 6.89e+05 4.75 830 274 20.5 3.26e+03 0.297 57.1
21.003417833853895 53 14.335954997651367 21.025841531869712 10 10 10 5.6 0.22 0.61 0.070 0.78 12 5.4 10 4.0 3.2 6.00 0.943 1.59 1.00 1.26 655 72.9 2.15e+04 1.71 147 46.7 4.22 86.8 0.170 9.32 3.33e+03 441 7.94e+05 6.50 891 274 20.1 3.16e+03 0.263 56.2
22.003417833853895 54 14.218959076313054 21.24722306536252 10 10 10 5.7 0.22 0.63 0.067 0.79 12 5.4 9.9 4.0 3.2 6.00 0.981 1.53 1.00 1.24 655 82.9 2.65e+04 2.11 163 46.7 4.02 84.6 0.131 9.20 3.33e+03 483 8.83e+05 9.38 940 274 19.8 3.11e+03 0.243 55.7
23.003417833853895 54 14.218959076313054 21.24722306536252 10 10 10 5.7 0.22 0.63 0.067 0.79 12 5.4 9.9 4.0 3.2 6.00 0.981 1.57 1.00 1.25 655 82.9 2.65e+04 2.11 163 46.7 4.09 85.8 0.230 9.26 3.47e+03 518 9.87e+05 9.38 994 274 19.8 3.11e+03 0.315 55.8
24.003417833853895 55 14.160584529524346 21.61860012281839 10 10 10 5.8 0.22 0.64 0.068 0.80 12 5.4 9.8 4.0 3.1 6.00 0.964 1.52 1.00 1.23 655 86.6 2.68e+04 2.52 164 46.7 4.05 82.9 0.243 9.10 3.84e+03 548 1.16e+06 12.3 1.08e+03 274 19.6 3.05e+03 0.363 55.3
