#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:10+0000 #
#####################################################################
#
# seed = 23.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.2870337948755086 2 7.553491534814503 10.514389278441634 1.0 1.0 1.0 0.40 0.40 0.0 0.40 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.2870337948755086 3 9.435812938436593 9.062427887657655 2.0 2.0 2.0 0.60 0.34 0.14 0.34 0.37 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00455 0.00330 1.16e-06 0.00268 0.00108 0.00 0.00 0.00 0.00 0.00 0.00723 0.00634 2.40e-06 0.00723 0.00155 274 183 2.51e+04 274 158
2.2870337948755086 6 10.290129059571589 9.168584603818998 4.0 4.0 4.0 1.2 0.30 0.25 0.094 0.50 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0806 0.0151 0.00103 0.00268 0.0321 218 88.7 1.16e+04 68.5 108 0.0806 0.0166 0.000993 0.00591 0.0315 274 151 1.61e+04 177 127
3.2870337948755086 9 7.949609163585714 10.149421770433786 5.0 5.0 5.0 1.8 0.30 0.36 0.062 0.60 4.0 2.4 1.5 3.0 1.2 3.00 0.556 1.03 0.00 1.01 0.984 0.119 0.106 0.000497 0.325 290 59.1 1.04e+04 0.696 102 0.984 0.138 0.102 0.000497 0.320 290 93.1 1.53e+04 1.39 124
4.287033794875509 12 6.199523906396117 10.805079930356698 6.0 6.0 6.0 2.4 0.31 0.48 0.076 0.69 5.0 3.2 2.3 3.5 1.5 4.00 0.750 1.48 0.00 1.22 0.984 0.0933 0.0793 0.000795 0.282 68.5 18.7 1.02e+03 0.0669 31.9 1.06 0.189 0.154 0.000810 0.392 274 57.1 9.24e+03 0.103 96.1
5.287033794875509 16 5.183855797183519 13.071767263163634 7.0 7.0 7.0 3.2 0.31 0.64 0.065 0.80 6.0 3.1 2.8 3.0 1.7 5.00 0.750 1.80 0.00 1.34 17.2 1.26 18.2 0.00362 4.27 72.2 14.6 640 0.0704 25.3 17.2 1.46 17.9 0.0521 4.23 274 48.9 7.75e+03 0.124 88.0
6.287033794875509 18 4.8041548941681835 14.594312975814935 7.0 7.0 7.0 3.6 0.31 0.72 0.073 0.85 6.0 3.1 2.6 3.0 1.6 6.00 0.889 2.69 0.00 1.64 70.6 6.29 299 0.0251 17.3 57.1 8.16 287 0.0385 17.0 70.6 7.54 300 0.122 17.3 274 40.4 7.27e+03 0.0423 85.3
7.287033794875509 22 4.648772344592223 16.286352041407266 8.0 8.0 8.0 4.4 0.32 0.88 0.070 0.94 7.0 3.5 3.3 3.5 1.8 6.00 0.773 2.09 0.00 1.45 70.6 9.83 363 0.0521 19.1 70.1 9.30 330 0.0504 18.2 87.8 16.1 643 1.73 25.3 274 36.4 5.74e+03 0.0684 75.8
8.287033794875509 31 4.17840630095997 18.965172921006292 9.0 9.0 9.0 6.2 0.32 1.2 0.064 1.1 8.0 4.3 3.8 4.0 1.9 7.00 0.710 1.95 0.00 1.40 237 25.7 3.11e+03 0.141 55.8 47.5 7.83 162 0.00831 12.7 237 37.5 3.49e+03 13.3 59.1 274 27.6 3.36e+03 0.0149 58.0
9.287033794875509 35 4.120117801085842 20.512781794836354 10 10 10 7.0 0.33 1.4 0.057 1.2 8.0 4.2 4.4 5.0 2.1 8.00 0.914 2.43 0.00 1.56 367 40.3 7.32e+03 1.66 85.5 72.8 6.67 232 0.0224 15.2 367 75.2 1.11e+04 22.5 105 274 26.2 3.99e+03 0.0318 63.2
10.287033794875509 39 4.47633546758468 20.812015678506647 10 10 10 7.7 0.33 1.6 0.064 1.2 10 4.7 5.7 5.0 2.4 8.00 0.923 2.49 0.00 1.58 367 39.9 6.60e+03 2.99 81.3 44.1 5.69 127 0.0314 11.3 974 129 4.57e+04 22.5 214 274 22.4 2.80e+03 0.0502 52.9
11.287033794875509 42 4.698278552150738 21.23829417667677 10 10 10 8.3 0.33 1.7 0.058 1.3 10 4.9 5.6 5.0 2.4 8.00 0.905 2.48 0.00 1.57 367 44.5 7.03e+03 5.56 83.9 48.4 5.57 109 0.546 10.4 1.59e+03 165 9.03e+04 23.0 300 274 22.5 2.67e+03 0.770 51.7
12.287033794875509 45 4.683995809497418 21.850160094473516 10 10 10 8.9 0.34 1.8 0.062 1.3 11 5.2 5.8 6.0 2.4 8.00 1.00 2.59 0.00 1.61 606 61.1 1.44e+04 13.3 120 43.1 4.40 80.5 0.0556 8.97 1.66e+03 242 1.54e+05 34.0 392 274 20.5 2.77e+03 0.111 52.7
13.287033794875509 45 4.683995809497418 21.850160094473516 10 10 10 8.9 0.34 1.8 0.062 1.3 11 5.2 5.8 6.0 2.4 8.00 1.00 2.41 0.00 1.55 606 61.1 1.44e+04 13.3 120 48.6 4.30 97.5 0.0300 9.88 2.66e+03 352 4.13e+05 48.4 642 274 20.0 2.90e+03 0.0300 53.9
14.287033794875509 46 4.887232535829035 22.14140896710671 10 10 10 9.1 0.34 1.8 0.063 1.4 11 5.2 6.0 5.5 2.5 8.00 0.978 2.38 0.00 1.54 606 71.1 1.86e+04 15.2 136 54.5 4.09 95.0 0.237 9.75 3.12e+03 365 5.33e+05 51.3 730 274 20.1 3.16e+03 0.333 56.2
15.287033794875509 48 5.185990492141528 22.37469683065892 10 10 10 9.5 0.34 1.9 0.066 1.4 11 5.1 6.1 5.5 2.5 8.00 0.938 2.32 0.00 1.52 704 82.9 2.63e+04 15.2 162 59.3 4.72 108 0.738 10.4 3.20e+03 386 5.49e+05 51.3 741 274 20.8 3.31e+03 1.15 57.5
16.28703379487551 51 5.394828150179972 23.072486842602938 10 10 10 10 0.34 2.0 0.070 1.4 12 5.3 6.2 6.0 2.5 8.00 0.922 2.23 0.00 1.49 704 103 3.21e+04 19.4 179 59.5 4.90 108 0.608 10.4 2.66e+03 416 4.87e+05 70.1 698 274 20.4 3.12e+03 1.13 55.8
17.28703379487551 53 5.535768070747152 23.68972682012556 10 10 10 11 0.34 2.1 0.073 1.5 12 5.4 6.2 6.0 2.5 8.00 0.962 2.19 1.00 1.48 706 115 3.77e+04 20.7 194 58.3 4.56 95.6 1.07 9.78 3.36e+03 513 7.76e+05 70.1 881 274 19.6 2.96e+03 1.91 54.4
18.28703379487551 54 5.465914455589875 23.90701457251089 10 10 10 11 0.35 2.2 0.074 1.5 12 5.4 6.1 6.0 2.5 8.00 0.963 2.19 0.500 1.48 706 117 3.71e+04 20.9 193 58.6 4.44 95.5 0.814 9.77 4.97e+03 620 1.40e+06 80.2 1.18e+03 274 19.2 2.94e+03 1.48 54.3
19.28703379487551 54 5.465914455589875 23.90701457251089 10 10 10 11 0.35 2.2 0.074 1.5 12 5.4 6.1 6.0 2.5 8.00 0.981 2.24 0.500 1.50 706 117 3.71e+04 20.9 193 59.1 4.34 97.4 0.657 9.87 5.87e+03 709 2.05e+06 80.2 1.43e+03 274 19.4 3.01e+03 1.49 54.9
20.28703379487551 55 5.553915890170641 24.159166502104032 10 10 10 11 0.35 2.2 0.075 1.5 12 5.5 6.0 6.0 2.4 8.00 0.964 2.22 0.00 1.49 706 126 4.09e+04 21.1 202 59.8 4.38 98.2 0.470 9.91 6.05e+03 751 2.41e+06 90.4 1.55e+03 274 19.5 3.02e+03 0.914 55.0
21.28703379487551 55 5.553915890170641 24.159166502104032 10 10 10 11 0.35 2.2 0.075 1.5 12 5.5 6.0 6.0 2.4 8.00 0.982 2.24 0.00 1.50 706 126 4.09e+04 21.1 202 60.0 4.46 99.1 0.515 9.95 6.20e+03 772 2.52e+06 90.4 1.59e+03 274 19.7 3.04e+03 1.64 55.1
22.28703379487551 55 5.553915890170641 24.159166502104032 10 10 10 11 0.35 2.2 0.075 1.5 12 5.5 6.0 6.0 2.4 8.00 0.982 2.24 0.00 1.50 706 126 4.09e+04 21.1 202 60.0 4.50 99.4 0.522 9.97 6.30e+03 810 2.77e+06 90.4 1.66e+03 274 19.8 3.04e+03 1.59 55.2
23.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.947 2.19 0.00 1.48 706 139 4.48e+04 22.5 212 60.1 4.29 96.2 0.413 9.81 6.81e+03 810 2.80e+06 90.5 1.67e+03 274 19.1 2.96e+03 0.874 54.4
24.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.23 0.00 1.49 706 139 4.48e+04 22.5 212 60.1 4.24 95.8 0.469 9.79 6.91e+03 849 3.07e+06 90.5 1.75e+03 274 19.2 2.96e+03 1.56 54.5
25.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.34 0.00 1.53 706 139 4.48e+04 22.5 212 60.1 4.35 96.7 0.603 9.84 6.91e+03 902 3.46e+06 90.5 1.86e+03 274 19.2 2.97e+03 1.58 54.5
26.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.34 0.00 1.53 706 139 4.48e+04 22.5 212 60.1 4.28 96.3 0.572 9.81 7.81e+03 919 3.68e+06 90.5 1.92e+03 274 19.2 2.99e+03 1.51 54.7
27.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.34 0.00 1.53 706 139 4.48e+04 22.5 212 60.1 4.30 96.7 0.572 9.83 7.91e+03 954 4.14e+06 90.5 2.03e+03 274 19.3 3.00e+03 1.52 54.7
28.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.34 0.00 1.53 706 139 4.48e+04 22.5 212 60.2 4.35 97.2 0.527 9.86 7.91e+03 954 4.14e+06 90.5 2.03e+03 274 19.4 3.00e+03 1.53 54.8
29.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.34 0.00 1.53 706 139 4.48e+04 22.5 212 60.2 4.35 97.2 0.527 9.86 7.91e+03 954 4.14e+06 90.5 2.03e+03 274 19.4 3.00e+03 1.53 54.8
30.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.34 0.00 1.53 706 139 4.48e+04 22.5 212 60.2 4.35 97.2 0.527 9.86 7.91e+03 954 4.14e+06 90.5 2.03e+03 274 19.4 3.00e+03 1.53 54.8
31.28703379487551 57 5.636573602766695 24.646264114084712 10 10 10 11 0.35 2.3 0.078 1.5 12 5.7 6.0 6.0 2.4 8.00 0.982 2.34 0.00 1.53 706 139 4.48e+04 22.5 212 60.2 4.35 97.2 0.527 9.86 7.91e+03 954 4.14e+06 90.5 2.03e+03 274 19.4 3.00e+03 1.53 54.8
