#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 120.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5855298532794253 2 7.644026875325957 9.163704217508169 1.0 1.0 1.0 0.25 0.25 0.0 0.25 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.5855298532794253 3 10.039184249571077 9.873996409096778 2.0 2.0 2.0 0.38 0.24 0.038 0.24 0.19 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00189 1.88e-06 0.00268 0.00137 0.00 0.00 0.00 0.00 0.00 0.00299 0.00209 2.40e-06 0.00299 0.00155 274 183 2.51e+04 274 158
2.585529853279425 6 10.518756541868848 9.525323213913238 4.0 4.0 4.0 0.76 0.23 0.091 0.088 0.30 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00862 0.00338 1.11e-05 0.00268 0.00333 1.34e+03 370 4.24e+05 68.5 651 0.00892 0.00546 1.80e-05 0.00728 0.00424 1.34e+03 338 2.57e+05 206 507
3.585529853279425 9 12.471093860652225 9.377834578920242 5.0 5.0 5.0 1.1 0.23 0.14 0.081 0.38 3.0 1.8 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 0.410 0.0475 0.0185 0.000305 0.136 261 55.5 8.40e+03 4.47 91.6 0.410 0.0501 0.0182 0.000367 0.135 274 90.0 1.36e+04 8.94 116
4.585529853279425 11 12.242411721901613 10.176038039085666 5.0 5.0 5.0 1.4 0.23 0.18 0.071 0.42 4.0 2.2 1.4 2.0 1.2 3.00 0.727 1.02 0.00 1.01 9.53 0.905 8.20 0.000305 2.86 131 20.6 1.92e+03 1.37 43.9 9.53 0.982 8.08 0.000367 2.84 274 56.1 9.77e+03 2.52 98.8
5.585529853279425 13 12.55669018573432 12.050549984927345 6.0 6.0 6.0 1.6 0.23 0.21 0.058 0.46 4.0 2.3 1.2 2.0 1.1 4.00 0.846 1.64 0.00 1.28 68.1 6.37 352 0.00268 18.8 75.4 17.1 954 0.0889 30.9 68.1 7.17 348 0.00870 18.7 274 54.7 8.91e+03 0.178 94.4
6.585529853279425 18 13.119449256526265 13.35301011296818 6.0 6.0 6.0 2.3 0.24 0.30 0.053 0.55 5.0 3.0 2.1 3.0 1.5 4.00 0.667 1.18 0.00 1.08 68.1 5.16 254 0.00728 15.9 73.0 12.9 501 0.0639 22.4 77.6 10.8 531 0.441 23.1 274 42.8 6.93e+03 0.0819 83.3
7.585529853279425 21 13.025830151209355 13.970014443263906 7.0 7.0 7.0 2.7 0.24 0.35 0.047 0.59 6.0 3.1 2.5 3.0 1.6 5.00 0.905 1.69 0.00 1.30 275 17.5 3.69e+03 0.00862 60.8 73.1 9.26 386 0.00276 19.6 275 26.6 3.99e+03 0.750 63.2 274 39.1 6.39e+03 0.00404 80.0
8.585529853279425 24 12.627180386261381 15.035812147066816 8.0 8.0 8.0 3.0 0.25 0.40 0.044 0.64 7.0 3.7 3.4 3.5 1.9 5.00 0.833 1.62 0.00 1.27 482 35.7 1.23e+04 0.271 111 76.2 9.93 408 0.0577 20.2 482 61.2 1.58e+04 1.05 126 274 36.1 5.82e+03 0.158 76.3
9.585529853279425 28 12.41947853757316 16.814135674994404 8.0 8.0 8.0 3.6 0.25 0.47 0.052 0.69 7.0 3.9 3.2 3.5 1.8 5.00 0.821 1.63 0.00 1.28 632 65.6 2.40e+04 0.819 155 76.2 8.14 299 0.00111 17.3 757 115 4.30e+04 4.25 207 274 32.7 5.12e+03 0.0797 71.6
10.585529853279425 28 12.41947853757316 16.814135674994404 8.0 8.0 8.0 3.6 0.25 0.47 0.052 0.69 7.0 3.9 3.2 3.5 1.8 5.00 1.00 1.85 0.00 1.36 632 65.6 2.40e+04 0.819 155 76.2 5.24 262 0.00106 16.2 1.39e+03 215 1.43e+05 4.59 379 274 27.9 5.26e+03 0.00470 72.5
11.585529853279425 31 11.728938117650438 16.882719847274977 8.0 8.0 8.0 3.9 0.25 0.53 0.057 0.72 8.0 4.1 3.4 4.0 1.8 5.00 0.871 1.65 0.00 1.28 632 59.7 2.19e+04 0.888 148 76.2 5.71 239 0.122 15.5 1.67e+03 280 2.82e+05 2.53 531 274 25.9 4.63e+03 0.141 68.0
12.585529853279425 34 11.582772002224218 18.20384041132446 9.0 9.0 9.0 4.3 0.26 0.58 0.063 0.76 8.0 4.0 3.7 4.5 1.9 6.00 0.941 1.94 0.00 1.39 632 80.4 2.84e+04 1.52 169 76.2 6.30 242 0.00498 15.6 1.91e+03 363 3.91e+05 9.15 625 274 26.5 4.41e+03 0.0265 66.4
13.585529853279425 38 10.86867113795664 19.89123981315244 10 10 10 4.8 0.26 0.65 0.070 0.80 8.0 3.9 3.6 4.0 1.9 6.00 0.868 1.74 0.00 1.32 632 97.8 3.31e+04 3.63 182 78.3 5.14 201 0.00113 14.2 1.97e+03 390 4.17e+05 20.9 646 274 22.4 3.91e+03 0.00170 62.5
14.585529853279425 40 11.081442014692325 19.916926458087634 10 10 10 5.1 0.26 0.68 0.061 0.83 8.0 4.1 3.8 4.0 2.0 6.00 0.925 1.56 1.00 1.25 632 93.0 3.18e+04 3.63 178 77.7 5.42 251 1.11e-05 15.8 2.21e+03 382 4.78e+05 25.9 691 274 20.6 3.75e+03 2.36e-05 61.2
15.585529853279425 41 11.36672075076046 20.222818456565747 10 10 10 5.2 0.26 0.70 0.063 0.84 8.0 4.0 3.9 4.0 2.0 6.00 0.976 1.67 1.00 1.29 632 91.3 3.12e+04 4.74 177 77.3 5.51 312 0.000355 17.7 3.70e+03 591 1.27e+06 34.4 1.13e+03 274 20.0 3.64e+03 0.000513 60.3
16.585529853279425 42 11.400988208783826 20.024033746025527 10 10 10 5.3 0.26 0.72 0.064 0.85 8.0 4.2 4.5 4.0 2.1 6.00 0.952 1.27 1.00 1.13 632 89.2 3.06e+04 3.63 175 77.4 1.99 146 0.00585 12.1 3.29e+03 553 1.05e+06 29.3 1.03e+03 274 12.3 2.99e+03 0.00735 54.7
17.585529853279425 43 11.256045485483446 19.839099464442075 10 10 10 5.5 0.26 0.73 0.066 0.86 8.0 4.3 4.7 4.0 2.2 7.00 0.977 1.64 1.00 1.28 632 87.1 3.01e+04 2.53 173 58.0 2.74 139 0.0368 11.8 3.58e+03 607 1.29e+06 24.1 1.14e+03 274 15.6 3.39e+03 0.0529 58.2
18.585529853279425 44 11.018408687884094 19.84233127873401 10 10 10 5.6 0.27 0.75 0.067 0.87 8.0 4.3 4.6 4.0 2.2 7.00 0.932 1.55 1.00 1.25 632 85.1 2.95e+04 2.18 172 86.6 5.45 407 0.00 20.2 3.59e+03 381 7.44e+05 20.5 863 274 17.6 3.57e+03 0.00 59.7
19.585529853279425 49 10.940371352548777 19.5220224464748 10 10 10 6.2 0.27 0.84 0.072 0.92 8.0 4.5 4.8 4.0 2.2 7.00 0.898 1.68 1.00 1.29 632 76.6 2.71e+04 1.45 165 56.1 7.03 231 3.15e-06 15.2 3.76e+03 632 1.53e+06 12.4 1.24e+03 274 18.2 2.20e+03 8.39e-06 46.9
20.585529853279425 49 10.940371352548777 19.5220224464748 10 10 10 6.2 0.27 0.84 0.072 0.92 8.0 4.5 4.8 4.0 2.2 7.00 0.980 1.65 1.00 1.28 632 76.6 2.71e+04 1.45 165 119 3.80 302 0.000389 17.4 7.32e+03 777 3.59e+06 7.38 1.89e+03 274 13.4 2.65e+03 0.000795 51.5
21.585529853279425 49 10.940371352548777 19.5220224464748 10 10 10 6.2 0.27 0.84 0.072 0.92 8.0 4.5 4.8 4.0 2.2 7.00 0.980 1.77 1.00 1.33 632 76.6 2.71e+04 1.45 165 120 4.03 321 0.116 17.9 3.75e+03 559 1.42e+06 7.38 1.19e+03 274 15.7 2.98e+03 0.271 54.6
22.585529853279425 50 11.104888251455765 19.729781925451892 10 10 10 6.3 0.27 0.86 0.073 0.93 8.0 4.5 4.6 5.0 2.1 7.00 0.960 1.75 1.00 1.32 632 76.6 2.66e+04 1.65 163 119 4.88 317 0.0656 17.8 3.75e+03 549 1.39e+06 8.46 1.18e+03 274 17.7 2.95e+03 0.123 54.3
