#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 297.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8348767515039375 2 7.885392526066261 11.333579855570552 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.8348767515039375 3 7.6008109989170665 9.54787274230396 2.0 2.0 2.0 0.27 0.19 0.013 0.19 0.11 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0234 0.00959 0.000143 0.00268 0.0120 0.00 0.00 0.00 0.00 0.00 0.0261 0.0252 2.40e-06 0.0261 0.00155 274 183 2.51e+04 274 158
2.8348767515039377 6 7.1661963819988515 8.900074935253311 4.0 4.0 4.0 0.53 0.19 0.040 0.11 0.20 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0234 0.00488 8.40e-05 0.00158 0.00917 153 72.5 7.04e+03 68.5 83.9 0.0261 0.0127 0.000189 0.0119 0.0138 274 140 1.51e+04 145 123
3.8348767515039377 9 6.595578389626113 9.428768212737197 5.0 5.0 5.0 0.80 0.20 0.068 0.080 0.26 3.0 2.0 0.75 2.0 0.87 3.00 0.556 1.03 0.00 1.01 0.0707 0.0119 0.000542 0.00254 0.0233 204 48.3 5.64e+03 0.113 75.1 0.0973 0.0225 0.00132 0.00254 0.0363 274 83.6 1.19e+04 0.227 109
4.834876751503938 13 7.805620272929404 10.586927256037667 6.0 6.0 6.0 1.2 0.20 0.10 0.073 0.32 4.0 2.3 1.1 2.0 1.0 3.00 0.615 0.923 0.00 0.961 0.689 0.0932 0.0450 0.00254 0.212 76.8 17.1 858 1.39 29.3 0.689 0.102 0.0441 0.00254 0.210 274 45.7 6.76e+03 2.75 82.2
5.834876751503938 15 8.998174402525104 11.76485994843768 6.0 6.0 6.0 1.3 0.20 0.12 0.064 0.35 4.0 2.3 1.1 2.0 1.0 3.00 0.800 1.17 0.00 1.08 7.84 0.621 4.03 0.00268 2.01 101 14.7 887 0.118 29.8 7.84 0.776 3.96 0.00770 1.99 274 41.5 6.25e+03 0.237 79.0
6.037541718104752 19 10.120235064006803 13.055425717348415 7.0 7.0 7.0 1.7 0.21 0.16 0.060 0.40 5.0 2.7 1.9 3.0 1.4 3.00 0.737 0.982 0.00 0.991 67.6 4.07 240 0.00863 15.5 43.5 11.4 304 0.188 17.4 67.6 4.62 239 0.0416 15.4 274 36.6 4.76e+03 0.376 69.0
7.037199850146485 24 10.917598815439279 14.720243243690598 7.0 7.0 7.0 2.1 0.21 0.21 0.062 0.46 6.0 3.5 2.4 4.0 1.6 3.00 0.792 0.955 0.500 0.977 252 17.3 2.88e+03 0.0325 53.7 43.5 7.45 142 0.00952 11.9 252 20.9 2.99e+03 0.275 54.7 274 30.3 3.88e+03 0.0143 62.3
8.037199850146486 27 11.430670637958382 14.889213771406013 7.0 7.0 7.0 2.4 0.22 0.24 0.058 0.49 7.0 4.0 2.8 4.0 1.7 4.00 0.889 1.26 1.00 1.12 252 15.4 2.58e+03 0.0416 50.8 72.7 5.47 245 0.0144 15.6 319 39.4 6.88e+03 0.459 83.0 274 24.6 4.40e+03 0.0245 66.3
