#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 237.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.12925320733647894 2 8.061253686129655 8.421626555452054 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.129253207336479 3 10.353744830632099 9.207873751120445 2.0 2.0 2.0 0.25 0.17 0.013 0.17 0.11 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00181 2.27e-06 0.00268 0.00151 0.00 0.00 0.00 0.00 0.00 0.00275 0.00186 2.40e-06 0.00275 0.00155 274 183 2.51e+04 274 158
2.129253207336479 6 9.767536579430848 9.309908327729929 4.0 4.0 4.0 0.49 0.16 0.036 0.077 0.19 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00527 0.00237 4.18e-06 0.00268 0.00204 5.45e+03 1.40e+03 7.30e+06 68.5 2.70e+03 0.00630 0.00358 8.56e-06 0.00441 0.00292 5.45e+03 1.02e+03 4.72e+06 206 2.17e+03
3.129253207336479 9 10.61765671179819 10.371786755190508 5.0 5.0 5.0 0.74 0.17 0.058 0.057 0.24 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.127 0.0171 0.00171 0.00268 0.0414 318 62.6 1.23e+04 1.75 111 0.127 0.0202 0.00167 0.00527 0.0409 318 96.3 1.67e+04 3.50 129
4.129253207336479 14 11.38091003523526 11.072479448497885 7.0 7.0 7.0 1.1 0.18 0.094 0.065 0.31 5.0 3.0 2.3 3.0 1.5 4.00 0.643 1.32 0.00 1.15 0.407 0.0561 0.0144 0.00264 0.120 63.2 15.3 555 0.311 23.6 0.407 0.0764 0.0148 0.00421 0.122 274 43.7 5.94e+03 0.467 77.1
5.129253207336479 18 10.292453882570179 12.597429041746054 8.0 8.0 8.0 1.5 0.18 0.12 0.065 0.35 6.0 3.3 3.2 3.0 1.8 5.00 0.778 1.59 0.00 1.26 6.39 0.455 2.22 0.00441 1.49 102 12.9 807 0.0505 28.4 6.39 0.518 2.19 0.0929 1.48 274 36.4 6.25e+03 0.0757 79.1
6.129253207336479 24 8.690967111276905 13.675983188454362 9.0 9.0 9.0 2.0 0.19 0.17 0.077 0.41 8.0 4.3 5.6 4.0 2.4 6.00 0.750 1.76 0.00 1.33 6.39 0.556 2.31 0.0125 1.52 47.1 9.38 297 0.0978 17.2 6.61 0.950 3.71 0.141 1.92 274 29.7 4.09e+03 0.348 63.9
7.129253207336479 32 7.864279745045049 14.989615838544912 10 10 10 2.6 0.20 0.23 0.068 0.48 9.0 4.4 5.6 4.0 2.4 8.00 0.813 2.29 0.00 1.51 78.6 3.19 192 0.0318 13.9 73.6 6.98 212 0.0184 14.6 78.6 4.11 191 0.370 13.8 274 23.1 3.05e+03 0.0399 55.2
8.129253207336479 33 7.667496373213607 14.81820949762027 10 10 10 2.7 0.20 0.24 0.061 0.49 9.0 4.4 6.0 4.0 2.4 8.00 0.970 2.34 0.00 1.53 78.6 3.10 187 0.0287 13.7 68.6 3.18 146 0.103 12.1 84.9 7.43 386 1.04 19.6 274 17.1 3.41e+03 0.129 58.4
9.129253207336479 39 9.009803832855505 14.48174211783854 10 10 10 3.2 0.21 0.28 0.062 0.53 10 4.9 7.0 4.0 2.6 8.00 0.821 2.10 0.00 1.45 78.6 2.84 159 0.0171 12.6 39.0 5.34 107 0.0907 10.4 93.0 12.5 815 0.0905 28.6 274 17.6 2.24e+03 0.170 47.3
10.129253207336479 41 9.547748610654857 14.364201502787083 10 10 10 3.3 0.21 0.30 0.065 0.55 10 5.1 6.9 5.0 2.6 9.00 0.951 2.45 1.00 1.56 78.6 2.71 151 0.0171 12.3 112 4.23 322 0.0148 17.9 85.4 8.17 470 0.0637 21.7 274 14.7 2.96e+03 0.0442 54.4
11.129253207336479 47 10.167376762035222 15.20394033201161 10 10 10 3.8 0.21 0.34 0.057 0.59 11 5.2 7.5 5.0 2.7 9.00 0.851 2.35 0.00 1.53 214 7.17 1.09e+03 0.0350 33.0 55.4 7.72 212 0.170 14.6 214 16.2 1.67e+03 0.201 40.9 274 22.9 2.88e+03 0.269 53.6
