#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:10+0000 #
#####################################################################
#
# seed = 39.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6459272447052749 2 7.943865193050794 11.422079342249212 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.6459272447052749 3 8.931659587317013 9.309052508943132 2.0 2.0 2.0 0.26 0.17 0.016 0.17 0.13 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0280 0.0111 0.000213 0.00268 0.0146 0.00 0.00 0.00 0.00 0.00 0.0306 0.0297 2.40e-06 0.0306 0.00155 274 183 2.51e+04 274 158
2.645927244705275 6 7.776542083006902 8.65439501268717 4.0 4.0 4.0 0.51 0.17 0.040 0.082 0.20 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.244 0.0462 0.00949 0.00268 0.0974 150 71.8 6.91e+03 68.5 83.1 0.244 0.0555 0.00873 0.0293 0.0934 274 139 1.51e+04 144 123
3.645927244705275 9 5.37918332021634 9.787812615107176 5.0 5.0 5.0 0.77 0.17 0.062 0.060 0.25 3.0 2.2 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 0.244 0.0426 0.00695 0.000296 0.0834 200 47.9 5.50e+03 0.0389 74.1 0.275 0.0999 0.0163 0.000296 0.128 274 83.2 1.18e+04 0.0778 109
4.645927244705275 12 4.543245420435226 10.603264688627915 6.0 6.0 6.0 1.0 0.18 0.085 0.070 0.29 4.0 2.7 1.2 3.0 1.1 3.00 0.667 0.970 0.00 0.985 0.244 0.0369 0.00534 0.00184 0.0731 68.5 18.7 1.02e+03 0.0444 32.0 0.352 0.0890 0.0176 0.00185 0.133 274 57.1 9.25e+03 0.0666 96.2
5.645927244705275 15 3.6016611603878403 12.105528715544363 6.0 6.0 6.0 1.3 0.19 0.11 0.074 0.33 5.0 2.9 1.8 3.0 1.3 4.00 0.800 1.46 0.00 1.21 7.77 0.596 3.98 0.00268 1.99 66.4 13.2 524 0.0558 22.9 7.77 0.663 3.92 0.00301 1.98 274 47.5 7.62e+03 0.112 87.3
6.645927244705275 18 4.440143543861468 13.493678680078082 6.0 6.0 6.0 1.5 0.19 0.13 0.072 0.36 5.0 3.1 1.9 3.0 1.4 4.00 0.778 1.24 0.00 1.11 95.5 6.01 502 0.0153 22.4 84.4 12.9 684 0.0893 26.2 95.5 6.54 499 0.219 22.3 274 39.5 6.42e+03 0.364 80.1
7.645927244705275 22 5.529347224045579 14.608719552927665 7.0 7.0 7.0 1.9 0.20 0.16 0.073 0.40 5.0 3.4 2.1 4.0 1.5 4.00 0.818 1.30 0.00 1.14 396 24.9 7.34e+03 0.0419 85.7 47.8 10.4 260 0.100 16.1 396 30.7 7.52e+03 1.12 86.7 274 35.2 5.12e+03 0.150 71.5
8.645927244705275 25 5.829695184514905 15.483533290463434 7.0 7.0 7.0 2.1 0.20 0.19 0.068 0.43 6.0 3.8 2.3 4.0 1.5 5.00 0.920 1.58 1.00 1.26 396 27.6 6.76e+03 0.108 82.2 44.0 5.77 143 0.00432 11.9 492 58.4 1.51e+04 1.50 123 274 26.8 4.33e+03 0.00996 65.8
