#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 338.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0629783023293422 2 7.871184049655679 8.689220594623334 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.0629783023293422 3 9.147314848275805 10.693573825711093 2.0 2.0 2.0 0.27 0.17 0.020 0.17 0.14 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00183 2.19e-06 0.00268 0.00148 0.00 0.00 0.00 0.00 0.00 0.00280 0.00191 2.40e-06 0.00280 0.00155 274 183 2.51e+04 274 158
2.062978302329342 6 8.859443633683675 9.628095121667632 4.0 4.0 4.0 0.54 0.17 0.045 0.073 0.21 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.179 0.0459 0.00555 0.00268 0.0745 3.25e+03 846 2.57e+06 68.5 1.60e+03 0.182 0.106 0.00792 0.135 0.0890 3.25e+03 655 1.63e+06 206 1.28e+03
3.062978302329342 9 9.591154306789425 10.109661598302873 5.0 5.0 5.0 0.81 0.17 0.070 0.060 0.26 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 1.04 0.151 0.114 0.00268 0.337 186 46.0 4.88e+03 0.0602 69.8 1.04 0.191 0.113 0.0507 0.336 274 81.5 1.14e+04 0.120 107
4.062978302329342 12 11.801228549341348 11.876561018018306 6.0 6.0 6.0 1.1 0.17 0.095 0.054 0.31 4.0 2.5 1.5 3.0 1.2 4.00 0.750 1.48 0.00 1.22 20.1 1.80 33.4 0.0267 5.78 68.5 14.2 633 0.00688 25.2 20.1 1.93 33.0 0.0907 5.75 274 51.0 8.72e+03 0.0300 93.4
5.062978302329342 17 12.740896508815444 13.79917627082027 7.0 7.0 7.0 1.5 0.18 0.14 0.051 0.37 5.0 3.1 2.2 3.0 1.5 4.00 0.647 1.24 0.00 1.11 108 8.27 679 0.0507 26.1 63.1 13.7 420 0.0358 20.5 108 9.68 681 0.131 26.1 274 43.1 6.27e+03 0.0717 79.2
6.062978302329342 20 12.6546569025372 14.626015963712433 7.0 7.0 7.0 1.8 0.18 0.16 0.054 0.40 6.0 3.4 2.6 4.0 1.6 5.00 0.850 1.92 0.00 1.39 108 9.45 638 0.0708 25.2 132 11.3 997 0.00896 31.6 128 17.9 1.30e+03 2.72 36.0 274 34.4 6.05e+03 1.26 77.8
7.062978302329342 24 12.588413475125833 15.792694639074341 8.0 8.0 8.0 2.2 0.19 0.20 0.052 0.44 7.0 3.8 3.6 4.0 1.9 5.00 0.792 1.74 0.00 1.32 108 10.7 603 0.111 24.6 56.7 9.41 246 0.00669 15.7 171 26.1 2.14e+03 2.79 46.2 274 36.9 5.55e+03 0.00912 74.5
8.062978302329341 26 12.512266513506065 16.382784217395763 8.0 8.0 8.0 2.3 0.19 0.21 0.056 0.46 7.0 3.8 3.8 4.0 1.9 5.00 0.923 1.91 0.00 1.38 179 17.0 1.64e+03 0.155 40.6 57.0 5.99 183 0.00319 13.5 179 45.4 4.27e+03 5.90 65.4 274 31.2 5.15e+03 0.0174 71.8
9.062978302329341 30 12.809329858805999 17.78449598956416 8.0 8.0 8.0 2.7 0.20 0.25 0.064 0.50 8.0 3.8 3.6 4.0 1.9 5.00 0.833 2.01 0.00 1.42 275 27.9 3.86e+03 0.655 62.1 57.0 8.11 263 0.150 16.2 398 72.6 1.12e+04 6.42 106 274 30.2 4.53e+03 0.225 67.3
10.062978302329341 37 13.702340801873147 19.49474890437877 8.0 8.0 8.0 3.3 0.20 0.31 0.065 0.55 9.0 4.0 3.2 4.0 1.8 5.00 0.784 1.84 0.00 1.36 629 51.2 1.63e+04 1.91 128 57.0 6.26 136 0.609 11.6 673 110 3.51e+04 9.89 187 274 24.9 3.59e+03 0.764 59.9
11.062978302329341 40 13.439959626297076 20.55117428543577 8.0 8.0 8.0 3.6 0.21 0.33 0.070 0.58 9.0 4.1 3.2 4.0 1.8 5.00 0.900 1.84 0.00 1.35 629 83.9 2.93e+04 5.39 171 57.1 5.29 151 0.133 12.3 904 178 7.02e+04 17.5 265 274 23.4 3.89e+03 0.204 62.4
12.062978302329341 44 13.627224590858798 21.88005855329032 9.0 9.0 9.0 3.9 0.21 0.37 0.077 0.61 9.0 4.2 2.9 4.0 1.7 5.00 0.909 1.99 0.00 1.41 629 95.5 2.95e+04 6.18 172 57.1 4.73 124 0.0838 11.1 1.69e+03 269 1.74e+05 24.9 417 274 21.8 3.61e+03 0.126 60.1
13.062978302329341 47 13.106088934962633 22.538340092211374 9.0 9.0 9.0 4.2 0.21 0.39 0.072 0.63 9.0 4.2 2.7 4.0 1.7 5.00 0.915 1.91 0.00 1.38 629 101 2.90e+04 6.51 170 57.1 4.52 118 0.472 10.9 2.16e+03 359 3.69e+05 27.5 607 274 20.3 3.25e+03 0.665 57.0
14.062978302329341 47 13.106088934962633 22.538340092211374 9.0 9.0 9.0 4.2 0.21 0.39 0.072 0.63 9.0 4.2 2.7 4.0 1.7 5.00 1.00 2.00 0.00 1.41 629 101 2.90e+04 6.51 170 57.1 4.41 108 0.379 10.4 3.53e+03 467 7.25e+05 30.2 851 274 20.4 3.23e+03 0.926 56.9
