#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 130.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.388934944632793 2 7.895874782409486 8.64994182766087 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.388934944632793 3 7.0777129672677965 9.784640285436419 1.0 1.0 1.0 0.26 0.20 0.0079 0.20 0.089 2.0 2.0 0.0 2.0 0.0 1.00 0.667 0.333 1.00 0.577 0.00268 0.00182 2.21e-06 0.00268 0.00148 0.00 0.00 0.00 0.00 0.00 0.00279 0.00190 2.40e-06 0.00279 0.00155 274 183 2.51e+04 274 158
2.388934944632793 6 7.236839573273479 9.33298222022435 3.0 3.0 3.0 0.53 0.20 0.043 0.090 0.21 3.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 0.0640 0.0137 0.000628 0.00268 0.0251 3.50e+03 909 2.99e+06 68.5 1.73e+03 0.0640 0.0179 0.000559 0.0141 0.0237 3.50e+03 698 1.90e+06 206 1.38e+03
3.388934944632793 9 7.056161555811092 10.67070680194328 5.0 5.0 5.0 0.79 0.20 0.074 0.067 0.27 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.516 0.0688 0.0286 0.00268 0.169 221 50.5 6.42e+03 0.781 80.1 0.516 0.0846 0.0274 0.0233 0.165 274 85.5 1.24e+04 1.56 111
4.388934944632793 13 4.9169794940641145 11.840120055225581 6.0 6.0 6.0 1.1 0.20 0.11 0.058 0.34 5.0 2.3 1.6 2.0 1.3 3.00 0.615 0.923 0.00 0.961 11.4 0.923 9.88 0.00144 3.14 121 17.1 1.43e+03 0.558 37.8 11.4 1.01 9.75 0.00144 3.12 274 48.0 8.45e+03 0.971 91.9
5.388934944632793 18 3.749609486708983 13.53763997375967 7.0 7.0 7.0 1.6 0.21 0.16 0.055 0.40 5.0 2.7 1.9 2.5 1.4 3.00 0.667 1.06 0.00 1.03 23.3 2.18 35.2 0.00206 5.93 65.8 12.1 561 0.129 23.7 23.3 2.88 39.8 0.0131 6.31 274 40.1 6.52e+03 0.193 80.7
6.388934944632793 21 4.571753712234964 14.426202208812429 7.0 7.0 7.0 1.8 0.21 0.19 0.058 0.44 6.0 2.9 2.2 3.0 1.5 3.00 0.810 1.26 0.00 1.12 41.0 4.32 104 0.0127 10.2 51.3 10.3 398 0.0182 20.0 41.0 7.30 145 0.0250 12.0 274 37.3 6.13e+03 0.0365 78.3
7.388934944632793 25 5.386740841874469 16.097327812474646 8.0 8.0 8.0 2.2 0.21 0.23 0.049 0.48 7.0 3.2 2.9 3.0 1.7 4.00 0.840 1.39 0.00 1.18 106 10.6 524 0.0233 22.9 51.4 7.83 211 0.0124 14.5 106 16.4 666 2.91 25.8 274 31.8 4.89e+03 0.0184 70.0
8.388934944632794 28 6.298814812492191 17.107915374643145 8.0 8.0 8.0 2.5 0.22 0.26 0.055 0.51 8.0 3.5 3.4 3.0 1.8 4.00 0.893 1.36 0.00 1.17 271 21.2 2.92e+03 0.290 54.1 54.8 7.79 264 0.0228 16.2 271 36.2 3.87e+03 7.85 62.2 274 30.5 4.91e+03 0.0630 70.1
