#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 262.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6408817287544619 2 8.326189533943438 11.856975638967704 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.640881728754462 3 7.535033557249133 10.259348792514645 2.0 2.0 2.0 0.24 0.18 0.0084 0.18 0.092 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0667 0.0240 0.00137 0.00268 0.0370 0.00 0.00 0.00 0.00 0.00 0.0694 0.0685 2.40e-06 0.0694 0.00155 274 183 2.51e+04 274 158
2.640881728754462 6 8.458193116290689 10.182740084536235 4.0 4.0 4.0 0.48 0.19 0.032 0.14 0.18 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 2.10 0.362 0.726 0.00268 0.852 143 69.9 6.52e+03 68.5 80.8 2.10 0.384 0.708 0.0681 0.841 274 138 1.50e+04 140 123
3.640881728754462 9 8.857697205812235 12.06296564999014 5.0 5.0 5.0 0.72 0.19 0.059 0.073 0.24 3.0 1.8 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 25.4 3.07 70.5 0.00268 8.40 190 46.6 5.06e+03 0.118 71.1 25.4 3.55 68.2 0.0749 8.26 274 82.1 1.15e+04 0.236 107
4.6408817287544615 12 8.497213812339373 13.542815286005924 6.0 6.0 6.0 0.97 0.19 0.083 0.048 0.29 4.0 2.2 1.4 2.0 1.2 3.00 0.667 0.970 0.00 0.985 41.6 6.17 177 0.0347 13.3 68.5 18.7 962 0.0657 31.0 41.6 8.66 206 1.16 14.3 274 56.9 9.13e+03 0.0986 95.6
5.6408817287544615 16 8.267595973672117 15.042755776341853 7.0 7.0 7.0 1.3 0.20 0.12 0.044 0.34 5.0 2.6 1.7 3.0 1.3 4.00 0.750 1.53 0.00 1.24 41.6 5.29 134 0.166 11.6 51.4 13.7 458 0.0783 21.4 67.0 13.2 404 1.77 20.1 274 48.7 7.50e+03 0.118 86.6
6.6408817287544615 19 6.994754885332598 16.209165423483906 8.0 8.0 8.0 1.5 0.20 0.14 0.053 0.37 7.0 3.3 3.2 3.0 1.8 4.00 0.789 1.40 0.00 1.18 41.6 4.78 113 0.925 10.6 73.1 11.9 428 0.00678 20.7 74.9 14.7 604 2.44 24.6 274 44.5 6.78e+03 0.0136 82.4
7.6408817287544615 23 6.314515017366982 18.19881269607043 9.0 9.0 9.0 1.8 0.20 0.17 0.056 0.42 7.0 3.4 3.3 3.0 1.8 4.00 0.783 1.27 0.00 1.13 181 16.8 1.68e+03 1.21 40.9 54.8 9.88 318 0.0841 17.8 181 29.4 2.12e+03 3.70 46.1 274 38.2 6.00e+03 0.162 77.5
8.640881728754461 23 6.314515017366982 18.19881269607043 9.0 9.0 9.0 1.8 0.20 0.17 0.056 0.42 7.0 3.4 3.3 3.0 1.8 4.00 1.09 1.72 1.00 1.31 181 16.8 1.68e+03 1.21 40.9 43.9 4.41 155 0.000881 12.4 234 57.9 5.49e+03 28.5 74.1 274 29.6 5.94e+03 0.00164 77.1
9.640881728754461 27 7.020442111443758 18.538098698850916 9.0 9.0 9.0 2.2 0.21 0.21 0.065 0.45 8.0 3.9 4.4 4.0 2.1 4.00 0.815 1.39 0.00 1.18 181 15.8 1.45e+03 1.21 38.1 43.9 6.53 158 0.0219 12.6 472 70.7 1.35e+04 6.13 116 274 28.6 4.61e+03 0.0673 67.9
10.010075646742623 30 6.868172381459286 19.091742706170052 9.0 9.0 9.0 2.4 0.21 0.23 0.060 0.48 9.0 4.4 6.0 4.0 2.4 4.00 0.900 1.40 0.500 1.18 280 24.7 3.64e+03 1.66 60.4 43.9 5.69 142 0.0273 11.9 481 79.3 1.73e+04 12.6 132 274 27.3 4.70e+03 0.0509 68.6
11.010075646742623 33 6.624209948613493 20.206530889284927 9.0 9.0 9.0 2.7 0.21 0.26 0.065 0.51 10 4.7 6.7 4.0 2.6 4.00 0.909 1.40 1.00 1.18 280 34.3 5.36e+03 2.44 73.2 43.9 6.80 140 0.501 11.8 481 109 2.42e+04 23.6 156 274 28.1 4.26e+03 0.962 65.3
12.010075646742623 36 6.653734225421328 20.93066151525729 9.0 9.0 9.0 2.9 0.21 0.28 0.053 0.53 10 4.8 6.7 4.5 2.6 5.00 0.972 1.63 1.00 1.28 500 48.4 1.07e+04 2.55 103 38.1 6.05 133 0.436 11.5 602 162 4.36e+04 29.8 209 274 24.9 3.81e+03 0.688 61.7
13.010075646742623 36 6.653734225421328 20.93066151525729 9.0 9.0 9.0 2.9 0.21 0.28 0.053 0.53 10 4.8 6.7 4.5 2.6 5.00 1.00 1.77 1.00 1.33 500 47.5 1.06e+04 2.55 103 42.3 4.85 125 0.0234 11.2 921 212 8.43e+04 32.4 290 274 21.6 3.58e+03 0.0894 59.8
14.010075646742623 38 6.337427747965856 21.039801508291465 9.0 9.0 9.0 3.1 0.22 0.30 0.056 0.55 10 5.0 7.3 5.0 2.7 5.00 0.921 1.75 1.00 1.32 500 45.3 1.01e+04 3.45 101 59.1 5.26 184 0.0309 13.6 1.02e+03 240 1.25e+05 26.9 354 274 21.0 3.44e+03 0.0464 58.6
15.010075646742623 39 6.522004385793659 21.199157916885678 9.0 9.0 9.0 3.1 0.22 0.31 0.058 0.55 10 4.9 7.7 5.0 2.8 5.00 0.949 1.84 1.00 1.36 500 48.5 1.03e+04 4.30 101 45.8 5.26 103 0.231 10.1 1.71e+03 259 1.67e+05 28.5 408 274 23.2 3.34e+03 0.480 57.8
16.01007564674262 43 6.235906800202934 21.630676609206386 9.0 9.0 9.0 3.5 0.22 0.34 0.057 0.58 11 5.5 8.4 5.0 2.9 5.00 0.860 1.69 0.00 1.30 500 56.8 1.42e+04 4.30 119 46.0 6.12 128 0.425 11.3 1.71e+03 248 1.84e+05 25.4 428 274 21.4 3.06e+03 0.567 55.3
17.01007564674262 48 5.6664121339827345 22.007144409662967 9.0 9.0 9.0 3.9 0.22 0.38 0.055 0.62 11 5.8 8.7 6.0 3.0 5.00 0.896 1.67 0.00 1.29 500 55.5 1.23e+04 4.59 111 40.7 4.23 83.5 0.0945 9.14 1.71e+03 247 1.57e+05 23.2 397 274 20.1 3.20e+03 0.211 56.5
18.01007564674262 50 5.873101293398857 22.42056022046443 9.0 9.0 9.0 4.0 0.23 0.40 0.053 0.63 11 5.8 8.8 6.0 3.0 6.00 0.940 1.89 0.00 1.38 715 75.0 2.23e+04 5.50 149 38.0 4.07 87.7 0.0465 9.37 1.88e+03 286 1.95e+05 29.6 442 274 19.0 2.82e+03 0.0695 53.1
19.01007564674262 51 5.965491768617597 22.706949624786223 9.0 9.0 9.0 4.1 0.23 0.41 0.054 0.64 11 5.8 8.8 6.0 3.0 6.00 0.980 1.86 1.00 1.36 715 86.4 2.85e+04 6.13 169 31.3 4.17 61.9 0.284 7.86 2.39e+03 382 3.61e+05 47.7 601 274 19.4 2.66e+03 0.421 51.6
20.01007564674262 52 5.996059141766448 23.06535155906854 9.0 9.0 9.0 4.2 0.23 0.41 0.055 0.64 11 5.7 9.1 6.0 3.0 6.00 0.962 1.84 1.00 1.36 715 90.2 2.87e+04 6.43 169 31.3 4.30 55.7 1.36 7.46 2.65e+03 454 5.63e+05 54.8 750 274 19.3 2.62e+03 1.47 51.2
21.01007564674262 53 6.1725162160487494 23.31022678186954 9.0 9.0 9.0 4.3 0.23 0.42 0.056 0.65 11 5.7 9.0 6.0 3.0 6.00 0.962 1.81 1.00 1.34 715 96.0 2.99e+04 6.73 173 31.3 4.23 57.0 1.05 7.55 3.21e+03 507 7.50e+05 51.8 866 274 18.9 2.57e+03 1.27 50.7
22.01007564674262 53 6.1725162160487494 23.31022678186954 9.0 9.0 9.0 4.3 0.23 0.42 0.056 0.65 11 5.7 9.0 6.0 3.0 6.00 0.981 1.83 1.00 1.35 715 96.0 2.99e+04 6.73 173 31.3 4.24 55.6 0.921 7.46 4.46e+03 569 1.06e+06 51.8 1.03e+03 274 19.2 2.67e+03 1.71 51.6
23.01007564674262 53 6.1725162160487494 23.31022678186954 9.0 9.0 9.0 4.3 0.23 0.42 0.056 0.65 11 5.7 9.0 6.0 3.0 6.00 0.981 1.83 1.00 1.35 715 96.0 2.99e+04 6.73 173 31.3 4.16 63.4 0.845 7.96 4.46e+03 619 1.35e+06 51.8 1.16e+03 274 19.0 2.70e+03 1.51 51.9
24.01007564674262 54 6.184645072230036 23.468423412364313 9.0 9.0 9.0 4.3 0.23 0.43 0.057 0.66 11 5.9 9.1 6.0 3.0 6.00 0.963 1.81 1.00 1.35 715 103 3.21e+04 7.32 179 32.7 4.11 64.2 0.714 8.01 4.69e+03 628 1.41e+06 52.6 1.19e+03 274 18.8 2.68e+03 1.21 51.7
25.01007564674262 54 6.184645072230036 23.468423412364313 9.0 9.0 9.0 4.3 0.23 0.43 0.057 0.66 11 5.9 9.1 6.0 3.0 6.00 1.00 1.89 1.00 1.37 715 103 3.21e+04 7.32 179 33.6 3.89 57.7 0.734 7.60 5.09e+03 677 1.69e+06 52.6 1.30e+03 274 18.9 2.71e+03 1.18 52.0
26.01007564674262 54 6.184645072230036 23.468423412364313 9.0 9.0 9.0 4.3 0.23 0.43 0.057 0.66 11 5.9 9.1 6.0 3.0 6.00 0.981 1.83 1.00 1.35 715 103 3.21e+04 7.32 179 34.2 3.77 66.3 0.204 8.14 6.75e+03 786 2.75e+06 52.6 1.66e+03 274 18.1 2.73e+03 0.593 52.2
27.01007564674262 54 6.184645072230036 23.468423412364313 9.0 9.0 9.0 4.3 0.23 0.43 0.057 0.66 11 5.9 9.1 6.0 3.0 6.00 0.981 1.83 1.00 1.35 715 103 3.21e+04 7.32 179 37.4 3.52 62.5 0.583 7.90 7.32e+03 739 2.40e+06 52.6 1.55e+03 274 18.2 2.78e+03 0.700 52.7
28.01007564674262 54 6.184645072230036 23.468423412364313 9.0 9.0 9.0 4.3 0.23 0.43 0.057 0.66 11 5.9 9.1 6.0 3.0 6.00 0.981 1.83 1.00 1.35 715 103 3.21e+04 7.32 179 38.8 3.92 67.1 0.739 8.19 8.57e+03 748 2.63e+06 52.6 1.62e+03 274 19.0 2.86e+03 1.15 53.5
29.01007564674262 56 6.363111239527706 23.81515106150675 9.0 9.0 9.0 4.5 0.23 0.45 0.059 0.67 12 6.0 9.1 6.0 3.0 6.00 0.946 1.80 0.500 1.34 715 116 3.53e+04 10.9 188 35.2 3.96 62.2 0.671 7.88 8.57e+03 738 2.53e+06 91.4 1.59e+03 274 18.5 2.68e+03 0.833 51.8
30.01007564674262 56 6.363111239527706 23.81515106150675 9.0 9.0 9.0 4.5 0.23 0.45 0.059 0.67 12 6.0 9.1 6.0 3.0 6.00 1.00 1.89 1.00 1.38 715 116 3.53e+04 10.9 188 35.2 3.75 56.3 0.671 7.50 5.57e+03 744 2.15e+06 91.4 1.47e+03 274 18.6 2.66e+03 1.07 51.6
31.01007564674262 56 6.363111239527706 23.81515106150675 9.0 9.0 9.0 4.5 0.23 0.45 0.059 0.67 12 6.0 9.1 6.0 3.0 6.00 0.982 1.87 1.00 1.37 715 116 3.53e+04 10.9 188 36.2 3.65 60.7 0.548 7.79 5.57e+03 780 2.40e+06 91.4 1.55e+03 274 18.1 2.68e+03 0.621 51.8
32.01007564674262 57 6.315072208199542 24.06844412983718 9.0 9.0 9.0 4.6 0.23 0.46 0.059 0.68 12 6.1 8.9 6.0 3.0 6.00 0.965 1.86 1.00 1.36 715 118 3.50e+04 13.8 187 38.0 3.88 61.7 0.586 7.86 6.54e+03 764 2.42e+06 129 1.56e+03 274 18.2 2.67e+03 0.740 51.7
33.01007564674262 57 6.315072208199542 24.06844412983718 9.0 9.0 9.0 4.6 0.23 0.46 0.059 0.68 12 6.1 8.9 6.0 3.0 6.00 1.00 1.86 1.00 1.36 715 118 3.50e+04 13.8 187 38.2 3.86 60.5 0.717 7.78 6.91e+03 794 2.60e+06 129 1.61e+03 274 18.3 2.68e+03 1.08 51.8
