#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 362.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.06420174588274308 2 7.564490498294944 10.564175032329853 1.0 1.0 1.0 0.36 0.36 0.0 0.36 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.064201745882743 3 9.507625966186698 9.152212923902306 2.0 2.0 2.0 0.55 0.31 0.11 0.31 0.33 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00503 0.00346 1.83e-06 0.00268 0.00135 0.00 0.00 0.00 0.00 0.00 0.00771 0.00681 2.40e-06 0.00771 0.00155 274 183 2.51e+04 274 158
2.064201745882743 6 9.146164643546618 8.200929964116325 4.0 4.0 4.0 1.1 0.30 0.20 0.096 0.45 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00503 0.00176 4.21e-06 0.00137 0.00205 210 86.8 1.09e+04 68.5 105 0.00775 0.00345 1.48e-05 0.00255 0.00385 274 149 1.59e+04 174 126
3.064201745882743 9 6.3360986574074065 7.642947661957071 5.0 5.0 5.0 1.6 0.30 0.29 0.11 0.54 4.0 2.4 0.78 2.0 0.88 3.00 0.556 1.03 0.00 1.01 0.00592 0.00154 5.78e-06 6.54e-05 0.00240 280 57.8 9.69e+03 0.746 98.5 0.00791 0.00213 1.03e-05 6.61e-05 0.00321 280 92.0 1.48e+04 1.49 122
4.064201745882743 11 6.379478989996849 7.918790188307835 5.0 5.0 5.0 2.0 0.31 0.36 0.11 0.60 5.0 3.1 1.5 3.0 1.2 3.00 0.727 1.02 0.00 1.01 0.00607 0.00182 6.79e-06 6.61e-05 0.00261 132 20.6 1.96e+03 0.729 44.3 0.0138 0.00338 2.59e-05 0.000103 0.00508 274 56.1 9.81e+03 1.46 99.0
5.064201745882743 12 6.220803416437074 8.567098118942045 5.0 5.0 5.0 2.2 0.31 0.39 0.10 0.63 6.0 3.3 1.9 3.0 1.4 5.00 1.00 2.36 0.500 1.54 0.227 0.0206 0.00423 8.47e-05 0.0650 74.0 11.7 655 0.820 25.6 0.227 0.0231 0.00417 0.000105 0.0646 274 52.6 9.55e+03 0.905 97.7
6.064201745882743 13 6.357578956054447 9.388552041536071 5.0 5.0 5.0 2.4 0.31 0.43 0.094 0.65 6.0 3.2 2.2 3.0 1.5 5.00 0.923 2.08 0.00 1.44 4.64 0.376 1.65 0.000103 1.28 51.7 10.9 393 0.484 19.8 4.64 0.414 1.62 0.000107 1.27 274 42.8 6.80e+03 0.704 82.5
7.064201745882743 15 6.370649602350835 10.349554927510418 6.0 6.0 6.0 2.7 0.31 0.49 0.087 0.70 6.0 3.2 2.5 3.0 1.6 5.00 0.800 1.74 0.00 1.32 5.11 0.667 2.93 0.00268 1.71 71.0 16.2 851 0.720 29.2 5.11 1.01 4.02 0.00509 2.00 274 48.2 7.85e+03 1.35 88.6
8.064201745882743 18 6.892137262771343 11.478125385605729 6.0 6.0 6.0 3.3 0.32 0.59 0.10 0.77 7.0 3.7 2.9 3.5 1.7 5.00 0.778 1.59 0.00 1.26 12.1 1.42 10.0 0.00547 3.16 74.5 13.6 611 0.218 24.7 12.1 2.50 14.0 0.00807 3.75 274 44.9 7.26e+03 0.704 85.2
